id,commit,build,exec_time,comment,fix
758,7bd8f09d,FAIL,1,Normalise plugins for users,{}
759,f2ba0364,FAIL,1,Increase version to 1.3 SNAPSHOT,{}
760,e02e706f,FAIL,2,Update dependency to joda-time-1.2,{}
761,0388a5a2,FAIL,1,Prepare for v1.2,{}
762,e17bbe64,FAIL,2,Add since tags,{}
763,5f182d30,FAIL,1,Upgrade to time zone data 2005q,{}
764,acf0ea00,FAIL,1,Update to include more manifest fields,{}
765,9f6fa529,FAIL,2,Remove incorrect comments,{}
766,25c14085,FAIL,1,Fix grammer,{}
767,b206d0a2,FAIL,2,Fix licensing statements pre 1.0,{}
768,f8d3b7ad,FAIL,1,Produce a better error message if unknown type,{}
769,4612e228,FAIL,1,Update build following ideas from Jakarta Commons,{}
770,e0b2d381,FAIL,2,Ignores,{}
771,ab6b7a46,FAIL,1,Fix DateTimeFormat pattern letter K from Maxim Zhao,{}
772,f6cc3356,FAIL,2,Improve POM standards,{}
773,46bc2105,FAIL,1,Minor comment fix.,{}
774,3db8722d,FAIL,1,Clarify meaning of package scoped,{}
775,2c0de71d,FAIL,2,Fix version for 1.2,{}
776,d36a6f84,FAIL,1,Change XML format,{}
777,dd29ec2c,FAIL,2,Fix and enhance javadoc,{}
778,50c61e21,FAIL,1,Fix bugs in partial add methods when starting from a leap day,{}
779,1a7538ac,FAIL,1,Extra testing of isContiguous with GJChrono,{}
780,ada2370c,FAIL,1,Fix bug where wrong month length was being returned,{}
781,9101878f,FAIL,1,Fix docs from Chronology change,{}
782,68f52656,FAIL,2,Help tests compile on JDK1.5 without warnings,{}
783,9cf8aa32,FAIL,1,Updated tz data to version 2005p.,{}
784,f0629520,FAIL,2,"Enhance build to add src-ide.zip, apply crlf fully and separate src and bin folders",{}
785,f41449ed,FAIL,1,Upgrade version number for release 1.2,{}
786,d5520b09,FAIL,2,Upgrade previous version for jdiff,{}
787,b2f337a8,FAIL,1,Clarify compatibility,{}
788,9c0781d4,FAIL,1,"Rename BaseGJChronology to BasicChronology, ensuring serialization OK",{}
789,b947d2de,FAIL,2,Add serialized object for v1.1 GJChronology with min days in first week of 2,{}
790,ae225a24,FAIL,1,Respect minimum days in week when deserializing,{}
791,2ceebab9,FAIL,2,Add clirr to ant build as maven didn't work,{}
792,fa5d6d51,FAIL,1,New factory methods to create YearMonthDay/TimeOfDay from Date/Calendar fields,{}
793,ae7e8d97,FAIL,1,Remove methods to handle time zone differences,{}
794,8c5d6902,FAIL,2,Remove methods to handle time zone differences,{}
795,ee0a30f6,FAIL,1,Add methods to handle time zone differences,{}
796,78518374,FAIL,2,Remove System.out,{}
797,131cef79,FAIL,1,Revert change to handle time zones as it still has issues,{}
798,e1198a87,FAIL,1,Improve invalid instant error message,{}
799,787ba41d,FAIL,2,Add methods to handle time zone differences,{}
800,a046bf4d,FAIL,1,Ignores,{}
801,5c27db0d,FAIL,2,Revert change to handle time zones as it still has issues,{}
802,ec3625b5,FAIL,1,Remove Islamic month of year until we have a proper test implementation using CLDR,{}
803,a14ace7f,FAIL,1,Fix Date and Calendar conversion (tests) on JDK1.3,{}
804,60d2c70f,FAIL,1,Added limited localization support for IslamicChronology month names.,{}
805,2931c1d2,FAIL,1,"Made LeapYearPatternType class a public object. Otherwise, it is impossible for users to reference it in a local variable or cast it.",{}
806,4a84c948,FAIL,2,Improve docs now chrono is a user package,{}
807,52f9186f,FAIL,1,Rewrite documentation to avoid deprecated methods,{}
808,a3379302,FAIL,1,Add Islamic Chronology documentation,{}
809,3e0ac4e4,FAIL,2,Make chrono a user package,{}
810,e487e016,FAIL,1,Updated to version 2005o.,{}
811,f1e237c4,FAIL,2,Fix to compile on JDK1.3 by use of reflection,{}
812,ad90fd58,FAIL,1,Remove leap year pattern type from public API,{}
813,638abee3,FAIL,2,Add tests and fix duration/add bugs in Coptic and Ethiopic chronology,{}
814,6ca20388,FAIL,1,Add Islamic Chronology,{}
815,82cf7fe2,FAIL,1,Refactoring in advance of Islamic Chronology,{}
816,c4788d95,FAIL,2,Refactor getDateMidnightMillis to use getMaxMonth,{}
817,d9e778cf,FAIL,1,Add since tags,{}
818,029d7d14,FAIL,2,Holiday rules version 2,{}
819,7a57b8aa,FAIL,1,"Currency holiday information, originally for financial trading organisations donated by Scott R. Duchin",{}
820,b501bed8,FAIL,1,Refactor abstract chronology classes to be package scoped and better named,{}
821,beec5946,FAIL,1,Remove ChronologyType - it created more issues than it solved,{}
822,c196026b,FAIL,1,Add DateTime.Property withMaximumValue/withMinimumValue,{}
823,76d7f552,FAIL,2,ChronologyType methods and Ethiopic chronology,{}
824,5ba9aa47,FAIL,1,Add ChronologyType methods,{}
825,d08ed4b7,FAIL,2,Version 1.2 preparation,{}
826,c4204ecd,FAIL,1,Remove completed tasks,{}
827,63c28bcb,FAIL,1,Add Ethipoic Chronology,{}
828,eee6a92a,FAIL,2,Fixed formatting of time zone name near DST transition.,{}
829,257fbbcd,FAIL,1,Fixed conversions to and from java.util.Date and java.util.Calendar where time zone rules differ between JDK and Joda-Time.,{}
830,53438f41,FAIL,2,Fix serialization bug introduced with last commit.,{}
831,a09523a2,FAIL,1,"Performance enhancement of critical method, when running in server JVM.",{}
832,feeee086,FAIL,2,"In ZonedChronology, fixed getting text values for fields from getAs[Short]Text(int value, Locale locale).",{}
833,3920f45c,FAIL,1,Proposal for core Holiday representation classes,{}
834,786e06e6,FAIL,2,Fix grammer,{}
835,df96735b,FAIL,1,Ignore release folder,{}
836,528c7f7a,FAIL,2,Add toString to performance checks,{}
837,ceafd889,FAIL,1,Add Ethipoic Chronology,{}
838,dea27d4f,FAIL,2,Change docs for ChronologyType,{}
839,03c435f5,FAIL,1,Add first xml design,{}
840,5b602633,FAIL,2,Initial project checkin from Al Major,{}
841,f8558e67,FAIL,1,Updated to version 2005n.,{}
842,e371d1e9,FAIL,2,Add notes for coptic bug fix and scalar performance improvement,{}
843,f574d59d,FAIL,1,Performance optimization for overflow checking multiplications,{}
844,de22e64a,FAIL,2,Fixed regression in month of year calculation which affected max days in a month,{}
845,3eb5cdcd,FAIL,1,"Presentation for BeJUG, Open office v1.1.4",{}
846,86568718,FAIL,2,Ignore,{}
847,9e98bed1,FAIL,1,Add hibernate sub-project,{}
848,6cdf6fc1,FAIL,2,Add hibernate project link,{}
849,71f75eca,FAIL,2,First website version,{}
850,000f4714,FAIL,2,Fix Javadoc from Gwyn Evans,{}
851,37ea1f66,FAIL,1,Make sure display zone is also UTC.,{}
852,0b8ed160,FAIL,2,Improved overflow detection and handling.,{}
853,3dd31f2d,FAIL,1,Improved overflow detection and handling.,{}
854,f6e53770,FAIL,2,Added tests for FieldUtils.,{}
855,12883c59,FAIL,1,Deprecate Chronology factory methods,{}
856,2fdb8ed5,FAIL,2,Remove references to Chronology factory methods,{}
857,a4e20662,FAIL,1,Use chronology factory method on chronology subclass instead of that on Chronology,{}
858,fc76f162,FAIL,1,Add ReadableInstant.Property.toInterval() method,{}
859,88d0750d,FAIL,2,Add MutableDateTime.property method,{}
860,0d6d0e24,FAIL,1,Add v1.1 tag,{}
861,96f76a33,FAIL,2,Add Chronology.getType() method,{}
862,583cfd39,FAIL,1,Refactor Single Era fields to BasicSingleEraDateTimeField,{}
863,dd16addf,FAIL,1,"Add ChronologyType, to provide the missing link in the API types",{}
864,229e52b2,FAIL,2,Ignore temp files,{}
865,f676ffe2,FAIL,1,Updated to version 2005m,{}
866,69c3d758,FAIL,2,Fix ZonedChronology ReadablePartial getMax/Min Value methods,{}
867,26c4a01e,FAIL,1,Add JSP tags contributed project,{}
868,820a9098,FAIL,1,Fix example to something that actually compiles,{}
869,219ac5f9,FAIL,2,Fix website for maven 1.0.2,{}
870,d2f83bce,FAIL,1,Add NOTICE to jar. Add license xml segment.,{}
871,d0ed711a,FAIL,1,Post 0.8 tasks,{}
872,c22634c5,FAIL,1,Fix download locations and release date,{}
873,94cb3a89,FAIL,1,Fix joda-time version,{}
874,efbed15b,FAIL,2,Fix META-INF,{}
875,323f95f8,FAIL,1,Fix scripts for 0.8,{}
876,cfb150df,FAIL,1,Fix scripts for 0.8,{}
877,8aa766b7,FAIL,2,Rename README to RELEASE-NOTES,{}
878,be0846b0,FAIL,1,Fix dist so maven works,{}
879,f4c019f3,FAIL,2,Fix paths so maven works,{}
880,30714b09,FAIL,1,Update theme for maven 1.0.2,{}
881,38cbf386,FAIL,1,Improve release scripts,{}
882,ce3ac84d,FAIL,2,Improve documentation,{}
883,f713c75b,FAIL,1,Fix javadoc,{}
884,b9ccb8d9,FAIL,1,Improve documentation,{}
885,265440cf,FAIL,1,Improve documentation,{}
886,9d78d8b4,FAIL,1,Upgrade to Joda-Time 1.1,{}
887,aab3dfbd,FAIL,2,Reformat classes to Joda-Time codeing standards,{}
888,20f77358,FAIL,1,Move from 1.1 to 1.2,{}
889,c53a9546,FAIL,1,Fix invalid xml,{}
890,6e7e7d68,FAIL,2,add: PersistentTimeOfDay (might loose milliseconds part) add: PersistentTimeOfDayExact (use int to store the full time),{}
891,6eb9bf02,FAIL,1,Update for v1.1,{}
892,227eb75c,FAIL,2,Update for v1.1,{}
893,22b39081,FAIL,1,Add since tags for 1.1,{}
894,c820cbe0,FAIL,1,Update documentation for v1.1,{}
895,9bf299b6,FAIL,2,Update documentation for v1.1,{}
896,b00d835b,FAIL,1,Add comments about equals on periods,{}
897,bd4c2497,FAIL,1,Improve JDK1.5 compilation,{}
898,16bf5080,FAIL,2,Add some more possible TODO items,{}
899,df16fe1b,FAIL,1,"Add int override to withPivotYear, and tests",{}
900,467cf820,FAIL,2,Improve test coverage,{}
901,0531e3dc,FAIL,1,Remove unused code,{}
902,0aa4f5e1,FAIL,1,Javadoc,{}
903,6f9ef4c4,FAIL,2,Interval:   Added gap method that returns the gap between two intervals.   Added abuts method that returns true if two intervals abut. DateTimeUtils:   Added getReadableInterval(ReadableInterval) method to handle null intervals,{}
904,da10d7e4,FAIL,1,Fix javadoc warning,{}
905,75c05c8e,FAIL,2,Fixed spelling error.,{}
906,3c4b31b4,FAIL,1,Add Comparable support to all ReadablePartials via AbstractPartial and comments,{}
907,a9f2cd48,FAIL,1,Improve documentation for v1.1,{}
908,2de7d1e4,FAIL,2,Update TODO for 1.2,{}
909,65a5478f,FAIL,1,Ensure that Period constructors for partials check for contiguous partials,{}
910,7168f6d3,FAIL,1,Add DateTimeUtils.isContiguous,{}
911,f152b049,FAIL,2,Comment about removed time zones.,{}
912,73517eab,FAIL,1,Update to version 2005k.,{}
913,ecb3c813,FAIL,2,Add basic checkstyle,{}
914,7f8dcd0f,FAIL,1,Add basic xdocs,{}
915,dba81575,FAIL,1,Tabs to spaces,{}
916,bdbd2515,FAIL,2,Add maven files,{}
917,1140e252,FAIL,1,Eclipse files,{}
918,e232922c,FAIL,2,Ignores,{}
919,e349fc5c,FAIL,1,Organize imports,{}
920,785b98e4,FAIL,1,Remove final method qualifier to match AbstractPartialFieldProperty,{}
921,b7172036,FAIL,2,Change methods from final to non-final to ensure binary compatability with v1.0,{}
922,98049a1c,FAIL,1,Prepare for 1.1,{}
923,67906ed6,FAIL,2,Set jdiff version,{}
924,14058836,FAIL,1,Increase test coverage,{}
925,61bbfc47,FAIL,1,Organize imports,{}
926,86d15ea1,FAIL,1,Refactor GJ named classes to less specific Basic named classes,{}
927,6c7032e6,FAIL,1,Add since tags,{}
928,59b30b99,FAIL,2,initial commit of joda jsp tags,{}
929,3932b491,FAIL,1,Include NOTICE.txt in jar file,{}
930,37603e6d,FAIL,2,Maven generated ant file,{}
931,e6c48cce,FAIL,1,Initialize website with style and images,{}
932,8f4fd92e,FAIL,1,Organize imports,{}
933,e69fc761,FAIL,2,Add Eclipse project files,{}
934,8297e3c5,FAIL,1,Ignore generated folders,{}
935,c29aace3,FAIL,2,Add URL to download JTA from,{}
936,f9177fe2,FAIL,2,Hibernate support moved to independent subproject of contrib,{}
937,51dd1cdf,FAIL,1,Increase test coverage,{}
938,392e9b25,FAIL,2,Increase test coverage,{}
939,b83fb175,FAIL,1,Add isMatch() method to Partial,{}
940,de400835,FAIL,1,Emphasise most important fixed bug,{}
941,9f9a57b7,FAIL,2,Add Period.fieldDifference factory method to calculate periods in a different way,{}
942,80f4c35b,FAIL,1,Add since tag,{}
943,cb16c512,FAIL,2,Add Period.fieldDifference factory method to calculate periods in a different way,{}
944,3937d82f,FAIL,1,Add PeriodType.forFields to get a PeriodType for any set of fields,{}
945,21b0b48a,FAIL,2,Add ordinal date formats to ISODateFormat,{}
946,b89ac405,FAIL,1,Add test and comment about TimeOfDay string constructor,{}
947,21d77672,FAIL,1,Fix javadoc tags,{}
948,130676f7,FAIL,2,Improve test coverage,{}
949,60254016,FAIL,1,Fix since tag,{}
950,d5b286c4,FAIL,2,Add to ignores,{}
951,b86efe73,FAIL,1,"Add Partial, new immutable implementation of ReadablePartial",{}
952,17eb4194,FAIL,2,Add ISODateTimeFormat.forFields to get a suitable format for a subset of datetime fields,{}
953,94b1ea2c,FAIL,1,Fix bug in DateTimeFormatterBuilder.canBuildFormatter() where it always returned false,{}
954,c2915308,FAIL,1,Attempt to boost Google results for 'ISO 8601' and 'ISO8601 java',{}
955,bb9ba444,FAIL,2,Minor typo.,{}
956,a498adb4,FAIL,1,Overflowed calculations involving year throw ArithmeticException rather than produce a bogus result.,{}
957,365e92cf,FAIL,1,Persist: YearMonthDay,{}
958,ec648df5,FAIL,1,Comment fix.,{}
959,4092deb5,FAIL,1,Allow easier usage from within other (custom) usertypes,{}
960,61c64930,FAIL,2,Fix bug in withChronologyRetainFields because no validation occurred,{}
961,f9f79f08,FAIL,1,Specify dat files to be used as part of testing,{}
962,e924d16d,FAIL,1,Fix test to work reliably as part of larger test suite,{}
963,7b3fa279,FAIL,2,Fixed number parser leniency bug with respect to sign characters.,{}
964,809f8db5,FAIL,1,Fix serialization of DateTime/DateMidnight property classes,{}
965,22679570,FAIL,2,Fix serialization of DateTime/DateMidnight property classes,{}
966,356cd0e1,FAIL,1,Fixed bug in parsing periods that had fields which always printed zeros.,{}
967,eeb00cda,FAIL,2,"Removed solar87, solar88, and solar89 time zones.",{}
968,7b7cb445,FAIL,1,Refactor chronology classes to avoid dupication in code,{}
969,84617fb6,FAIL,2,Added @since tags,{}
970,d1e9ca7f,FAIL,1,Add methods to simplify common addition and subtraction of periods Add method to simplify formatting a datetime,{}
971,6872249f,FAIL,2,Test add methods to simplify common addition and subtraction of periods Test add method to simplify formatting a datetime,{}
972,a942f135,FAIL,1,Add methods to simplify formatting a datetime,{}
973,fb030b32,FAIL,2,Add methods to simplify common addition and subtraction of periods,{}
974,04c3867f,FAIL,2,Reinstate serialisation test,{}
975,e646a479,FAIL,1,Javadoc fix,{}
976,7914f022,FAIL,1,Add Joda-Time OpenOffice presentation (created with v1.1.4),{}
977,6ad3ae36,FAIL,2,Comment fix.,{}
978,c29a7af9,FAIL,1,"Supports parsing ""CE"" and ""BCE"" as era if locale language is English.",{}
979,bfe653ad,FAIL,2,Fixed parsing date where format includes era.,{}
980,b5e3897c,FAIL,1,Comment typo,{}
981,e9a0d0df,FAIL,2,Added IllegalFieldValueException class.,{}
982,225ca553,FAIL,2,Range duration field of dayOfMonth was not consistent with monthOfYear. This bug manifested itself when adding/subtracting periods to partials.,{}
983,7c694392,FAIL,1,Minor comment fix.,{}
984,158c9d2f,FAIL,1,Additional persister which stores the timezone in an extra column test cases,{}
985,08b416a2,FAIL,1,Add getAsString() to property classes,{}
986,28ceb46c,FAIL,2,Add serialized files from v1.0 for testing,{}
987,28982faf,FAIL,1,Add serialization tests,{}
988,be463c22,FAIL,2,Comment parsing bug disabled DST for Europe/Athens after 1980.,{}
989,31c2ff5b,FAIL,1,minor comment fix,{}
990,db354e68,FAIL,2,Added overlap() method to Interval,{}
991,15e0a37e,FAIL,1,Added overlap() method to Interval,{}
992,4eb99ddc,FAIL,2,Clarification on joda's up-to-date timezones.,{}
993,a862dbce,FAIL,1,Updated to version 2005i.,{}
994,001f56b4,FAIL,2,Added more @since tags,{}
995,b7c1594f,FAIL,1,Two digit year parse can only be lenient if it is not followed by another numeric token,{}
996,f66634b7,FAIL,2,Added since tag.,{}
997,66a8d06f,FAIL,1,Bug fix for parsing two digit year pattern with more or less than two digits.,{}
998,ea0057c0,FAIL,1,Add time zone constructor to obtain accurate current time,{}
999,26047233,FAIL,2,Make YearMonthDay and TimeOfDay implement Comparable,{}
1000,d8053cc9,FAIL,1,Add Period constructors for ReadablePartials Add PeriodType constants that exclude time,{}
1001,5311dfbc,FAIL,2,Updated to version 2005h.,{}
1002,b52ac16e,FAIL,1,added hibernate3.0rc1 as dependency,{}
1003,eb723276,FAIL,1,initial version usertype for hibernate3 to persist datetime,{}
1004,3879051a,FAIL,1,Update website now release is a month old,{}
1005,fd0687af,FAIL,1,Updated to version 2005g.,{}
1006,f0d58dda,FAIL,2,Create project,{}
1007,8fed0053,FAIL,1,ROLLBACK to put tzcompiler in jar,{}
1008,db44731d,FAIL,1,Remove tzcompiler from jar,{}
1009,32c128f5,FAIL,2,Add DateTimeFormatter.withPivotYear to handle pattern pivot control from Fredrik Borgh,{}
1010,e97bb787,FAIL,1,Add DateTimeFormatter.withPivotYear to handle pattern pivot control from Fredrik Borgh,{}
1011,4db6cb0f,FAIL,2,Move zone info load to ZoneInfoProvider (allows ZoneInfoCompiler to be dropped from jar),{}
1012,ce5cb602,FAIL,1,Add withPivotYear,{}
1013,8e7ec5ee,FAIL,1,Add more tests,{}
1014,18b2d875,FAIL,2,Updated tz data to version 2005f.,{}
1015,c47221f5,FAIL,1,Tidy up docs for 1.0,{}
1016,b87ac3b9,FAIL,2,Javadoc fixes.,{}
1017,16144544,FAIL,1,Remove junit as a dependency (maven finds it automatically now),{}
1018,a35abb59,FAIL,2,Add CVS version info,{}
1019,73628a6c,FAIL,1,Fix typos.,{}
1020,b4c55b6b,FAIL,2,Add more documentation,{}
1021,79b24183,FAIL,1,Rollback to 0.99 for 1.0 release,{}
1022,e675e6d0,FAIL,2,Refactor year classes into BaseGJChronology,{}
1023,4f36b173,FAIL,1,Allow slow tests to run directly from main method,{}
1024,772cab19,FAIL,2,Prepare for 1.0,{}
1025,dcacae9d,FAIL,1,Add online upgrade notes,{}
1026,ad1be757,FAIL,2,Remove deprecated methods for 1.0,{}
1027,3289d9a2,FAIL,1,Fix problem with test under JDK1.3,{}
1028,fb28d3d9,FAIL,2,Change for release 0.99,{}
1029,2a79d7e0,FAIL,1,Change version to 0.99,{}
1030,d7b8726e,FAIL,2,Update release notes for 0.99,{}
1031,c0cd5cec,FAIL,1,Comment toPrinter and toParser to indicate internal nature,{}
1032,d4414d5f,FAIL,2,Add deprecated methods for 0.99,{}
1033,385e7e0b,FAIL,1,Fixed SF link.,{}
1034,4bc745bc,FAIL,2,Minor fixes.,{}
1035,3f51e8e4,FAIL,1,Comment change on two digit year pivot,{}
1036,4b61858d,FAIL,2,Switch to jcoverage,{}
1037,acd213b4,FAIL,1,Fix formatters section,{}
1038,0542fa12,FAIL,2,Fix package javadoc,{}
1039,579d66ad,FAIL,1,Remove link that causes javadoc issues,{}
1040,e76c1d69,FAIL,1,Better examples,{}
1041,627558a0,FAIL,2,Switch to jcoverage,{}
1042,51b53c21,FAIL,1,Fix parameter names.,{}
1043,e5ad614b,FAIL,2,Added more tests.,{}
1044,c6c41b37,FAIL,1,"Refactor Period formatting to match DateTime, part 2",{}
1045,a716ae12,FAIL,2,"Refactor Period formatting to match DateTime, part 1",{}
1046,85432d2c,FAIL,1,Javadoc,{}
1047,f2cd3fb6,FAIL,1,Javadoc,{}
1048,b1163139,FAIL,1,Remove unecessary code,{}
1049,174240f2,FAIL,1,Comment out dead code.,{}
1050,7d3c8924,FAIL,2,Increase test coverage.,{}
1051,98743f9b,FAIL,1,More tests,{}
1052,931a4aa1,FAIL,1,More tests,{}
1053,94b4a6ad,FAIL,1,minor comment fix,{}
1054,707162b5,FAIL,1,Increase test coverage,{}
1055,2a8562be,FAIL,2,Change withLocale to accept null,{}
1056,eac6e860,FAIL,1,Test DateTimeFormat styles and patterns Add ability to print time zone ids,{}
1057,b6d1739d,FAIL,1,Add deprecated methods for previous users,{}
1058,0326d028,FAIL,2,Minor comment fixes,{}
1059,5082337a,FAIL,1,Refactor DateTime formatting to use decoration pattern,{}
1060,c012c275,FAIL,2,Update old version label for jdiff,{}
1061,b5416a54,FAIL,1,Checkstyle,{}
1062,c3415a6f,FAIL,1,"Allow for longer, but easier to interpret errors",{}
1063,28108d2d,FAIL,2,Javadoc,{}
1064,f60cbea3,FAIL,1,Organize imports,{}
1065,8a587506,FAIL,2,Change DateTimeZone to use forXxx factory methods,{}
1066,52188904,FAIL,1,Skip tests so coverage tools run in sensible amount of time,{}
1067,74a89c45,FAIL,1,Added date diff question.,{}
1068,6a52a34f,FAIL,2,Change to ASF2 license,{}
1069,2bb6dc32,FAIL,1,*** empty log message ***,{}
1070,bf9c0997,FAIL,2,Change to ASF2 license,{}
1071,48c4ec19,FAIL,1,Change from subsection to intro sentence for example,{}
1072,08c3e750,FAIL,1,Fix ant script to find and download junit itself,{}
1073,73943d52,FAIL,2,Update docs prior to 1.0 beta,{}
1074,02eafcfb,FAIL,1,Minor cleanup,{}
1075,ede1a3e7,FAIL,2,Make JUnit output prettier,{}
1076,a123aae7,FAIL,1,Extend testing of Coptic Chronology,{}
1077,043abebe,FAIL,1,Test and fix bugs in Buddhist Chronology,{}
1078,0ba58b07,FAIL,2,Added simple time zone builder tests.,{}
1079,e90984dc,FAIL,1,Refactor to extract SkipDateTimeField,{}
1080,70ba0aaa,FAIL,2,Rename NonZeroDateTimeField to ZeroIsMaxDateTimeField,{}
1081,c5910b63,FAIL,1,Rename BuddhistEra to ThaiBuddistEra,{}
1082,e2df26dd,FAIL,1,Javadoc on assigning values to eras,{}
1083,5bb0e471,FAIL,2,Javadoc comment,{}
1084,e1da80db,FAIL,1,Test Coptic Chronology properly,{}
1085,0a9dcb9a,FAIL,2,Comment on time of day,{}
1086,d5351ad6,FAIL,1,Increase test coverage,{}
1087,1cf39500,FAIL,2,Increase test coverage,{}
1088,db0cac85,FAIL,1,Increase test coverage,{}
1089,d2479760,FAIL,1,Fix bug preventing zero from being set,{}
1090,cf0112ca,FAIL,2,Alter behaviour so that adding to a time wraps to the next 'day',{}
1091,2c7ec20e,FAIL,1,Increase test coverage,{}
1092,1567bbab,FAIL,2,Increase testing,{}
1093,272609b3,FAIL,1,Add new method addWrapPartial that is useful for TimeOfDay,{}
1094,c954b53a,FAIL,1,Fix bugs and javadoc,{}
1095,61f37a3b,FAIL,2,Fix tests,{}
1096,255a9f99,FAIL,1,Update release notes,{}
1097,0f180f90,FAIL,2,Add null handling,{}
1098,bbdf6d43,FAIL,1,Add methods to the partial classes,{}
1099,8fd590db,FAIL,1,Switch from getReadableInstant to protected getMillis in Property,{}
1100,fd6bc0de,FAIL,2,Add isSupported(type) to bring in line with ReadablePartial and potential future shared interface,{}
1101,6d176dda,FAIL,1,Remove toDateTime(Zone) as it had unclear semantics,{}
1102,86a5025d,FAIL,2,Make getAsText and getAsShortText with value parameter public,{}
1103,129288e6,FAIL,1,Switch from getReadableInstant to protected getMillis in Property,{}
1104,20238805,FAIL,2,Updated to version 2005c.,{}
1105,c52da6c8,FAIL,1,"removed incomplete examples for interval, duration and period",{}
1106,e561aa91,FAIL,1,Comment on NPE fix,{}
1107,50ab1cce,FAIL,2,"Avoid NPE, Javadoc",{}
1108,7401b4eb,FAIL,1,Simplify implementation of ReadableInstant comparison,{}
1109,4265138a,FAIL,2,Reword test coverage section,{}
1110,757f13a4,FAIL,1,Add key concepts reference section back in,{}
1111,5cb435e0,FAIL,1,Add comment about sql subclasses of Date,{}
1112,605dc597,FAIL,2,Tests for DateTimeFormat patterns,{}
1113,4bc75bf7,FAIL,1,Minor updates.,{}
1114,58fb5f3e,FAIL,2,Updated contributers list.,{}
1115,b7f83052,FAIL,1,Don't apply offset if it is zero.,{}
1116,b6be29b5,FAIL,1,Major revision of top-level index page and navigation.xml. restructured doc tree.,{}
1117,f63c4cbf,FAIL,1,Restored formatting interfaces to provide same functionality as v0.95.,{}
1118,6d32c19e,FAIL,1,Restored formatting interfaces to provide same functionality as v0.95.,{}
1119,17075172,FAIL,2,Restored formatting interfaces to provide same functionality as v0.95.,{}
1120,d1284b53,FAIL,1,"Slight performance enhancement. No measurable difference using server VM, however.",{}
1121,f31d0996,FAIL,1,Added time zone table.,{}
1122,b9978566,FAIL,1,Bug fix setting default zone if DST is off.,{}
1123,30b2fdd1,FAIL,1,Added basic tests for text field formatting.,{}
1124,7d2cfa16,FAIL,2,DateTimeFormatterBuilder was using wrong time zone for text fields,{}
1125,2a1bf662,FAIL,1,Updated guide with more info and text,{}
1126,38bb2171,FAIL,2,Ignore tzdata (Eclipse),{}
1127,653e4bbf,FAIL,1,DateTimeFormat was selecting date style for time style.,{}
1128,106ae6fe,FAIL,1,Major revision of user guide. Added many sections and examples.,{}
1129,593e58a6,FAIL,1,Added more @since tags,{}
1130,d98da1e9,FAIL,1,Fix to compile on JDK1.5,{}
1131,efd27481,FAIL,2,Bux fix handing offset based default time zones,{}
1132,47e54a36,FAIL,1,Extra conversion methods added.,{}
1133,3d9b2636,FAIL,2,Can convert to duration from an end instant too,{}
1134,ea352365,FAIL,1,Updated with newest changes,{}
1135,bf7d8c83,FAIL,1,typo,{}
1136,57eb0122,FAIL,2,Simplified example.,{}
1137,7509f412,FAIL,1,Added an example.,{}
1138,05bcda56,FAIL,2,Finished,{}
1139,159f5f78,FAIL,1,Fix period parsing bugs.,{}
1140,78e61bf6,FAIL,1,Fix parsing of fractional seconds.,{}
1141,51b817ea,FAIL,1,Add more constructors.,{}
1142,0f44370d,FAIL,1,Added support to create Periods from a duration end end instant.,{}
1143,dd38faa4,FAIL,2,Start release notes for 1.0,{}
1144,ba861ced,FAIL,1,Fix isAfter(Interval) to correctly handle dates that abut,{}
1145,c4f06f0e,FAIL,2,Doc fix.,{}
1146,2394f55a,FAIL,1,Add tests for parsing periods,{}
1147,411a924d,FAIL,2,Javadoc fix,{}
1148,e433f2e9,FAIL,1,Fix to allow parsing of PT1H7M57S,{}
1149,e111ec8d,FAIL,1,Fix NullPointerException bug.,{}
1150,1c111fa0,FAIL,2,Fix minor typo.,{}
1151,885fd5e9,FAIL,1,Added quick download link.,{}
1152,fdb13a72,FAIL,2,Minor doc fix.,{}
1153,78f8f532,FAIL,1,Fix comment link.,{}
1154,33379cbe,FAIL,2,Minor doc fix.,{}
1155,8b3cdcdf,FAIL,1,Move to JDK1.3 dependency,{}
1156,284afb67,FAIL,1,Make compatible with older JDKs,{}
1157,f3ab8c8e,FAIL,2,Allow cross JDK jar file testing,{}
1158,d88f7dbf,FAIL,1,Update for 0.98 release,{}
1159,3fba96d7,FAIL,2,Checkstyle fixes,{}
1160,97ccb66e,FAIL,1,Status of 0.98,{}
1161,6892714b,FAIL,1,Checkstyle fixes,{}
1162,9fdc702c,FAIL,2,Fix hyperlink,{}
1163,d27a0ae2,FAIL,1,Exclude private variables and methods from javadoc check,{}
1164,ccddaff1,FAIL,2,Remove BoundPrinter code,{}
1165,e73ad2c3,FAIL,1,Corrected name for DST.,{}
1166,f72707c9,FAIL,2,No more TODOs in code.,{}
1167,35c22c19,FAIL,1,Time zone difference must be accounted for when setting date from an instant.,{}
1168,f3f3e3f1,FAIL,1,Remove TODO comments.,{}
1169,333a1925,FAIL,2,Fix checkstyle for 0.98,{}
1170,17c74a65,FAIL,1,Update for 0.98 release,{}
1171,471e2cd6,FAIL,1,Update for 0.98 release,{}
1172,57fc660f,FAIL,2,Update for 0.98 release,{}
1173,adf62e61,FAIL,1,Update for 0.98 release,{}
