id,commit,build,exec_time,comment,fix,lastFix
1751,7f0fb02,SUCCESS,6.0,Adding a note on the deprecated DateUtils.add method,{'lastFix': None},
1752,312e9ee,SUCCESS,7.0,Updating website to 2.4,{'lastFix': None},
1753,0d051b9,SUCCESS,8.0,Setting versions to 2.4 from 2.4-SNAPSHOT in preparation for release,{'lastFix': None},
1754,c64b4e5,SUCCESS,7.0,Fixing a possible overflow in the >> 1 divide by two by using >>> 1 instead. Findbugs pointed this out>,{'lastFix': None},
1755,960000b,SUCCESS,7.0,Adding 2.3,{'lastFix': None},
1756,fccfa8e,SUCCESS,8.0,remove MultiFormatTest note,{'lastFix': None},
1757,3cfef5c,SUCCESS,7.0,remove MultiFormatTest note,{'lastFix': None},
1758,0268965,SUCCESS,7.0,Copy release notes for 2.4 into site,{'lastFix': None},
1759,a1b5a7a,SUCCESS,7.0,Updating release notes,{'lastFix': None},
1760,bf1476f,SUCCESS,8.0,Dealing with some of the >120 length lines as per checkstyle. A few still need reducing.,{'lastFix': None},
1761,f1e779a,SUCCESS,6.0,Upgrade to version 9 of commons-parent,{'lastFix': None},
1762,29c6baa,SUCCESS,7.0,"get ExtendedMessageFormat working on JDK 1.3, sort of",{'lastFix': None},
1763,5e36c5b,SUCCESS,8.0,Fix tests not compiling under JDK 1.3,{'lastFix': None},
1764,22f9d06,SUCCESS,6.0,following Niall's lead; add myself.  :),{'lastFix': None},
1765,af3f6fe,SUCCESS,7.0,Add myself,{'lastFix': None},
1766,206bc23,SUCCESS,8.0,javadoc/checkstyle changes only,{'lastFix': None},
1767,1ae0a0a,SUCCESS,6.0,"Restore JDK 1.3 compatibility (the MessageFormat(String, Locale) constructor was introduced in JDK 1.4)",{'lastFix': None},
1768,2ab2f01,SUCCESS,8.0,svn:keywords properties and missing license headers,{'lastFix': None},
1769,ba7e2db,SUCCESS,7.0,Remove failing test for unsupported sub-formats,{'lastFix': None},
1770,e4486ba,SUCCESS,8.0,javadoc,{'lastFix': None},
1771,5cff307,SUCCESS,6.0,ws,{'lastFix': None},
1772,1c45bfb,SUCCESS,8.0,Add Issue Tracking and Download pages generated by commons-build-plugin,{'lastFix': None},
1773,9dfbbdd,SUCCESS,8.0,Upgrade to commons-parent-8 and add configuration properties for OSGi (maven-bundle-plugin) and commons-build-plugin,{'lastFix': None},
1774,853de2a,SUCCESS,6.0,"Make formatting consistent across the file: Replace ""methodcall( expr )"" with ""methodcall(expr)"". Replace ""type foo = (expr)"" with ""type foo = expr"". Replace ""if(expr)"" with ""if (expr)""",{'lastFix': None},
1775,ce73c04,SUCCESS,7.0,remove text describing passing a null value for a char parameter,{'lastFix': None},
1776,0b83f28,SUCCESS,8.0,Remove previous ExtendedMesageFormat tests and update package suite to include ExtendedMessageFormatTest,{'lastFix': None},
1777,33ebcc3,SUCCESS,6.0,Add new test case for ExtendedMessageFormat,{'lastFix': None},
1778,5917a3f,SUCCESS,8.0,refine (?) javadoc,{'lastFix': None},
1779,a5ff053,SUCCESS,7.0,improve documentation,{'lastFix': None},
1780,c55a8a7,SUCCESS,7.0,add Niall author tag,{'lastFix': None},
1781,695289c,SUCCESS,7.0,[LANG-362] simplify ExtendedMessageFormat design; recycle as much of super implementation as possible,{'lastFix': None},
1782,b737ab7,FAIL,8.0,[LANG-366] retract,{'lastFix': None},
1783,2c82cb7,SUCCESS,6.0,Applying Cedrik Lime's patch to LANG-413; improving the memory footprint of getLevenshteinDistance,{'lastFix': None},
1784,5310e78,SUCCESS,7.0,LANG-410 - Ambiguous / confusing names in StringUtils replace* methods,{'lastFix': None},
1785,d5e3430,SUCCESS,7.0,Applying my patch from LANG-412; fixing Peter Oxenham's report that the appendFixedWidthPadRight and appendFixedWidthPadLeft are not null safe if the nullText has not been set,{'lastFix': None},
1786,19f33e4,SUCCESS,6.0,sp again,{'lastFix': None},
1787,4aefe9f,SUCCESS,7.0,"Format @since 2.4 methods to match the rest of the file. For example, expressions use no spaces around parens.",{'lastFix': None},
1788,2a088e0,SUCCESS,7.0,Simplify code paths where a statement is unnecessarily nested within an else clause. Also flip some if/else statements when tests can be expressed more clearly.,{'lastFix': None},
1789,a285861,SUCCESS,8.0,"Eat own dog food: Use EMPTY instead of """".",{'lastFix': None},
1790,2a6b4af,FAIL,2.0,Correct spelling and punctuation in Javadoc.,{'lastFix': None},
1791,c736dd0,SUCCESS,7.0,Pointless having the version here given that it gets automatically put above it when building,{'lastFix': None},
1792,9dbd8b3,SUCCESS,7.0,Added missing '@since 2.4' lines based on jardiff report,{'lastFix': None},
1793,56d9bb8,SUCCESS,8.0,[LANG-407] StringUtils.length(String) returns null-safe length.,{'lastFix': None},
1794,ec02f48,SUCCESS,7.0,Remove extraneous exec properties,{'lastFix': None},
1795,3e31625,SUCCESS,7.0,"Applying my patch from LANG-379, based on Robert Scholte's patch adding the 'getFragment' family of methods",{'lastFix': None},
1796,fbb0274,SUCCESS,7.0,Fixing the expected exception so the test doesn't fail (see LANG-180),{'lastFix': None},
1797,e8600d3,SUCCESS,6.0,"Applying my modified version of Chris Hyzer's patch from LANG-180 - adding a replaceEach(String, String[], String[]) and replaceRepeatedly(String, String[], String[]) pair of methods. The internal code to the private replaceEach method has not been fully reviewed yet - I wanted to get more eyes focused on the algorithm",{'lastFix': None},
1798,821e452,SUCCESS,7.0,javadoc correction,{'lastFix': None},
1799,054f5be,SUCCESS,7.0,LANG-404 Add Calendar flavour format methods to DateFormatUtils,{'lastFix': None},
1800,c41078f,SUCCESS,7.0,Apply sebb's suggestion.,{'lastFix': None},
1801,5d55965,SUCCESS,7.0,update m1 & m2 builds,{'lastFix': None},
1802,12bafe7,SUCCESS,7.0,Add missing license files,{'lastFix': None},
1803,27d31df,SUCCESS,6.0,"Applying my patch from LANG-298, based on Tomasz Blachowicz's original patch, and adds getPackageCanonicalName and getShortCanonicalName sets of methods",{'lastFix': None},
1804,670fa67,SUCCESS,8.0,Remove dependency on Java 1.4.2. Stick with Java 1.3.1.,{'lastFix': None},
1805,d22a708,SUCCESS,7.0,Fix javadoc warning.,{'lastFix': None},
1806,ed402f8,SUCCESS,6.0,"Applying my patch from LANG-257, adding Cameron Whitehead's desired splitByWholeSeparatorPreserveAllTokens methods. In addition to the patch, I've added @since 2.4 tags to the javadoc",{'lastFix': None},
1807,dd5996b,SUCCESS,7.0,Fix Javadoc copyright year once and for all.,{'lastFix': None},
1808,35ae1d6,SUCCESS,8.0,upgrade to commons-parent-7,{'lastFix': None},
1809,eb8f74e,SUCCESS,6.0,Applying my patch from LANG-393; EqualsBuilder uses compareTo for BigDecimal and not equals,{'lastFix': None},
1810,3cea4b2,SUCCESS,8.0,[LANG-192] API improvements,{'lastFix': None},
1811,ff818fc,SUCCESS,7.0,add'l splitByCharacterType tests for single trailing characters,{'lastFix': None},
1812,0268232,SUCCESS,6.0,[LANG-192] addSplitByCharacterType and camelCase variant,{'lastFix': None},
1813,a59fd29,SUCCESS,6.0,Adding missing javadoc param,{'lastFix': None},
1814,da291d7,SUCCESS,8.0,"Deprecating add(Date, int, int) as there is no value in it being public",{'lastFix': None},
1815,e9ececb,SUCCESS,8.0,Marking @since 2.4 on the new methods from LANG-383,{'lastFix': None},
1816,e2e5b8e,SUCCESS,6.0,Applying the Date.setXxx replacement methods that use Calendar as supplied by Travis Meisenheimer in LANG-383,{'lastFix': None},
1817,6b6b867,SUCCESS,8.0,LANG-399 - Javadoc fixes,{'lastFix': None},
1818,90f98c9,SUCCESS,8.0,Updating copyright,{'lastFix': None},
1819,c9175aa,SUCCESS,5.0,Upgrade to commons-parent version 6 release,{'lastFix': None},
1820,7e32b6e,SUCCESS,7.0,Updating my email address,{'lastFix': None},
1821,3fc8366,SUCCESS,8.0,"Applying third patch from LANG-381. Fixes the minimum(float[]) type methods to correctly return NaN when it is in the array, and adds an IEEE754rUtils class that obeys the IEEE 754r update in which NaN in min/max methods should be ignored unless all values are NaN.",{'lastFix': None},
1822,1d3907b,SUCCESS,5.0,"Applying my patch from LANG-374 that adds an unescape method. It stays true to the spec and considers ""foo.bar"" to unescape as ""foo.bar"", ie) no unescaping, because ""foo.bar"" is illegal output from the escape method spec-wise.",{'lastFix': None},
1823,8f8e9be,SUCCESS,7.0,Removing this as it is an unnecessary and not up to date file nowadays,{'lastFix': None},
1824,99a3807,SUCCESS,7.0,Removing action items,{'lastFix': None},
1825,b9dbbd2,SUCCESS,7.0,Updating the build instructions to fix Sebb's reported problems in LANG-385,{'lastFix': None},
1826,cf3597c,SUCCESS,7.0,Fixing the javadoc as per Tomasz Bartczak's report in LANG-384,{'lastFix': None},
1827,e7268e1,SUCCESS,8.0,disable toPattern() assertions pre JDK 1.4,{'lastFix': None},
1828,2a64561,SUCCESS,8.0,account for unavailability of NumberFormat.getIntegerInstance(...) pre JDK 1.4,{'lastFix': None},
1829,dda4104,SUCCESS,6.0,account for unavailability of NumberFormat.getIntegerInstance(...) pre JDK 1.4,{'lastFix': None},
1830,6cf70f3,SUCCESS,7.0,"no (String, Locale) constructor on MessageFormat pre JDK 1.4",{'lastFix': None},
1831,8095819,SUCCESS,7.0,account for unavailability of NumberFormat.getIntegerInstance(...) pre JDK 1.4,{'lastFix': None},
1832,7ee33f6,SUCCESS,6.0,add note about toPattern() differences pre JDK 1.4,{'lastFix': None},
1833,2ca58f3,SUCCESS,8.0,build on JDK 1.3,{'lastFix': None},
1834,0ac772a,SUCCESS,7.0,[LANG-380],{'lastFix': None},
1835,3905071,SUCCESS,6.0,[LANG-380] tests,{'lastFix': None},
1836,e4b58af,SUCCESS,7.0,undo a little formatting mayhem,{'lastFix': None},
1837,9d5837b,SUCCESS,7.0,[LANG-362] checkstyle; javadoc; extended testing which necessitated some refactorings,{'lastFix': None},
1838,7e51285,SUCCESS,8.0,remove unused variables,{'lastFix': None},
1839,dcdea66,SUCCESS,5.0,[LANG-380] return when either arg == 0 plus early return when either == 1,{'lastFix': None},
1840,7f89bd4,SUCCESS,8.0,checkstyle,{'lastFix': None},
1841,c15bc6b,SUCCESS,8.0,Fixing the @see->@link bit so it doesn't have @link,{'lastFix': None},
1842,844f763,SUCCESS,6.0,Adding return tag info,{'lastFix': None},
1843,8c4335a,SUCCESS,7.0,Fixing checkstyle issue - lack of braces after an if,{'lastFix': None},
1844,25cec7a,SUCCESS,7.0,"Replacing the escaped quote with CSV_QUOTE, and changing the non-Writer version to reuse the Writer version - See: LANG-374",{'lastFix': None},
1845,5e6f1b8,SUCCESS,7.0,Removed cobertura report - has GPL artifacts,{'lastFix': None},
1846,dfe23c1,SUCCESS,7.0,Adjust indentation.,{'lastFix': None},
1847,4bdc5d8,SUCCESS,7.0,LANG-377 Add containsAny() methods to StringUtils,{'lastFix': None},
1848,29a7fd5,SUCCESS,7.0,LANG-374 - implement Sebb's improvement to use StringUtils.containsNone(),{'lastFix': None},
1849,3205166,SUCCESS,6.0,Adding Vista as per LANG-375,{'lastFix': None},
1850,4fc64e0,SUCCESS,7.0,Removing testWTF as per LANG-376,{'lastFix': None},
1851,5a756bb,SUCCESS,8.0,Current state of release notes,{'lastFix': None},
1852,74b2da4,SUCCESS,6.0,"Add comment on the ""JDK source"" config for javadoc generation and use the source configuration property",{'lastFix': None},
1853,cfd1856,SUCCESS,8.0,Javadoc changes only,{'lastFix': None},
1854,ce182bf,SUCCESS,7.0,LANG-374 - Add escaping for CSV columns to StringEscapeUtils,{'lastFix': None},
1855,ab1c164,FAIL,5.0,Update m2 build,{'lastFix': None},
1856,a3b332e,SUCCESS,7.0,- force Locale.US for tests,{'lastFix': None},
1857,8688d11,SUCCESS,8.0,Applying the truncateNicely patch from LANG-338 as abbreviate. I've added it to WordUtils rather than StringUtils; it feels like a better fit there to me,{'lastFix': None},
1858,ea2db05,SUCCESS,8.0,Array->array,{'lastFix': None},
1859,68ae1aa,SUCCESS,6.0,Moved toClass from ArrayUtils to ClassUtils as per Joerg's comment in LANG-333,{'lastFix': None},
1860,41c95a2,SUCCESS,7.0,Fixing broken build due to JDK 1.5 Class.getSimpleName. Now uses ClassUtils.getShortClassName - LANG-333,{'lastFix': None},
1861,c0d8b95,SUCCESS,8.0,Adding @since tags to the two new methods,{'lastFix': None},
1862,f6018b2,SUCCESS,6.0,Fixing javadoc,{'lastFix': None},
1863,b0bd258,SUCCESS,8.0,Applying Scott Johnson's great work in LANG-269,{'lastFix': None},
1864,47cdc3c,SUCCESS,8.0,Adding @since 2.4 tags to the new methods,{'lastFix': None},
1865,21a6fa5,SUCCESS,6.0,Applying Dave Meikle's patch to LANG-333; adding a toClass(Object[]);Class[] method to ArrayUtils,{'lastFix': None},
1866,883ffee,SUCCESS,8.0,Attaching Johann's fix to LANG-322 (via Ben's patch),{'lastFix': None},
1867,46f3506,SUCCESS,7.0,Applying Ben's patch of Brian Egge's improvement in LANG-321,{'lastFix': None},
1868,c6ed695,SUCCESS,6.0,Committing Bjorn's unit test as per LANG-372 to show that this is indeed an issue; and is expected,{'lastFix': None},
1869,6d00ce4,SUCCESS,7.0,Adding javadoc to note that the ToStringStyle HAS to be the same (LANG-372),{'lastFix': None},
1870,a0ecd1a,SUCCESS,7.0,Applying my second patch from LANG-360 - it seems to do what Stephane/Paul and I are consensing on,{'lastFix': None},
1871,60f7d2e,SUCCESS,7.0,- force javadoc to source 1.4 so it'll work on >= 1.5,{'lastFix': None},
1872,0f3beda,SUCCESS,7.0,Applying the synchronization from LANG-369,{'lastFix': None},
1873,d858cda,SUCCESS,7.0,Applying the suggested change in use to the unit test as per LANG-353,{'lastFix': None},
1874,0200b99,SUCCESS,8.0,Fixing javadoc - it's != and not ==. Returning false because two objects have the same class is dumb. This was my dumb typing for LANG-353,{'lastFix': None},
1875,7d2e701,SUCCESS,6.0,Turning on findbugs,{'lastFix': None},
1876,4729926,SUCCESS,7.0,"Applying Scott Bassin's patch from LANG-371, adding unit tests that follow the approach of his previous patch to the documentation",{'lastFix': None},
1877,72bf1fb,SUCCESS,7.0,svn keywords,{'lastFix': None},
1878,b2bba86,SUCCESS,6.0,set svn keywords,{'lastFix': None},
1879,783f8b9,SUCCESS,8.0,remove accidental use of 1.5+ method,{'lastFix': None},
1880,9f9b97e,SUCCESS,7.0,Applying Scott Bassin's patch from LANG-371 - improving the documentation for ToStringStyle as per Paul's report,{'lastFix': None},
1881,e23ae0f,SUCCESS,6.0,Deleting the package-private comment as it freaks out xref,{'lastFix': None},
1882,b48ccf7,SUCCESS,7.0,Fixed minor javadoc errors (as per checkstyle),{'lastFix': None},
1883,14d7ebd,SUCCESS,8.0,Making the HashMaps final as per LANG-367,{'lastFix': None},
1884,659ef24,SUCCESS,6.0,Applying Sebb's test and fix from LANG-368 - fixing it so that FastDateFormat getDateInstance and getDateTimeInstance continue to work if Locale.getDefault() changes,{'lastFix': None},
1885,b2f1757,SUCCESS,7.0,[LANG-362] Add ExtendedMessageFormat,{'lastFix': None},
1886,66cb4e5,SUCCESS,7.0,[LANG-366] Add MultiFormat,{'lastFix': None},
1887,a5589b3,SUCCESS,7.0,Applying Sebb's test and fix for LANG-365,{'lastFix': None},
1888,3b46d61,SUCCESS,6.0,Applying the javadoc sample usage change from LANG-353 as reported by Christoph Kutzinski,{'lastFix': None},
1889,868f697,SUCCESS,7.0,Applying Scott Bassin's fix and test from LANG-363,{'lastFix': None},
1890,5209cef,SUCCESS,8.0,Applying Scott Bassin's javadoc fix from LANG-364,{'lastFix': None},
1891,e96b014,SUCCESS,5.0,Applying Corey Tripp's javadoc fix from LANG-361,{'lastFix': None},
1892,e805467,SUCCESS,7.0,simplify testcase compat. w/ rev 587243,{'lastFix': None},
1893,ddf7979,SUCCESS,7.0,"add convenience isMatch(char[] buffer, int pos) that delegates using the entire buffer as bounds",{'lastFix': None},
1894,1049689,SUCCESS,6.0,javadoc sp,{'lastFix': None},
1895,07d096d,SUCCESS,6.0,[LANG-351] Extension to ClassUtils: Obtain the primitive class from a wrapper. Using @since 2.4.,{'lastFix': None},
1896,f836125,SUCCESS,7.0,Organize imports.,{'lastFix': None},
1897,c47ca89,SUCCESS,8.0,Organize imports.,{'lastFix': None},
1898,d92bc2f,SUCCESS,6.0,Organize imports.,{'lastFix': None},
1899,fcb4a29,SUCCESS,8.0,Organize imports.,{'lastFix': None},
1900,17db4fc,SUCCESS,8.0,Remove unused imports.,{'lastFix': None},
1901,055e793,SUCCESS,6.0,Order imports.,{'lastFix': None},
1902,7cc2f26,SUCCESS,7.0,Order imports.,{'lastFix': None},
1903,6c90455,SUCCESS,8.0,Order imports.,{'lastFix': None},
1904,e9c32e2,SUCCESS,6.0,The import java.util.Date was never used.,{'lastFix': None},
1905,2bada2f,SUCCESS,7.0,Remove unused imports. Order imports.,{'lastFix': None},
1906,1561946,SUCCESS,7.0,The import java.util.Date was never used.,{'lastFix': None},
1907,824c583,SUCCESS,7.0,"Fix source inconsistencies: Some methods used both ""foo"" and ""this.foo"" for ivar references; made it all ""this.foo"".",{'lastFix': None},
1908,b4cc5d2,SUCCESS,6.0,[LANG-356] Add getStartTime to StopWatch.,{'lastFix': None},
1909,c41b8c8,SUCCESS,8.0,Applying Jason Madden's patch from LANG-334 to provide enums.Enum with optimized thread safety. As Jason's used this in production I think it's fair to use it rather than the simpler Collections.synchronizedMap(..). I've also applied the patch to the enum.Enum,{'lastFix': None},
1910,71e9818,SUCCESS,7.0,Bringing over minor edits and a thrown ClassCastException from enums.Enum,{'lastFix': None},
1911,41cbaea,SUCCESS,6.0,Changing name to 'Commons Xxx',{'lastFix': None},
1912,d1f2d47,SUCCESS,7.0,Changed the scm connection scheme to http (no s).,{'lastFix': None},
1913,3857566,SUCCESS,8.0,Updated commons parent version to 4.,{'lastFix': None},
1914,a5fa2b8,SUCCESS,6.0,Altering the if/else logic of HashCodeBuilder.append(Object) as per LANG-345 to get 20->40% speed improvements. This is because the code no longer uses Class.isArray() on every invocation. Many thanks to Venkatesh Prasad Ranganath for offering this improvement.,{'lastFix': None},
1915,28943c3,SUCCESS,7.0,Adding non-javadoc note as per LANG-342,{'lastFix': None},
1916,b604968,SUCCESS,7.0,I suspect the next version will be 2.4,{'lastFix': None},
1917,d3b1163,SUCCESS,6.0,Applying the fix and the test patches from LANG-346 - fixes bugs in DateUtils.round() for minutes and seconds. Patch from Dave Meikle,{'lastFix': None},
1918,b6f7a8a,SUCCESS,7.0,"Commons TLP: directory ""dist/jakarta/commons"" has moved to ""dist/commons"" for both ""www.apache.org"" and ""archive.apache.org""",{'lastFix': None},
1919,ef57ecc,SUCCESS,7.0,Apache Apache,{'lastFix': None},
1920,9b04714,SUCCESS,7.0,Apache Apache,{'lastFix': None},
1921,feb94b8,SUCCESS,7.0,Apache Apache,{'lastFix': None},
1922,bbabfb8,SUCCESS,7.0,Move Commons TLP changes,{'lastFix': None},
1923,a54159b,SUCCESS,8.0,Fixing svn locations after TLP move,{'lastFix': None},
1924,885a882,SUCCESS,6.0,TLP related blanket changes:,{'lastFix': None},
1925,1095cc2,SUCCESS,7.0,TLP changes,{'lastFix': None},
1926,fe083bb,SUCCESS,7.0,Moving to a css on the Commons site,{'lastFix': None},
1927,bb2ca1d,SUCCESS,6.0,Fixing email addresses,{'lastFix': None},
1928,1f9aa2d,SUCCESS,7.0,Moving to TLP,{'lastFix': None},
1929,b9697dd,SUCCESS,8.0,Moving back :),{'lastFix': None},
1930,547e9ab,SUCCESS,5.0,Moving to TLP,{'lastFix': None},
1931,65d40b8,SUCCESS,7.0,Updating to reflect website change,{'lastFix': None},
1932,46db26e,SUCCESS,8.0,Remove jakarta references from m1 and m2 builds,{'lastFix': None},
1933,589666b,SUCCESS,7.0,"Builder.com indicates this was written in 2002, not 2003",{'lastFix': None},
1934,c745cdf,SUCCESS,6.0,Sadly the Chinese translation has followed the German translation into 404ity. Removing that link,{'lastFix': None},
1935,1161a57,SUCCESS,8.0,Upgrading to the parent v3 (and testing commit after karma changes),{'lastFix': None},
1936,123836e,SUCCESS,7.0,Update NOTICE files in trunks-proper in light of TLP move (and add component names to NOTICEs where missing).,{'lastFix': None},
1937,0bf26e0,SUCCESS,7.0,LANG-326 - StringUtils: startsWith / endsWith / startsWithIgnoreCase / endsWithIgnoreCase / removeStartIgnoreCase / removeEndIgnoreCase methods,{'lastFix': None},
1938,0a93805,SUCCESS,7.0,Adding 'Deprecated' to tests which are testing deprecated methods and moving CharSetUtils from the deprecated evaluateSet method to a new getInstance(String[]) method. This does mean that getInstance(null) is no longer going to compile for people - they'll need to cast the null.,{'lastFix': None},
1939,e89e8d6,SUCCESS,7.0,Applying unit test/fix for LANG-328,{'lastFix': None},
1940,5ccddb3,SUCCESS,6.0,removed pointless synchronized,{'lastFix': None},
1941,dc55ab2,SUCCESS,8.0,removed pointless synchronized,{'lastFix': None},
1942,e45459c,SUCCESS,7.0,Updating with the correct version number,{'lastFix': None},
1943,cb7405f,SUCCESS,6.0,A feeble attempt at a (personal) anti-spam measure.,{'lastFix': None},
1944,9fc0f0c,SUCCESS,7.0,Making the build work again. No email received from the nightly build :(,{'lastFix': None},
1945,28391de,FAIL,3.0,Intentionally breaking the build to test the nightly build. Will fix tomorrow.,{'lastFix': None},
1946,5152139,SUCCESS,8.0,"Fixing LANG-320. I modified the tests to only check that the listed languages and countries are contained in the result, not that they exactly equal the result",{'lastFix': None},
1947,efe7954,SUCCESS,5.0,Fixing javadoc,{'lastFix': None},
1948,65b5fec,SUCCESS,8.0,Marking release date for 2.3,{'lastFix': None},
1949,6dea243,SUCCESS,7.0,Moving to the next version - which I'm claiming will be 3.0,{'lastFix': None},
1950,e50666b,SUCCESS,7.0,Include pom.xml in the src dist,{'lastFix': None},
1951,df3058d,SUCCESS,7.0,Setting version to 2.3,{'lastFix': None},
1952,73bde97,SUCCESS,7.0,"Commenting out the unit test for LANG-312. It's not resolved yet, so failure will happen",{'lastFix': None},
1953,3384a3d,SUCCESS,7.0,And clean up so they don't end up in other things,{'lastFix': None},
1954,f6a4be2,SUCCESS,7.0,Include the license/notice in the source/javadoc jars,{'lastFix': None},
1955,d006605,SUCCESS,7.0,Rolling back version until release is done,{'lastFix': None},
1956,6543e1f,SUCCESS,7.0,Switching the JDK test to a warning as we can't control the JDK,{'lastFix': None},
1957,ae299ff,SUCCESS,6.0,Preparing for release candidate,{'lastFix': None},
1958,9e254e1,SUCCESS,7.0,Adding LANG-315 to the release notes,{'lastFix': None},
1959,3ef8a79,SUCCESS,8.0,Applying test and fix for LANG-315,{'lastFix': None},
1960,d8c22b8,SUCCESS,5.0,"Oops, javadoc typo",{'lastFix': None},
1961,6e5791f,SUCCESS,7.0,Fixing javadoc warnings from checkstyle,{'lastFix': None},
1962,f30eb52,SUCCESS,8.0,sources/javadoc jars are included in the binary zip,{'lastFix': None},
1963,90d9746,SUCCESS,6.0,Don't include the proposal in the src build,{'lastFix': None},
1964,fd9ffff,SUCCESS,7.0,Switching last two methods to use 'str' rather than 'string',{'lastFix': None},
1965,62b9e94,SUCCESS,8.0,Replacing the optimisation for LANG-287.,{'lastFix': None},
1966,8ebd0ad,SUCCESS,6.0,"I don't know why we declared new escape(StringWriter, String) methods. I've removed these and inlined their code into the escape(String, String) type methods",{'lastFix': None},
1967,f362073,SUCCESS,7.0,"Improved private method name, newStringWriter to createStringWriter. newStringWriter is too close to new StringWriter",{'lastFix': None},
1968,bfeac15,SUCCESS,7.0,Removing unused imports,{'lastFix': None},
1969,4659dc0,SUCCESS,7.0,Removing an extra scm:svn,{'lastFix': None},
1970,e7723a9,SUCCESS,6.0,Rolling back to 2.3-SNAPSHOT,{'lastFix': None},
1971,c572e16,SUCCESS,7.0,Rolling back to 2.3-SNAPSHOT,{'lastFix': None},
1972,01f4dcd,SUCCESS,8.0,Setting version to 2.3 prior to creating an RC,{'lastFix': None},
1973,f4908b1,SUCCESS,6.0,Adding LANG-314 to the release notes,{'lastFix': None},
1974,1157aea,SUCCESS,7.0,Applying my fix from LANG-314,{'lastFix': None},
1975,5141fc9,SUCCESS,7.0,Pushing the release history table out to its own page and rolling the frontpage back (somewhat),{'lastFix': None},
1976,3220ab7,SUCCESS,6.0,Fixing missing 'for's,{'lastFix': None},
1977,94fac69,SUCCESS,6.0,Moving Documentation back above Releases,{'lastFix': None},
1978,0f3e043,SUCCESS,8.0,Fixing & messup that I reintroduced,{'lastFix': None},
1979,fefc0cf,SUCCESS,7.0,Upgrading release notes here too,{'lastFix': None},
1980,8cdfbd2,SUCCESS,6.0,Fixed up release notes,{'lastFix': None},
1981,8ef5603,SUCCESS,8.0,Fixed indentation/tabs. Eclipse wasn't setup right I guess,{'lastFix': None},
1982,43b2a5b,SUCCESS,7.0,Applying a modified version of Maarten Coene's patch for #LANG-69. All unit tests pass; opinions would be very welcome though.,{'lastFix': None},
1983,b3da7e4,SUCCESS,5.0,Adding a unit test to show that LANG-313 is not a problem in the current trunk,{'lastFix': None},
1984,2df183f,SUCCESS,7.0,Change the assertion failure messages to provide more info,{'lastFix': None},
1985,2f2a4ca,SUCCESS,6.0,Also test the JDK,{'lastFix': None},
1986,4bdce99,SUCCESS,7.0,"Adding test for LANG-312. It passes for me, so I'm interested in whether it fails for anybody else.",{'lastFix': None},
1987,5d1313c,FAIL,1.0,Remove release2_0.xml as it duplicates upgradeto2_0.xml,{'lastFix': None},
1988,4dbec89,SUCCESS,7.0,Rename releasenotes to release to match [collections] and fix text within,{'lastFix': None},
1989,767abda,SUCCESS,7.0,Fix javadoc example,{'lastFix': None},
1990,f4fed38,SUCCESS,7.0,"LANG-275 - StringUtils substringsBetween, implemented by Dave Meikle",{'lastFix': None},
1991,1f3866a,SUCCESS,7.0,Add since tags,{'lastFix': None},
1992,d4a707c,SUCCESS,7.0,LANG-306 - StrBuilder appendln/appendAll/appendSeparator,{'lastFix': None},
1993,3b2dfca,SUCCESS,8.0,LANG-310 - BooleanUtils isNotTrue/isNotFalse,{'lastFix': None},
1994,f9cfa7f,SUCCESS,6.0,Formatting changes only,{'lastFix': None},
1995,414ee80,SUCCESS,7.0,Formatting changes only,{'lastFix': None},
1996,ac22f42,SUCCESS,8.0,LANG-102 was fixed,{'lastFix': None},
1997,b20cc5e,SUCCESS,6.0,Fixing version number in nav,{'lastFix': None},
1998,97f7346,SUCCESS,8.0,"Putting Cobertura back, hadn't known we still had it hooked up",{'lastFix': None},
1999,6fe5ce7,SUCCESS,7.0,Updating the site prior to a 2.3 release,{'lastFix': None},
2000,87520c2,SUCCESS,6.0,"Removed the tasks page and put the two enhancements there into JIRA, losing the other two (build improvement and creation of an example site)",{'lastFix': None},
2001,9e4b1b7,SUCCESS,7.0,"Don't get the point of 'dist' and 'dist-build' being separate, so merging them",{'lastFix': None},
2002,35a4bcc,SUCCESS,7.0,jardiff/clirr passes for 2.2->2.3. No new deprecations in 2.3,{'lastFix': None},
2003,3c153e5,SUCCESS,7.0,Fixed incorrect JDK API link.,{'lastFix': None},
2004,bc56521,SUCCESS,6.0,[LANG-102] [lang] Refactor Entities methods. http://issues.apache.org/jira/browse/LANG-102. Refactored escape and unescape methods to remove code duplication.,{'lastFix': None},
2005,9dccbe8,SUCCESS,8.0,Statement unnecessarily nested within else clause. The corresponding then clause does not complete normally.,{'lastFix': None},
2006,3f4471f,SUCCESS,7.0,Statement unnecessarily nested within else clause. The corresponding then clause does not complete normally.,{'lastFix': None},
2007,2e7752d,SUCCESS,5.0,Statement unnecessarily nested within else clause. The corresponding then clause does not complete normally.,{'lastFix': None},
2008,7e70920,SUCCESS,8.0,Statement unnecessarily nested within else clause. The corresponding then clause does not complete normally.,{'lastFix': None},
2009,d723b49,SUCCESS,8.0,Statement unnecessarily nested within else clause. The corresponding then clause does not complete normally.,{'lastFix': None},
2010,0c8db63,SUCCESS,6.0,Update Copyright for 2007.,{'lastFix': None},
