id,commit,build,exec_time,comment,fix,lastFix
634,8f8bf8f,FAIL,3,Updated tz database to version 2006k.,{'lastFix': None},
635,ba51381,FAIL,2,Updated tz database to version 2006j.,{'lastFix': None},
636,9a68ba2,FAIL,3,Move generator classes so they aren't in the jar,{'lastFix': None},
637,5e367af,FAIL,2,Release 0.1,{'lastFix': None},
638,fd94420,FAIL,3,Init package id,{'lastFix': None},
639,f6e989b,FAIL,2,Include dat file in jar file,{'lastFix': None},
640,1d78a88,FAIL,3,Warn about API changes,{'lastFix': None},
641,e4d7742,FAIL,2,Initial checkin,{'lastFix': None},
642,1ec6eb2,FAIL,3,I18N initial checkin,{'lastFix': None},
643,9334720,FAIL,2,I18N initial checkin,{'lastFix': None},
644,2f0420e,FAIL,3,Share project 'time-i18n' into 'https://svn.sourceforge.net/svnroot/joda-time/trunk/JodaTimeContrib/i18n',{'lastFix': None},
645,8102370,FAIL,2,Update for version 1.4,{'lastFix': None},
646,97aeb71,FAIL,3,Pre 1.3 release,{'lastFix': None},
647,b1d9981,FAIL,2,Pre 1.3 release,{'lastFix': None},
648,ce6991c,FAIL,3,Add missing since tags for 1.3,{'lastFix': None},
649,0507d7e,FAIL,2,Enhance release notes,{'lastFix': None},
650,dff90a4,FAIL,3,Fix svn setup,{'lastFix': None},
651,4d88c71,FAIL,2,Try to get jdiff plugin to work,{'lastFix': None},
652,7ea50f9,FAIL,2,Explain immutable better with new examples,{'lastFix': None},
653,e7ae8f5,FAIL,2,Remove unused method,{'lastFix': None},
654,1710dc4,FAIL,3,Test and fix local string parsing,{'lastFix': None},
655,6b0549a,FAIL,2,Minor comment typo,{'lastFix': None},
656,bf19287,FAIL,3,Optimise implementation of abuts(),{'lastFix': None},
657,a01f36f,FAIL,2,"Reset interval behaviour back to v1.2, except fixing a bug in overlaps() when passing in null",{'lastFix': None},
658,bf8d08e,FAIL,3,Tighten interval specification wrt zero duration intervals Change a zero duration interval to contains() itself and an instant of the same value,{'lastFix': None},
659,c2964c0,FAIL,3,Test parsing long fractions,{'lastFix': None},
660,0c90a60,FAIL,2,Bug fix Interval overlap/gap methods so they return intervals with the correct chronology Spotted by Jozsef Hontvari,{'lastFix': None},
661,d9cb23b,FAIL,3,"Check for construction by UTC zone, switching tests to PARIS zone for safety",{'lastFix': None},
662,776b3d0,FAIL,2,Javadoc,{'lastFix': None},
663,939bb55,FAIL,3,Javadoc,{'lastFix': None},
664,ae732ef,FAIL,2,Switch documentation to refer to Local classes instead of YMD/TOD,{'lastFix': None},
665,2bb040b,FAIL,3,Fix Javadoc,{'lastFix': None},
666,e3158c9,FAIL,2,Update TODO removing Local* classes,{'lastFix': None},
667,f8d7251,FAIL,3,Add and use new local ISO parsers,{'lastFix': None},
668,84f9e82,FAIL,3,Prevent String constructor from accepting times only,{'lastFix': None},
669,ba5756d,FAIL,2,Document String constructor parse formats,{'lastFix': None},
670,c2ea180,FAIL,2,Document String constructor parse formats,{'lastFix': None},
671,662b2ea,FAIL,2,In getPartialValues avoid validate and use chronology,{'lastFix': None},
672,3104c83,FAIL,2,Mark as effectively deprecated,{'lastFix': None},
673,cfd8038,FAIL,2,Use standard 1.x branch naming for property methods,{'lastFix': None},
674,e3bb5c0,FAIL,2,Fix Local Object constructors,{'lastFix': None},
675,3403022,FAIL,3,Fix spelling spotted by Andreas Deininger,{'lastFix': None},
676,66d1870,FAIL,2,tz data version 2006g,{'lastFix': None},
677,e2d27d1,FAIL,3,tz data version 2006f,{'lastFix': None},
678,7c09011,FAIL,2,updated tz data to version 2006e,{'lastFix': None},
679,404ada8,FAIL,3,Fixed @since tags.,{'lastFix': None},
680,3a99ba6,FAIL,2,Added DateTimeFormat.patternForStyle method to retrieve the format pattern for a given style and locale.,{'lastFix': None},
681,2d75200,FAIL,3,Update release notes,{'lastFix': None},
682,52d79b9,FAIL,2,Fix tests to compile with changed converters,{'lastFix': None},
683,639e987,FAIL,3,Fix tests caused by extracting chronologies to constants,{'lastFix': None},
684,bedcc4a,FAIL,2,"Removed local variable debug info from compiled classes, which reduces size of jar file by about 10%.",{'lastFix': None},
685,e610c97,FAIL,3,"Constructing TimeOfDay with String value no longer accepts date fields, and 'T' prefix is now optional.",{'lastFix': None},
686,941f593,FAIL,2,Minor fix in error range reporting,{'lastFix': None},
687,a0c65ac,FAIL,3,LocalDate and LocalTime constructors use correct ISO parser.,{'lastFix': None},
688,3571440,FAIL,2,Fixed test for those not living in Europe/London time zone.,{'lastFix': None},
689,d89f0e9,FAIL,3,updated to tz version 2006d,{'lastFix': None},
690,486a726,FAIL,2,updated to tz version 2006d,{'lastFix': None},
691,75ce987,FAIL,3,Add toLocalXxx() methods to convert to LocalDate/Time,{'lastFix': None},
692,45a8941,FAIL,2,Extract chronologies to constants,{'lastFix': None},
693,cd35cbc,FAIL,3,Extract chronologies to constants,{'lastFix': None},
694,5bc953f,FAIL,2,Optimise when converting local milliseconds to the same zone,{'lastFix': None},
695,0edd032,FAIL,3,Add withXxx methods to YearMonthDay/TimeOfDay,{'lastFix': None},
696,034147a,FAIL,2,Add withXxx methods to DateTime/DateMidnight,{'lastFix': None},
697,7483b2a,FAIL,3,Add millisOfDay methods,{'lastFix': None},
698,937e276,FAIL,2,Set mime-type to text/plain,{'lastFix': None},
699,1839bcd,FAIL,2,Updated to version 2006c.,{'lastFix': None},
700,541e420,FAIL,2,Add Local* classes to enhancements,{'lastFix': None},
701,e512741,FAIL,3,Test LocalDateTime,{'lastFix': None},
702,8816492,FAIL,2,fixed counts in comments,{'lastFix': None},
703,559df38,FAIL,3,Begin testing LocalDateTime,{'lastFix': None},
704,2858d0a,FAIL,2,Delete .cvsignore files.,{'lastFix': None},
705,cf4e1f7,FAIL,3,Delete .cvsignore files.,{'lastFix': None},
706,83df500,FAIL,2,"If a parsed datetime is illegal due to field range or time zone offset transition, thrown exception includes text of datetime being parsed.",{'lastFix': None},
707,35808a6,FAIL,3,Fixed overflow when getting year field from instants at Long.MAX_VALUE and LONG.MIN_VALUE.,{'lastFix': None},
708,d940512,FAIL,2,Javadoc fixes,{'lastFix': None},
709,8a47b50,FAIL,3,"Refine methods, constructors and javadoc",{'lastFix': None},
710,b5c8777,FAIL,2,Testing of LocalDate,{'lastFix': None},
711,1163c2a,FAIL,3,Use methods and constructors more like YearMonthDay and TimeOfDay,{'lastFix': None},
712,35f93b0,FAIL,2,Testing of LocalDate,{'lastFix': None},
713,7d5d0a3,FAIL,3,Fix Interval.overlaps when comparing against empty interval,{'lastFix': None},
714,6d8cacb,FAIL,2,Handle LocalDate era field,{'lastFix': None},
715,3bfd840,FAIL,2,Updated links to point to Subversion instead of CVS.,{'lastFix': None},
716,ceda399,FAIL,2,Updated links to point to Subversion instead of CVS.,{'lastFix': None},
717,fef3c10,FAIL,2,Updated links to point to Subversion instead of CVS.,{'lastFix': None},
718,82300ea,FAIL,3,Deleted CVSROOT.,{'lastFix': None},
719,9aadef0,FAIL,3,Delete .cvsignore files.,{'lastFix': None},
720,721585d,FAIL,2,Restored YearInfo cache to 1024. Was 1.,{'lastFix': None},
721,e3f6748,FAIL,2,Fixed documentation errors,{'lastFix': None},
722,baa2e5f,FAIL,3,"More fixes, ugh.",{'lastFix': None},
723,b825726,FAIL,2,Fixed text.,{'lastFix': None},
724,ed2739f,FAIL,3,Added upgrade info for version 1.2.1.,{'lastFix': None},
725,414e3ee,FAIL,2,Update index to refer to version 1.2.1.,{'lastFix': None},
726,d4a4f8f,FAIL,3,LocalTime tests,{'lastFix': None},
727,7691172,FAIL,2,Avoid supporting invalid fields like hourOfYear,{'lastFix': None},
728,d4998c7,FAIL,3,Fix test time zone,{'lastFix': None},
729,6744d06,FAIL,2,Fix to ensure that zone is not lost on toDateTime et al,{'lastFix': None},
730,63c9445,FAIL,3,Start testing LocalDate,{'lastFix': None},
731,28736a1,FAIL,2,"Fixed conversion methods toDateTime, toDateTimeISO, toMutableDateTime, and toMutableDateTimeISO to preserve the time zone",{'lastFix': None},
732,69b4c49,FAIL,3,Updated to version 2006a.,{'lastFix': None},
733,a614269,FAIL,3,Test one or two field period format/parse,{'lastFix': None},
734,621b83e,FAIL,2,Test LocalTime,{'lastFix': None},
735,9cb4d0f,FAIL,2,Javadoc fixes,{'lastFix': None},
736,2492718,FAIL,3,First version of LocalTime,{'lastFix': None},
737,672fc22,FAIL,2,Initial versions of local datetime classes,{'lastFix': None},
738,e762ad0,FAIL,3,Post release v1.0,{'lastFix': None},
739,bc30ef2,FAIL,2,Release v1.0,{'lastFix': None},
740,5f435a3,FAIL,3,Pre 0.8 release,{'lastFix': None},
741,c772986,FAIL,2,Pre 0.8 release,{'lastFix': None},
742,882f3bf,FAIL,3,Pre 0.8 release,{'lastFix': None},
743,7b20d02,FAIL,2,Pre 0.8 release,{'lastFix': None},
744,4bf5376,FAIL,2,Pre 0.8 release,{'lastFix': None},
745,288308e,FAIL,3,Sort project xml,{'lastFix': None},
746,e0428fe,FAIL,2,Post release 0.9,{'lastFix': None},
747,09bad3e,FAIL,3,Release 0.9,{'lastFix': None},
748,4b92c37,FAIL,2,Ignore,{'lastFix': None},
749,2e6b5ce,FAIL,3,Updated tz data to version 2005r.,{'lastFix': None},
750,5757bcc,FAIL,2,Fix date time zone hashcode from FindBugs,{'lastFix': None},
751,a7236b6,FAIL,3,Fix hashcode on partial property classes from FindBugs,{'lastFix': None},
752,87ac8e9,FAIL,2,Fix parser to correctly estimate parsed length from FindBugs,{'lastFix': None},
753,e38e7ad,FAIL,3,Switch to cobertura,{'lastFix': None},
754,386da71,FAIL,2,Post release 1.2,{'lastFix': None},
755,4f77bfc,FAIL,3,Minor typo in error message,{'lastFix': None},
756,eda247a,FAIL,2,Switch to cobertura,{'lastFix': None},
757,79c63c4,FAIL,2,We now have 8 calendars,{'lastFix': None},
758,7bd8f09,FAIL,2,Normalise plugins for users,{'lastFix': None},
759,f2ba036,FAIL,2,Increase version to 1.3 SNAPSHOT,{'lastFix': None},
760,e02e706,FAIL,3,Update dependency to joda-time-1.2,{'lastFix': None},
761,0388a5a,FAIL,2,Prepare for v1.2,{'lastFix': None},
762,e17bbe6,FAIL,3,Add since tags,{'lastFix': None},
763,5f182d3,FAIL,2,Upgrade to time zone data 2005q,{'lastFix': None},
764,acf0ea0,FAIL,3,Update to include more manifest fields,{'lastFix': None},
765,9f6fa52,FAIL,2,Remove incorrect comments,{'lastFix': None},
766,25c1408,FAIL,3,Fix grammer,{'lastFix': None},
767,b206d0a,FAIL,2,Fix licensing statements pre 1.0,{'lastFix': None},
768,f8d3b7a,FAIL,3,Produce a better error message if unknown type,{'lastFix': None},
769,4612e22,FAIL,2,Update build following ideas from Jakarta Commons,{'lastFix': None},
770,e0b2d38,FAIL,2,Ignores,{'lastFix': None},
771,ab6b7a4,FAIL,2,Fix DateTimeFormat pattern letter K from Maxim Zhao,{'lastFix': None},
772,f6cc335,FAIL,3,Improve POM standards,{'lastFix': None},
773,46bc210,FAIL,2,Minor comment fix.,{'lastFix': None},
774,3db8722,FAIL,2,Clarify meaning of package scoped,{'lastFix': None},
775,2c0de71,FAIL,3,Fix version for 1.2,{'lastFix': None},
776,d36a6f8,FAIL,2,Change XML format,{'lastFix': None},
777,dd29ec2,FAIL,3,Fix and enhance javadoc,{'lastFix': None},
778,50c61e2,FAIL,2,Fix bugs in partial add methods when starting from a leap day,{'lastFix': None},
779,1a7538a,FAIL,3,Extra testing of isContiguous with GJChrono,{'lastFix': None},
780,ada2370,FAIL,2,Fix bug where wrong month length was being returned,{'lastFix': None},
781,9101878,FAIL,3,Fix docs from Chronology change,{'lastFix': None},
782,68f5265,FAIL,2,Help tests compile on JDK1.5 without warnings,{'lastFix': None},
783,9cf8aa3,FAIL,2,Updated tz data to version 2005p.,{'lastFix': None},
784,f062952,FAIL,3,"Enhance build to add src-ide.zip, apply crlf fully and separate src and bin folders",{'lastFix': None},
785,f41449e,FAIL,2,Upgrade version number for release 1.2,{'lastFix': None},
786,d5520b0,FAIL,3,Upgrade previous version for jdiff,{'lastFix': None},
787,b2f337a,FAIL,2,Clarify compatibility,{'lastFix': None},
788,9c0781d,FAIL,3,"Rename BaseGJChronology to BasicChronology, ensuring serialization OK",{'lastFix': None},
789,b947d2d,FAIL,2,Add serialized object for v1.1 GJChronology with min days in first week of 2,{'lastFix': None},
790,ae225a2,FAIL,3,Respect minimum days in week when deserializing,{'lastFix': None},
791,2ceebab,FAIL,2,Add clirr to ant build as maven didn't work,{'lastFix': None},
792,fa5d6d5,FAIL,3,New factory methods to create YearMonthDay/TimeOfDay from Date/Calendar fields,{'lastFix': None},
793,ae7e8d97,FAIL,2,Remove methods to handle time zone differences,{'lastFix': None},
794,8c5d690,FAIL,3,Remove methods to handle time zone differences,{'lastFix': None},
795,ee0a30f,FAIL,2,Add methods to handle time zone differences,{'lastFix': None},
796,7851837,FAIL,3,Remove System.out,{'lastFix': None},
797,131cef7,FAIL,2,Revert change to handle time zones as it still has issues,{'lastFix': None},
798,e1198a8,FAIL,2,Improve invalid instant error message,{'lastFix': None},
799,787ba41,FAIL,2,Add methods to handle time zone differences,{'lastFix': None},
800,a046bf4,FAIL,2,Ignores,{'lastFix': None},
801,5c27db0,FAIL,2,Revert change to handle time zones as it still has issues,{'lastFix': None},
802,ec3625b,FAIL,2,Remove Islamic month of year until we have a proper test implementation using CLDR,{'lastFix': None},
803,a14ace7,FAIL,3,Fix Date and Calendar conversion (tests) on JDK1.3,{'lastFix': None},
804,60d2c70,FAIL,2,Added limited localization support for IslamicChronology month names.,{'lastFix': None},
805,2931c1d,FAIL,3,"Made LeapYearPatternType class a public object. Otherwise, it is impossible for users to reference it in a local variable or cast it.",{'lastFix': None},
806,4a84c94,FAIL,2,Improve docs now chrono is a user package,{'lastFix': None},
807,52f9186,FAIL,3,Rewrite documentation to avoid deprecated methods,{'lastFix': None},
808,a337930,FAIL,2,Add Islamic Chronology documentation,{'lastFix': None},
809,3e0ac4e,FAIL,3,Make chrono a user package,{'lastFix': None},
810,e487e01,FAIL,2,Updated to version 2005o.,{'lastFix': None},
811,f1e237c,FAIL,3,Fix to compile on JDK1.3 by use of reflection,{'lastFix': None},
812,ad90fd5,FAIL,2,Remove leap year pattern type from public API,{'lastFix': None},
813,638abee,FAIL,3,Add tests and fix duration/add bugs in Coptic and Ethiopic chronology,{'lastFix': None},
814,6ca2038,FAIL,2,Add Islamic Chronology,{'lastFix': None},
815,82cf7fe,FAIL,3,Refactoring in advance of Islamic Chronology,{'lastFix': None},
816,c4788d9,FAIL,3,Refactor getDateMidnightMillis to use getMaxMonth,{'lastFix': None},
817,d9e778c,FAIL,2,Add since tags,{'lastFix': None},
818,029d7d1,FAIL,3,Holiday rules version 2,{'lastFix': None},
819,7a57b8a,FAIL,2,"Currency holiday information, originally for financial trading organisations donated by Scott R. Duchin",{'lastFix': None},
820,b501bed,FAIL,3,Refactor abstract chronology classes to be package scoped and better named,{'lastFix': None},
821,beec594,FAIL,2,Remove ChronologyType - it created more issues than it solved,{'lastFix': None},
822,c196026,FAIL,2,Add DateTime.Property withMaximumValue/withMinimumValue,{'lastFix': None},
823,76d7f55,FAIL,3,ChronologyType methods and Ethiopic chronology,{'lastFix': None},
824,5ba9aa4,FAIL,2,Add ChronologyType methods,{'lastFix': None},
825,d08ed4b,FAIL,2,Version 1.2 preparation,{'lastFix': None},
826,c4204ec,FAIL,2,Remove completed tasks,{'lastFix': None},
827,63c28bc,FAIL,3,Add Ethipoic Chronology,{'lastFix': None},
828,eee6a92,FAIL,2,Fixed formatting of time zone name near DST transition.,{'lastFix': None},
829,257fbbc,FAIL,3,Fixed conversions to and from java.util.Date and java.util.Calendar where time zone rules differ between JDK and Joda-Time.,{'lastFix': None},
830,53438f4,FAIL,2,Fix serialization bug introduced with last commit.,{'lastFix': None},
831,a09523a,FAIL,3,"Performance enhancement of critical method, when running in server JVM.",{'lastFix': None},
832,feeee08,FAIL,2,"In ZonedChronology, fixed getting text values for fields from getAs[Short]Text(int value, Locale locale).",{'lastFix': None},
833,3920f45,FAIL,3,Proposal for core Holiday representation classes,{'lastFix': None},
834,786e06e,FAIL,2,Fix grammer,{'lastFix': None},
835,df96735,FAIL,3,Ignore release folder,{'lastFix': None},
836,528c7f7,FAIL,2,Add toString to performance checks,{'lastFix': None},
837,ceafd88,FAIL,3,Add Ethipoic Chronology,{'lastFix': None},
838,dea27d4,FAIL,2,Change docs for ChronologyType,{'lastFix': None},
839,03c435f,FAIL,3,Add first xml design,{'lastFix': None},
840,5b60263,FAIL,2,Initial project checkin from Al Major,{'lastFix': None},
841,f8558e6,FAIL,2,Updated to version 2005n.,{'lastFix': None},
842,e371d1e,FAIL,2,Add notes for coptic bug fix and scalar performance improvement,{'lastFix': None},
843,f574d59,FAIL,2,Performance optimization for overflow checking multiplications,{'lastFix': None},
844,de22e64,FAIL,3,Fixed regression in month of year calculation which affected max days in a month,{'lastFix': None},
845,3eb5cdc,FAIL,2,"Presentation for BeJUG, Open office v1.1.4",{'lastFix': None},
846,8656871,FAIL,3,Ignore,{'lastFix': None},
847,9e98bed,FAIL,2,Add hibernate sub-project,{'lastFix': None},
848,6cdf6fc,FAIL,3,Add hibernate project link,{'lastFix': None},
849,71f75ec,FAIL,2,First website version,{'lastFix': None},
850,000f471,FAIL,3,Fix Javadoc from Gwyn Evans,{'lastFix': None},
851,37ea1f6,FAIL,2,Make sure display zone is also UTC.,{'lastFix': None},
852,0b8ed16,FAIL,2,Improved overflow detection and handling.,{'lastFix': None},
853,3dd31f2,FAIL,3,Improved overflow detection and handling.,{'lastFix': None},
854,f6e5377,FAIL,2,Added tests for FieldUtils.,{'lastFix': None},
855,12883c5,FAIL,3,Deprecate Chronology factory methods,{'lastFix': None},
856,2fdb8ed,FAIL,2,Remove references to Chronology factory methods,{'lastFix': None},
857,a4e2066,FAIL,3,Use chronology factory method on chronology subclass instead of that on Chronology,{'lastFix': None},
858,fc76f16,FAIL,2,Add ReadableInstant.Property.toInterval() method,{'lastFix': None},
859,88d0750,FAIL,3,Add MutableDateTime.property method,{'lastFix': None},
860,0d6d0e2,FAIL,2,Add v1.1 tag,{'lastFix': None},
861,96f76a3,FAIL,3,Add Chronology.getType() method,{'lastFix': None},
862,583cfd3,FAIL,2,Refactor Single Era fields to BasicSingleEraDateTimeField,{'lastFix': None},
863,dd16add,FAIL,3,"Add ChronologyType, to provide the missing link in the API types",{'lastFix': None},
864,229e52b,FAIL,2,Ignore temp files,{'lastFix': None},
865,f676ffe,FAIL,2,Updated to version 2005m,{'lastFix': None},
866,69c3d75,FAIL,3,Fix ZonedChronology ReadablePartial getMax/Min Value methods,{'lastFix': None},
867,26c4a01,FAIL,2,Add JSP tags contributed project,{'lastFix': None},
868,820a909,FAIL,2,Fix example to something that actually compiles,{'lastFix': None},
869,219ac5f,FAIL,2,Fix website for maven 1.0.2,{'lastFix': None},
870,d2f83bc,FAIL,3,Add NOTICE to jar. Add license xml segment.,{'lastFix': None},
871,d0ed711,FAIL,2,Post 0.8 tasks,{'lastFix': None},
872,c22634c,FAIL,3,Fix download locations and release date,{'lastFix': None},
873,94cb3a8,FAIL,2,Fix joda-time version,{'lastFix': None},
874,efbed15,FAIL,2,Fix META-INF,{'lastFix': None},
875,323f95f,FAIL,2,Fix scripts for 0.8,{'lastFix': None},
876,cfb150d,FAIL,2,Fix scripts for 0.8,{'lastFix': None},
877,8aa766b,FAIL,2,Rename README to RELEASE-NOTES,{'lastFix': None},
878,be0846b,FAIL,2,Fix dist so maven works,{'lastFix': None},
879,f4c019f,FAIL,2,Fix paths so maven works,{'lastFix': None},
880,30714b0,FAIL,2,Update theme for maven 1.0.2,{'lastFix': None},
881,38cbf38,FAIL,3,Improve release scripts,{'lastFix': None},
882,ce3ac84,FAIL,2,Improve documentation,{'lastFix': None},
883,f713c75,FAIL,3,Fix javadoc,{'lastFix': None},
884,b9ccb8d,FAIL,2,Improve documentation,{'lastFix': None},
885,265440c,FAIL,3,Improve documentation,{'lastFix': None},
886,9d78d8b,FAIL,2,Upgrade to Joda-Time 1.1,{'lastFix': None},
887,aab3dfb,FAIL,3,Reformat classes to Joda-Time codeing standards,{'lastFix': None},
888,20f7735,FAIL,2,Move from 1.1 to 1.2,{'lastFix': None},
889,c53a954,FAIL,3,Fix invalid xml,{'lastFix': None},
890,6e7e7d6,FAIL,2,add: PersistentTimeOfDay (might loose milliseconds part) add: PersistentTimeOfDayExact (use int to store the full time),{'lastFix': None},
891,6eb9bf0,FAIL,3,Update for v1.1,{'lastFix': None},
892,227eb75,FAIL,2,Update for v1.1,{'lastFix': None},
893,22b3908,FAIL,3,Add since tags for 1.1,{'lastFix': None},
894,c820cbe,FAIL,2,Update documentation for v1.1,{'lastFix': None},
895,9bf299b,FAIL,3,Update documentation for v1.1,{'lastFix': None},
896,b00d835,FAIL,2,Add comments about equals on periods,{'lastFix': None},
897,bd4c249,FAIL,3,Improve JDK1.5 compilation,{'lastFix': None},
898,16bf508,FAIL,2,Add some more possible TODO items,{'lastFix': None},
899,df16fe1,FAIL,2,"Add int override to withPivotYear, and tests",{'lastFix': None},
900,467cf82,FAIL,2,Improve test coverage,{'lastFix': None},
901,0531e3d,FAIL,2,Remove unused code,{'lastFix': None},
902,0aa4f5e,FAIL,2,Javadoc,{'lastFix': None},
903,6f9ef4c,FAIL,2,Interval:   Added gap method that returns the gap between two intervals.   Added abuts method that returns true if two intervals abut. DateTimeUtils:   Added getReadableInterval(ReadableInterval) method to handle null intervals,{'lastFix': None},
904,da10d7e,FAIL,2,Fix javadoc warning,{'lastFix': None},
905,75c05c8,FAIL,2,Fixed spelling error.,{'lastFix': None},
906,3c4b31b,FAIL,2,Add Comparable support to all ReadablePartials via AbstractPartial and comments,{'lastFix': None},
907,a9f2cd4,FAIL,3,Improve documentation for v1.1,{'lastFix': None},
908,2de7d1e,FAIL,2,Update TODO for 1.2,{'lastFix': None},
909,65a5478,FAIL,3,Ensure that Period constructors for partials check for contiguous partials,{'lastFix': None},
910,7168f6d,FAIL,2,Add DateTimeUtils.isContiguous,{'lastFix': None},
911,f152b04,FAIL,3,Comment about removed time zones.,{'lastFix': None},
912,73517ea,FAIL,2,Update to version 2005k.,{'lastFix': None},
913,ecb3c81,FAIL,2,Add basic checkstyle,{'lastFix': None},
914,7f8dcd0,FAIL,2,Add basic xdocs,{'lastFix': None},
915,dba8157,FAIL,2,Tabs to spaces,{'lastFix': None},
916,bdbd251,FAIL,3,Add maven files,{'lastFix': None},
917,1140e25,FAIL,2,Eclipse files,{'lastFix': None},
918,e232922,FAIL,3,Ignores,{'lastFix': None},
919,e349fc5,FAIL,2,Organize imports,{'lastFix': None},
920,785b98e,FAIL,3,Remove final method qualifier to match AbstractPartialFieldProperty,{'lastFix': None},
921,b717203,FAIL,2,Change methods from final to non-final to ensure binary compatability with v1.0,{'lastFix': None},
922,98049a1,FAIL,3,Prepare for 1.1,{'lastFix': None},
923,67906ed,FAIL,2,Set jdiff version,{'lastFix': None},
924,1405883,FAIL,3,Increase test coverage,{'lastFix': None},
925,61bbfc4,FAIL,2,Organize imports,{'lastFix': None},
926,86d15ea,FAIL,2,Refactor GJ named classes to less specific Basic named classes,{'lastFix': None},
927,6c7032e,FAIL,3,Add since tags,{'lastFix': None},
928,59b30b9,FAIL,2,initial commit of joda jsp tags,{'lastFix': None},
929,3932b49,FAIL,3,Include NOTICE.txt in jar file,{'lastFix': None},
930,37603e6,FAIL,2,Maven generated ant file,{'lastFix': None},
931,e6c48cc,FAIL,3,Initialize website with style and images,{'lastFix': None},
932,8f4fd92,FAIL,2,Organize imports,{'lastFix': None},
933,e69fc76,FAIL,2,Add Eclipse project files,{'lastFix': None},
934,8297e3c,FAIL,3,Ignore generated folders,{'lastFix': None},
935,c29aace,FAIL,2,Add URL to download JTA from,{'lastFix': None},
936,f9177fe,FAIL,3,Hibernate support moved to independent subproject of contrib,{'lastFix': None},
937,51dd1cd,FAIL,2,Increase test coverage,{'lastFix': None},
938,392e9b2,FAIL,3,Increase test coverage,{'lastFix': None},
939,b83fb17,FAIL,2,Add isMatch() method to Partial,{'lastFix': None},
940,de40083,FAIL,3,Emphasise most important fixed bug,{'lastFix': None},
941,9f9a57b,FAIL,2,Add Period.fieldDifference factory method to calculate periods in a different way,{'lastFix': None},
942,80f4c35,FAIL,3,Add since tag,{'lastFix': None},
943,cb16c51,FAIL,2,Add Period.fieldDifference factory method to calculate periods in a different way,{'lastFix': None},
944,3937d82,FAIL,3,Add PeriodType.forFields to get a PeriodType for any set of fields,{'lastFix': None},
945,21b0b48,FAIL,2,Add ordinal date formats to ISODateFormat,{'lastFix': None},
946,b89ac40,FAIL,3,Add test and comment about TimeOfDay string constructor,{'lastFix': None},
947,21d7767,FAIL,2,Fix javadoc tags,{'lastFix': None},
948,130676f,FAIL,3,Improve test coverage,{'lastFix': None},
949,6025401,FAIL,2,Fix since tag,{'lastFix': None},
950,d5b286c,FAIL,3,Add to ignores,{'lastFix': None},
951,b86efe7,FAIL,2,"Add Partial, new immutable implementation of ReadablePartial",{'lastFix': None},
952,17eb419,FAIL,3,Add ISODateTimeFormat.forFields to get a suitable format for a subset of datetime fields,{'lastFix': None},
953,94b1ea2,FAIL,2,Fix bug in DateTimeFormatterBuilder.canBuildFormatter() where it always returned false,{'lastFix': None},
954,c291530,FAIL,3,Attempt to boost Google results for 'ISO 8601' and 'ISO8601 java',{'lastFix': None},
955,bb9ba44,FAIL,2,Minor typo.,{'lastFix': None},
956,a498adb,FAIL,3,Overflowed calculations involving year throw ArithmeticException rather than produce a bogus result.,{'lastFix': None},
957,365e92c,FAIL,2,Persist: YearMonthDay,{'lastFix': None},
958,ec648df,FAIL,2,Comment fix.,{'lastFix': None},
959,4092deb,FAIL,2,Allow easier usage from within other (custom) usertypes,{'lastFix': None},
960,61c6493,FAIL,2,Fix bug in withChronologyRetainFields because no validation occurred,{'lastFix': None},
961,f9f79f0,FAIL,3,Specify dat files to be used as part of testing,{'lastFix': None},
962,e924d16,FAIL,2,Fix test to work reliably as part of larger test suite,{'lastFix': None},
963,7b3fa27,FAIL,3,Fixed number parser leniency bug with respect to sign characters.,{'lastFix': None},
964,809f8db,FAIL,2,Fix serialization of DateTime/DateMidnight property classes,{'lastFix': None},
965,2267957,FAIL,3,Fix serialization of DateTime/DateMidnight property classes,{'lastFix': None},
966,356cd0e,FAIL,2,Fixed bug in parsing periods that had fields which always printed zeros.,{'lastFix': None},
967,eeb00cd,FAIL,3,"Removed solar87, solar88, and solar89 time zones.",{'lastFix': None},
968,7b7cb44,FAIL,2,Refactor chronology classes to avoid dupication in code,{'lastFix': None},
969,84617fb,FAIL,2,Added @since tags,{'lastFix': None},
970,d1e9ca7,FAIL,2,Add methods to simplify common addition and subtraction of periods Add method to simplify formatting a datetime,{'lastFix': None},
971,6872249,FAIL,2,Test add methods to simplify common addition and subtraction of periods Test add method to simplify formatting a datetime,{'lastFix': None},
972,a942f13,FAIL,3,Add methods to simplify formatting a datetime,{'lastFix': None},
973,fb030b3,FAIL,2,Add methods to simplify common addition and subtraction of periods,{'lastFix': None},
974,04c3867,FAIL,3,Reinstate serialisation test,{'lastFix': None},
975,e646a47,FAIL,2,Javadoc fix,{'lastFix': None},
976,7914f02,FAIL,3,Add Joda-Time OpenOffice presentation (created with v1.1.4),{'lastFix': None},
977,6ad3ae3,FAIL,2,Comment fix.,{'lastFix': None},
978,c29a7af,FAIL,3,"Supports parsing ""CE"" and ""BCE"" as era if locale language is English.",{'lastFix': None},
979,bfe653a,FAIL,2,Fixed parsing date where format includes era.,{'lastFix': None},
980,b5e3897,FAIL,3,Comment typo,{'lastFix': None},
981,e9a0d0d,FAIL,2,Added IllegalFieldValueException class.,{'lastFix': None},
