id,commit,build,exec_time,comment,fix
1278,c478a8809,FAIL,0,Fixes to release script,{}
1279,8b051e0f2,FAIL,0,"Fixed issue 180, Nice error message",{}
1280,af3bd6579,FAIL,0,Made eclipse compiler happy,{}
1281,346dc9957,FAIL,0,Added handy answser. Fixed issue 155,{}
1282,77fea3dec,FAIL,0,Fixed issue 179 Moved Answers that provide configuration for mocks to external package,{}
1283,abfd88d53,FAIL,0,Fixed issue 93 Now it is possible to inOrder.verifyNoMoreInteractions() that has slightly different behavior than Mockito.verifyNoMoreInteractions(),{}
1284,a3267bffe,FAIL,0,Started working on a new feature,{}
1285,913b4982d,FAIL,0,"Fixed issue 163 It is possible now to have multiple InOrders. BTW. you should not have multiple InOrders  because most likely you are doing something wrong in the code. However, in order to keep the api consistent I had to fix it.",{}
1286,1638f6117,FAIL,0,Refactored FIXME -> TODO,{}
1287,895dc3399,FAIL,0,Removed stale TODO,{}
1288,d8f715d5c,FAIL,0,Refactored FIXME -> TODO,{}
1289,8dfe81d26,FAIL,0,Oups - fixed the build (making hashCode safer),{}
1290,fa2a582d3,FAIL,0,Refactored FIXME -> TODO,{}
1291,bb336652d,FAIL,0,Made hashCode() safer,{}
1292,d869a221a,FAIL,0,Made hashCode() safer,{}
1293,f11d2de9e,FAIL,0,Made hashCode() safer,{}
1294,0e8d5f0b9,FAIL,0,Refactoring of deprecation warnings,{}
1295,fcb244157,FAIL,0,Refactoring of deprecation warnings,{}
1296,6a3f38776,FAIL,0,Mentioned aliases in javadocs,{}
1297,3882a974d,FAIL,0,Mentioned 'greediness' in javadocs,{}
1298,2962cf5d5,FAIL,0,updated maven metadata so that versions history is properly maintained in the metadata,{}
1299,fd8492ef5,FAIL,0,Fixed release script,{}
1300,0295a0d29,FAIL,0,"Updated headers so that it contains open-source license, etc",{}
1301,748276269,FAIL,0,Renamed @InjectMock into @InjectMocks,{}
1302,72c592aa8,FAIL,0,final fixes to javadocs,{}
1303,cec9351e1,FAIL,0,Fixed javadocs before the release,{}
1304,a25c32af9,FAIL,0,In order to hide one piece that is not ready yet,{}
1305,c58e16c66,FAIL,0,Added some exceptions thrown in cases when user misuses the api,{}
1306,7da0ee70a,FAIL,0,Fixed the documentation,{}
1307,87aae9bf3,FAIL,0,Fixed issue 173 Updated the docs,{}
1308,9e46a9ada,FAIL,0,Removed fixed TODO,{}
1309,9e72eadc0,FAIL,0,Fixed one bug and reenabled missing tests,{}
1310,3fc9e27f6,FAIL,0,Added missing tests,{}
1311,bc41dd56b,FAIL,0,Added missing tests. Moved classes around.,{}
1312,ad34d6ecd,FAIL,0,Fixed issue 172 Stub() has been undeprecated,{}
1313,c69600dcf,FAIL,0,Removed TODO,{}
1314,26109de62,FAIL,0,Moved one class to internal package as it is not ready yet (see TODO),{}
1315,419bdfb4e,FAIL,0,Fixed warnings and stuff,{}
1316,038235e0d,FAIL,0,Got rid of some duplication and removed TODOs and warnings,{}
1317,756b68629,FAIL,0,Fixed the test,{}
1318,e4eb7595a,FAIL,0,Removed stale test,{}
1319,6e813ca4f,FAIL,0,Fixed issue 27 Appended user's patch that reports different arguments used when verifying in order,{}
1320,bbd2eae07,FAIL,0,Removed stale TODO,{}
1321,975fbe1fd,FAIL,0,Got rid of old test,{}
1322,0228096eb,FAIL,0,Fixed the ant build that tries to run all the classes that ends with 'Test' even though those are not test classes,{}
1323,32755003f,FAIL,0,Fixed issue 165 Added @Spy annotation Added configurability to @Mock annotation Added @InjectMock feature to inject mocks to tested instance,{}
1324,b0a523602,FAIL,0,Got rid of legacy PMD rule,{}
1325,446153901,FAIL,0,Fixed issue 166 Added @Captor annotation that makes easier to create ArgumentCaptors (fixed test),{}
1326,896c61e3f,FAIL,0,Fixed issue 166 Added @Captor annotation that makes easier to create ArgumentCaptors,{}
1327,933c25b40,FAIL,0,Added a TODO,{}
1328,64b87cb58,FAIL,0,Fixed issue 158 Moved VerificationMode to public package where it belongs,{}
1329,264b6bc87,FAIL,0,Fixed issue 170,{}
1330,222c8266e,FAIL,0,Renames deep mocks into deep stubs because only stubbing is supported in 'deep' mode.,{}
1331,8d77362bb,FAIL,0,More work around DEEP mocks,{}
1332,58b10a2d3,FAIL,0,Got rid of TODO,{}
1333,d38ab9796,FAIL,0,Added TODOs and started working on the runners,{}
1334,3d0f5f922,FAIL,0,In order to avoid debug warnings when there are no warnings,{}
1335,47632cc71,FAIL,0,- Now working when run single test from eclipse (runners implement Filterable) - refactored some code out of the runner and provided a test,{}
1336,8674b35a0,FAIL,0,"Refactored some stuff, got rid of duplication",{}
1337,926a8eea1,FAIL,0,Added missing test,{}
1338,b05fec093,FAIL,0,More refactorings,{}
1339,8470c5051,FAIL,0,Refactoring,{}
1340,63efa9589,FAIL,0,Refactorings in tests,{}
1341,9111374d7,FAIL,0,This test is ignored by default,{}
1342,775967702,FAIL,0,Housekeeping,{}
1343,77b67ef71,FAIL,0,Refactoring of warnings: split the traversing logic from the printing logic,{}
1344,4fd394435,FAIL,0,Got rid of TODO,{}
1345,eda947817,FAIL,0,Got rid of some duplication,{}
1346,99d92aa0e,FAIL,0,Got rid of TODO,{}
1347,5b86ce9a8,FAIL,0,Got rid of some duplication,{}
1348,393152706,FAIL,0,In order to kill of dodgy debuggingInfo class (and remove it from MockingProgress). Finished refactoring!,{}
1349,d3b12fb3d,FAIL,0,In order to kill of dodgy debuggingInfo class (and remove it from MockingProgress). In the middle of refactoring,{}
1350,2cacf84fb,FAIL,0,In order to kill of dodgy debuggingInfo class (and remove it from MockingProgress). In the middle of refactoring,{}
1351,719320a78,FAIL,0,housekeeping,{}
1352,8d5be3c42,FAIL,0,Fixed issue 109 (small fix to avoid compiler error) Unrooted tests no longer show up in Eclipse when running single test Thanks for the patch & great job!!!,{}
1353,f2b938d32,FAIL,0,Fixed issue 109 Unrooted tests no longer show up in Eclipse when running single test Thanks for the patch & great job!!!,{}
1354,0cc49b440,FAIL,0,Fixed issue 74 In order to have earlier & better feedback when someone verifies toString(),{}
1355,3ec1a3b66,FAIL,0,In order to have earlier feedback when dev is doing stubbing/verification of restricted object methods,{}
1356,343c83642,FAIL,0,Refactorings around deep mocking feature,{}
1357,cf7f7cc55,FAIL,0,Fixed issue 149 Added new feature: 'deep stubbing' that can be useful for more complex stubbing (mostly in the ase of legacy code),{}
1358,3317f24e3,FAIL,0,updated maven metadata so that versions history is properly maintained in the metadata,{}
1359,e8cebe01a,FAIL,0,Fixed issue 157 In order to avoid ArrayIndexOutOfBoundsException when anyvarag() matcher in use,{}
1360,0ebc2ea06,FAIL,0,removed dead code,{}
1361,7f787e51f,FAIL,0,Fixed the test - I was stupid I followed the IDEA's code analysis hints ;) Fixed issue 154,{}
1362,f24b976ed,FAIL,0,readded missing comment :),{}
1363,112f28092,FAIL,0,Fixed issue 154 NPE when doing eq(null),{}
1364,9e7f79aa1,FAIL,0,ignore IDEA descriptor,{}
1365,c68c36255,FAIL,0,remove this ugly mockito.iml that is a pain in the ass!!!!,{}
1366,81d853838,FAIL,0,Fixed some stuff in releasing scripts. Now it should be possible to release from branch easily though we will see. Cannot test it fully until next release :),{}
1367,65eead7e9,FAIL,0,updated maven metadata so that versions history is properly maintained in the metadata,{}
1368,7d0449e10,FAIL,0,updated maven metadata so that versions history is properly maintained in the metadata,{}
1369,4751b7222,FAIL,0,refactoring releasing scripts to be able to realease easily from branch,{}
1370,59407f24f,FAIL,0,Removing unused class.,{}
1371,9540a444d,FAIL,0,added yet another IDEA descriptor into ignored,{}
1372,72076a82c,FAIL,0,Fixed issue 151. Merged from trunk. Mockito should not be so defensive and clear potential stubbed call on creation of new mock,{}
1373,620f8faed,FAIL,0,Fixed issue 151. Merged from trunk. Mockito should not be so defensive and clear potential stubbed call on creation of new mock,{}
1374,188cbae7a,FAIL,0,some change to IDEA descriptors,{}
1375,ee2db69a6,FAIL,0,Updated maven metadata after almost successful release from branch,{}
1376,89f946900,FAIL,0,Javadoc fixes,{}
1377,737fb2765,FAIL,0,"Fixed the release script so that I can release from branch, not only from trunk",{}
1378,77cb20373,FAIL,0,Fixed issue 152 User should be able to configure the mock to be serializable and have extra interfaces,{}
1379,b6790ee34,FAIL,1,updated maven metadata so that versions history is properly maintained in the metadata,{}
1380,eb9a52b89,FAIL,0,- in order to implement issue 126 - Consider cloning parameters -- added 2 functional cases for cloning arguments -- created Answer called CloningArguments to verify parameters that can change after mock calls -- added LenientCopyTool.copyToRealObject with current copyTo not working for two objects with smae class (expected mock for 'to' object),{}
1381,2915da9a9,FAIL,0,- in order to move Serializable out of interfaces and back to concrete classes -- made all implementations of RealMethod implement Serializable -- removed Serializable extension from RealMethod -- cleaned up un-needed suppresswarnings,{}
1382,32e7a30aa,FAIL,0,- in order to move Serializable out of interfaces and back to concrete classes -- made all implementations of CaptureArguments and CaptureArgumentsForInvocation implement Serializable -- removed Serializable extension from CaptureArguments and CaptureArgumentsForInvocation,{}
1383,2c6494bf1,FAIL,0,- in order to move Serializable out of interfaces and back to concrete classes -- removed serialversionid from abstract CompareTo -- removed un-needed warnings,{}
1384,15328277b,FAIL,0,- in order to move Serializable out of interfaces and back to concrete classes -- made all implementations of ArgumentMatcher implements Serializable -- removed Serializable extension from ArgumentMatcher,{}
1385,3930b7dc3,FAIL,0,- in order to move Serializable out of interfaces and back to concrete classes -- made all implementations of Answer implements Serializable -- removed Serializable extension from Answer -- fixed test to show that any implementation of Answer must implement Serializable for mocks to be Serializable,{}
1386,c28e91d43,FAIL,0,- in order to move Serializable out of interfaces and back to concrete classes -- small clean up of warnings in eclipse (will help me when moving the Serializable interfaces) -- added SerialVersionUID to StebInfo,{}
1387,0e07f8fbf,FAIL,0,removed IDEA descriptor that changes all the time,{}
1388,4208b5902,FAIL,0,IDEA descriptors,{}
1389,08958b049,FAIL,0,New test that demos little problem with Mockito,{}
1390,2a2391570,FAIL,0,Ignoring IntelliJ bollocks,{}
1391,d95c869fd,FAIL,0,Added little javadocs,{}
1392,a20af30f5,FAIL,0,Added new custom assertion Added yet another test,{}
1393,3b1f41528,FAIL,0,Added some functional tests Renames,{}
1394,54cbd1dea,FAIL,0,Fixed PMD problem,{}
1395,aafbe6bed,FAIL,0,Organized imports and added TODO,{}
1396,ec3032ad9,FAIL,0,"refactoring, rename job",{}
1397,49597b81d,FAIL,0,"refactoring, rename job",{}
1398,b361a1141,FAIL,0,"refactoring, rename job",{}
1399,501e8f843,FAIL,0,"refactoring, rename job",{}
1400,ec9ca3637,FAIL,0,"Refactoring, new interface to document the capability of containing invocations",{}
1401,4816bf05f,FAIL,0,Refactored loads of stuff. Introduced new interface for external stuff from MockHandler,{}
1402,7661e024c,FAIL,0,rename job,{}
1403,70dee2bf9,FAIL,0,renames,{}
1404,eb290a1bc,FAIL,0,Refactored MockName to be contained in mockSettings. Added TODO Cosmetical refactorings,{}
1405,d78fdd1cd,FAIL,0,In order to prepare Mockito for new feature: printing invocations for debugging In the middle of refactoring,{}
1406,10eb44f64,FAIL,0,In order to prepare Mockito for new feature: printing invocations for debugging In the middle of refactoring,{}
1407,cee474c3c,FAIL,0,In order to prepare Mockito for new feature: printing invocations for debugging In the middle of refactoring,{}
1408,c5a34a6aa,FAIL,0,In order to prepare Mockito for new feature: printing invocations for debugging In the middle of refactoring,{}
1409,2da88f01b,FAIL,0,In order to prepare Mockito for new feature: printing invocations for debugging In the middle of refactoring,{}
1410,4377abc02,FAIL,0,In order to prepare Mockito for new feature: printing invocations for debugging,{}
1411,4901fa7a3,FAIL,0,got rid of bazaar ignore file. Don't need it any more as I won't use bazaar,{}
1412,662c36f2d,FAIL,0,In order to allow mocking/spying anonymous classes. I know it's rare but well... why not...,{}
1413,8b8d54f3d,FAIL,0,housekeeping,{}
1414,3bacf85a8,FAIL,0,idea stuff,{}
1415,684dc7566,FAIL,0,fixed type,{}
1416,2b2878fad,FAIL,0,updated maven metadata so that versions history is properly maintained in the metadata,{}
1417,97b8a3a04,FAIL,0,In order to have better version in release.py,{}
1418,102d3459a,FAIL,0,In order to work around weird ant bug I renamed one of the temp folders,{}
1419,e685a92f5,FAIL,0,In order to smooth up release process,{}
1420,ef77a8570,FAIL,0,Updated license headers,{}
1421,2f358f94d,FAIL,0,Added tagging capability to release script,{}
1422,f6dcd851b,FAIL,0,"Fixed issue 144 It is a process tweak - When searching for similar invocation, there is no point in matching arguments when method name does not match.",{}
1423,eac6ed040,FAIL,0,Tuned the javadocs,{}
1424,5182cbe6b,FAIL,0,Tuned the javadocs,{}
1425,383bbee7b,FAIL,0,Tuned the javadocs around Serialization,{}
1426,b20e6e46d,FAIL,0,added missing tests for my sanity,{}
1427,2ffa96c9c,FAIL,0,added TODO,{}
1428,c3cbb49a9,FAIL,0,In order to make it simpler to make the mock serializable,{}
1429,2c1b9cd70,FAIL,0,refactoring,{}
1430,af789b2e9,FAIL,0,removed TODO as it annoyingly shows up in the TODO window,{}
1431,b6f706c72,FAIL,0,removed TODO as the feature was already implemented,{}
1432,e86dcf871,FAIL,0,"excluded cglib-and-asm so that IDEA doesn't pick it up during searches, etc.",{}
1433,8c5a375d7,FAIL,0,added TODOs before the release,{}
1434,8717814f2,FAIL,0,Fixed issue 141 In order to do smarter matching when parameters are arrays.,{}
1435,f7cf9a86f,FAIL,0,In order to have hamcrest sources included,{}
1436,27a2f5151,FAIL,0,Fixed issue 98 In order to avoid NPE in some very rare cases.,{}
1437,bff7ae0f4,FAIL,0,added TODO,{}
1438,0513b1f81,FAIL,0,Added missing javadoc,{}
1439,048acaeea,FAIL,0,Added missing javadoc,{}
1440,a72b9a8a9,FAIL,0,"Fixed issue 142 In order to provide best feedback when dev misuses jUnit I forward initializer jUnit exceptions (for example: @BeforeClass must be static). This way exceptions from jUnit are correctly handled by IDE (previously, confusing Mockito exception was thrown). Some tiny refactorings according to IDEA warnings.",{}
1441,7d8498434,FAIL,0,removed warnings and some dead code,{}
1442,26e8efca4,FAIL,0,added missing tests,{}
1443,f3f7b84f3,FAIL,0,In order to keep performance high - using DelegatingMockitoMethod,{}
1444,624f2627b,FAIL,0,Refactoring. Introduced Wes' changes back. There has to be a distinction between SerializableMethod and DelegatingMethod,{}
1445,af7f19ccf,FAIL,0,In order to make Mockito compatible with previous versions I had to change the return type of InvocationOnMock.getMethod() Renamed one test class to be consistent with renamed class,{}
1446,fe7c33b8e,FAIL,0,renamed a class and added a TODO,{}
1447,b6bf0c1fd,FAIL,0,Removed redundant interface (had only single interface),{}
1448,e980c656c,FAIL,0,Refactored to be closer to LoD,{}
1449,84c142f56,FAIL,0,Inform the user with a good message when she tries to 'callRealMethod()' on a mock of a interface. Fixed issue 140,{}
1450,ecbd95149,FAIL,0,Added TODO,{}
1451,fba2bbd0f,FAIL,0,Inform the user immediately when she tries to 'callRealMethod()' on a mock of a interface. Tuning the exception message. (Fixed issue 140).,{}
1452,c0222c2db,FAIL,0,Inform the user immediately when she tries to 'callRealMethod()' on a mock of a interface. Fixed issue 140,{}
1453,3b603ebf4,FAIL,0,Added TODO,{}
1454,1676b39c7,FAIL,0,Added TODO,{}
1455,f319112b7,FAIL,0,Fixed issue 139 In order to provide decent exception quickly when user does something wrong - passes wrong arguments to the mock() method (incosistent types of mocked type and spied instance type).,{}
1456,cf6eb1c24,FAIL,0,- in order to have serializable mocks -- added documentation for serializable mocks,{}
1457,c427a8fc3,FAIL,0,- in order to clean up separation of serializable from non-serializable mocks -- removed DelegatingMockitoMethod (not needed. more complication without enough value) Serializable version is not very dangerous. -- removed the createMockitoMethod from IMockHandler and MockHandler,{}
1458,f8681148a,FAIL,0,- in order to start seperating serializable funtionality (sorry 5 hg versions again) -- created a MockitoMethod Interface -- changed MockitoMethod to SerializableMockitoMethod which implements MockitoMethod -- return MockitoMethod everywhere we were calling the getMethod before -- added methods to MockitoMethod that match the methods we were using from a normal Method,{}
1459,7571d1e8a,FAIL,0,testing hgsubversion hg,{}
1460,062db8e05,FAIL,0,testing hgsubversion,{}
1461,5684d0b1a,FAIL,0,testing hgsubversion from svn,{}
1462,b363ef090,FAIL,0,testing hgsubversion,{}
1463,308d3ec5e,FAIL,0,test,{}
1464,582e70910,FAIL,0,testing svn,{}
1465,87a0bf109,FAIL,0,In order to be consistent about unnecessary hashcode I did it the samy way as in Invocation,{}
1466,6a8249016,FAIL,0,In order to add some more tests for my sanity & understanding of serialization / deserialization of mocks,{}
1467,7daaf900c,FAIL,0,In order to have consistent formatting made tabs = 4 spaces,{}
1468,f895c2420,FAIL,0,In orderIn order implement issue 110 - moved the SerializableNoOp class to the same package as ClassImposterizer since it is the only class that uses it.,{}
1469,44863d702,FAIL,0,In orderIn order implement issue 110 - cleaned up error messages when a method cannot be created.  It seems if either of these errors occur something has gone seriously wrong as they are security error and a method that did exists no longer exists.,{}
1470,31fec00e6,FAIL,0,In order implement issue 110 - in order to correct item in the review by szczeiq - refactored to remove duplicate SupressWarning entries,{}
1471,ba4562d86,FAIL,0,In order to add some more tests for my sanity & understanding of serialization / deserialization of mocks,{}
1472,462fdfbd5,FAIL,0,- in order to implement issue 110 -- refactored to move Serializable implementation to the base interfaces so future implementation will be Serializable and get warning for missing serial version id. -- added annotations to ignore serial version id warnings in test classes,{}
1473,cbc530c6a,FAIL,0,"- wes - implemented ability to serialize mock objects -- covered mock interface, mock object, partial mock, spy -- created MockitoMethod to handle creation of java Method which is not Serializable -- created MockitoMethodProxy to handle creation of cglib's MethodProxy which is not Serializable -- created SerializableNoOp to replace cglib's NoOp which is not Serializable -- made all matchers Serializable -- made all answers Serializable -- made stubbing objects Serializable",{}
1474,117fceb72,FAIL,0,Fixed to avoid error on producing the manifest,{}
1475,3279522a1,FAIL,0,Ignored list according to IDEA default output folder,{}
1476,3e233ab87,FAIL,0,In order to fix issue 124 - incorrect OSGi headers. Please help testing this change.,{}
1477,319e0de4b,FAIL,0,In order to deploy latest artifact to local repo for some testing with maven I added new ant task for it,{}
1478,f28729593,FAIL,0,In order to fix issue 134. Location should never break in case there's something wrong with stack traces (for example: filter returns empty stack trace).,{}
1479,eb34c4f1d,FAIL,0,In order to avoid AssertionError I removed the assertion from code as it didn't do any difference Fixed reopened issue 30,{}
1480,0786bceef,FAIL,0,added TODO,{}
1481,4ed421b6d,FAIL,0,javadoc cleaner,{}
1482,c4e61e541,FAIL,0,Fixed issue 123 There was an error related to calling real behavior when method had varargs,{}
1483,769eadbd9,FAIL,0,Tiny refactoring,{}
1484,f4d469e90,FAIL,0,Fixed issue 128 In order to communicate decent message when MockitoRunner does not find any test methods (added missing files),{}
1485,abc41d7fe,FAIL,0,Fixed issue 128 In order to communicate decent message when MockitoRunner does not find any test methods,{}
1486,ed099e93a,FAIL,0,In order to clean up stuff I will not work on,{}
1487,86929f800,FAIL,0,"Fixed issue 122 In order to allow user to use single any() matcher for varargs I introduce anyVararg() matcher Unfortunately, it is not possible to use (Object[]) anyObject() to match any vararg due to the fact that verification picks up extra redundant invocations. Also it would have broken the backwards compatibility.",{}
1488,454cd22e6,FAIL,0,Added missing declaration. This test is still not implemented,{}
1489,34b4c288c,FAIL,0,In order to communicate potential code smell added a warning in the javadocs. Related to issue 124,{}
1490,cda43ebb2,FAIL,0,In order to make javadocs better,{}
1491,649256819,FAIL,0,testing bzr,{}
1492,845c25cc9,FAIL,0,testing bzr,{}
1493,051e81bc0,FAIL,0,In order to ensure only verification is working correctly for multiple mocks another test case was added.,{}
1494,b3a759b7c,FAIL,0,In order to make build green @Override was removed.,{}
1495,c6d0c734c,FAIL,0,In order to refactor the code markInvocation method was added for single invocation.,{}
1496,280e28622,FAIL,0,In order to simplify use of verifyNoMoreInteractions for one method the new verification mode was introduced (see issue 105).,{}
1497,d80060455,FAIL,0,In order to make mocks serializable started work on this feature. Refactoring.,{}
1498,f03b7ce95,FAIL,0,In order to make mocks serializable started work on this feature. Refactoring.,{}
1499,eddbfa4ec,FAIL,0,In order to make mocks serializable started work on this feature. Refactoring.,{}
1500,5c1306b05,FAIL,0,In order to make mocks serializable started work on this feature. Refactoring.,{}
1501,5c3490ab2,FAIL,0,In order to make mocks serializable started work on this feature. Refactoring.,{}
1502,760ad4f27,FAIL,0,In order to make mocks serializable started work on this feature. Refactoring. Adding unit tests.,{}
1503,762b2db3f,FAIL,0,In order to make mocks serializable started work on this feature. Refactoring. Removed some dead code & made some tiny comsmetics thanks to warnings from IDEA,{}
1504,ffb6026a2,FAIL,0,In order to keep IDEA faster & more responsive excluded target so that it is not parsed,{}
1505,d7211ee83,FAIL,0,Fixed test,{}
1506,c3b2cc2d7,FAIL,0,"In order to have initial test for new functionality (for now, ignored)",{}
1507,8ce84afb0,FAIL,0,In order to have functional tests around atLeast(x),{}
1508,c9ea6aca0,FAIL,0,removed dead folder,{}
1509,44db46772,FAIL,0,Fixed issue 111 In order to allow user some kind of 'optional' style of verification. It only makes sense when verifyNoMoreInteractions() is used.,{}
1510,8f546177b,FAIL,0,In order to fix the build and keep PMD happy,{}
1511,b0dcc252f,FAIL,0,"Fixed issue 112. Actually, the issue was already fixed in previous 1-2 revisons because the invalid implemntation had also different manifestations (bug 116). Wanted to add a unit tests provided by contributor.",{}
1512,82dc2a372,FAIL,0,Fixed issue 115. In order to always keep the examples / hints in sync with latest api In order to keep javadocs w/o IDEA warnings,{}
1513,d136f2f0e,FAIL,0,In ordert,{}
1514,0313c31f6,FAIL,0,testing bzr,{}
1515,c01d7d8a5,FAIL,0,testing bazaar,{}
1516,d5cad3f03,FAIL,0,In order to be more consistent with the naming scheme,{}
1517,784e62ff9,FAIL,0,updated maven metadata so that versions history is properly maintained in the metadata,{}
1518,2222b93d6,FAIL,0,In order to have sources jar containing only sources for consistency,{}
1519,0906aa7cc,FAIL,0,In order to have all OS headers consistent,{}
1520,99430f5d9,FAIL,0,In order to make ConsoleSpammingMockitoRunner more elegant in giving feedback reduced the number of spam in mockito warnings,{}
1521,984668df1,FAIL,0,In order to make VerboseMockitoRunner more elegant in giving feedback reduced the number of spam in mockito warnings,{}
1522,bb32abeda,FAIL,0,In order to have better feedback when for some weird reason class cannot be mocked I added exception cause to the thrown exception,{}
1523,67b1dd60d,FAIL,0,In order to have nicer failure message adjusted the message ;),{}
1524,90945c091,FAIL,0,In order to propagate bdd and given-when-then added info about BDDMockito to the main documentation. In order to warn the user added info that verbose runner is a subject to change,{}
1525,bb401501b,FAIL,0,In order to keep javadocs consistent with new way of creating ArgumentCaptor instances fixed javadocs and one usage of AC,{}
1526,eb880ea3a,FAIL,0,In order to make ArgumentCaptor working nicely without NPE even is someone is creating AC for primitive classes. See issue 99.,{}
1527,c01c0aa8a,FAIL,0,In order to make ArgumentCaptor working nicely without NPE even is someone is creating AC for primitive classes. See issue 99.,{}
1528,da356dd57,FAIL,0,Fixed issue 99 In order to avoid NPEs when vm autounboxes primitives I made the dummy return values for parameters not nulls for primitive wrapper types. In order to know exactly which test makes the state broken moved validation to @After in the TestBase,{}
1529,d4c2e817d,FAIL,0,Fixed issue 99 In order to avoid NPEs when vm autounboxes primitives I made the dummy return values for parameters not nulls for primitive wrapper types,{}
1530,7df9cbccd,FAIL,0,In order to have better functional coverage added missing test,{}
1531,d99e24775,FAIL,0,In order to fix ArgumentCaptor so that it captures only when entire invocation matches. Loads of code changed for this. In order to facilitate better assertions added assertions library FEST (yeah!),{}
1532,b88d360b3,FAIL,0,In order to fix ArgumentCaptor so that it captures only when entire invocation matches. Loads of code changed for this. In order to facilitate better assertions added assertions library FEST (yeah!),{}
1533,32d1afa54,FAIL,0,In order to keep PMD happy...,{}
1534,2a75da331,FAIL,0,In order to keep TODOs clean I... (suspense...) cleaned them :),{}
1535,63adc2cd1,FAIL,0,In order to keep track on compiler warnings fixed loads of warnings + removed some dead code (in order to not to have dead code...),{}
1536,9d67f5971,FAIL,0,In order to smooth up verbose mockito,{}
1537,69e81cab1,FAIL,0,"In order to provide hardcore mockers some tools that give better feedback, similar to expect-run-verify libraries I implemented highly experimental VerboseMockitoRunner",{}
1538,52eb1dc90,FAIL,0,In order to make test less brittle I relaxed the string contains assertions,{}
1539,fb5d53a11,FAIL,0,"In order to provide only meaningful information supressed showing unstubbed invocations. I also did a rename job but I have no idea what was the reason... (yes, check-in early, check-in often)",{}
1540,b78ea3d1f,FAIL,0,In order to have tests that reflect bugs that need to be fixed I added those tests,{}
1541,8928d65ea,FAIL,0,In order to make javadocs true...,{}
1542,9c6ddbdc1,FAIL,0,In order to keep exception messages even better I changed the code so that first line of the exception.toString() is gone. This line contained only the class name of exception which is pretty much irrelevant.,{}
1543,067355c18,FAIL,0,In order to put additional reflection classes in consistent folder I did some package rename job,{}
1544,b84149291,FAIL,0,In order to put additional reflection classes in consistent folder I did some package rename job,{}
1545,0e5609bc3,FAIL,0,In order to keep sysout clean removed dodgy code,{}
1546,c1f2c4e6b,FAIL,0,In order to fixed issue 79 (NPE) added null handling code,{}
1547,a663d2fe7,FAIL,0,In order to keep track on todo things added TODOs,{}
1548,723528af9,FAIL,0,In order to fix source distribution for maven repository I modified maven deployment,{}
1549,a94b790e2,FAIL,0,In order to keep info on releasing and have more manual work automated I did: -automated most of the release maven stuff -removed dead scripts -updated how_to_release notes,{}
1550,43ae7862e,FAIL,0,In order to make the maven.release task more reliable I removed the output repository folder at the beginning,{}
1551,ad2627a9c,FAIL,0,updated maven metadata so that versions history is properly maintained in the metadata,{}
1552,6ec51c3c8,FAIL,0,updated maven metadata so that versions history is properly maintained in the metadata,{}
1553,6ffcc1778,FAIL,0,In order to exclude pure license files from header replacing I updated the script,{}
1554,6b1ba5cd4,FAIL,0,in order to have release docs clean and include maven upload info we changed the release script. In order to have license headers consistent updated those that weren't,{}
1555,c106602f2,FAIL,0,In order to have clean check-in list I ignored the repository that should never be checked in,{}
1556,f15448913,FAIL,0,In order to be consistent with maven metadata we updated the initial version,{}
1557,f82512dcb,FAIL,0,updated release procedure with information about maven deployement,{}
1558,4a570dd5c,FAIL,0,added sources jars as a part of maven deployment,{}
1559,ae8e115d5,FAIL,0,fixed maven metadata with information about already released versions,{}
1560,ed5171657,FAIL,0,relocated and renamed maven metadata,{}
1561,3ed741b13,FAIL,0,reverted last revision dute to subversive,{}
1562,dde830924,FAIL,0,"Share project ""mockito"" into ""https://mockito.googlecode.com/svn/trunk""",{}
1563,daa8ddb99,FAIL,1,in order to keep javadoc warnings quiet I removed some invalid javadocs,{}
1564,6e474f016,FAIL,0,In order to keep the jars tidy and not include test-only jars (new powermock reflect utils) in output distribution I refactored the locations of jar and made changes to the build script as well. In the process I updated sources jars for hamcrest & objenesis(downloaded them straight from springsource) and renamed them according to our naming convention for consistency.,{}
1565,0b9a34c7f,FAIL,0,1.8.0-rc1 maven metadata,{}
1566,4492a4304,FAIL,0,In order to fix issue 94 and make people who write extensions for Mockito happy I changed the way CGLIBHacker works. I made him traverse the object graph in case the MethodProxy class has been proxied. I added powermock-reflect as test-dependency to the project. It should be the runtime dependency as I'm trying to avoid too many runtime dependencies.,{}
1567,ba545bec9,FAIL,0,in order to keep TODOs tidy killed some completed TODOs,{}
1568,244bf2d3e,FAIL,0,In order to avoid regression reverted the fix for issue 62 (making anyObject() more convenient with varargs).,{}
1569,5ac49c496,FAIL,0,In order to make the osgi bundles consistent with current distribution model (e.g. 'all' and 'core' jars) updated the build process so that two slightly different bundles are created mockito-all and mockito-core,{}
1570,f02efff4a,FAIL,0,In order to provide the user excellent feedback when things go wrong I added a TODO about catching and giving better feedback when required dependency is not found.,{}
1571,c6445c241,FAIL,0,In order to make users life easier I mentioned that instead of hamcrest-core they might just use latest junit.jar that contain hamcrest-core inside,{}
1572,166b0edcf,FAIL,0,"In order to keep TODO list clean, removed completed TODOs",{}
1573,f00adf799,FAIL,0,"In order to keep exported, client-facing interfaces fluent, renamed NewOngoingStubbing into OngoingStubbing. Had to change one interface name as well in the process.",{}
