id,commit,build,exec_time,comment,fix
1780,c55a8a72,SUCCESS,4,add Niall author tag,{}
1781,695289c4,SUCCESS,4,[LANG-362] simplify ExtendedMessageFormat design; recycle as much of super implementation as possible,{}
1782,b737ab76,FAIL,4,[LANG-366] retract,{}
1783,2c82cb71,SUCCESS,4,Applying Cedrik Lime's patch to LANG-413; improving the memory footprint of getLevenshteinDistance,{}
1784,5310e789,SUCCESS,4,LANG-410 - Ambiguous / confusing names in StringUtils replace* methods,{}
1785,d5e34304,SUCCESS,4,Applying my patch from LANG-412; fixing Peter Oxenham's report that the appendFixedWidthPadRight and appendFixedWidthPadLeft are not null safe if the nullText has not been set,{}
1786,19f33e4e,SUCCESS,4,sp again,{}
1787,4aefe9f0,SUCCESS,5,"Format @since 2.4 methods to match the rest of the file. For example, expressions use no spaces around parens.",{}
1788,2a088e07,SUCCESS,4,Simplify code paths where a statement is unnecessarily nested within an else clause. Also flip some if/else statements when tests can be expressed more clearly.,{}
1789,a285861c,SUCCESS,4,"Eat own dog food: Use EMPTY instead of """".",{}
1790,2a6b4afd,SUCCESS,4,Correct spelling and punctuation in Javadoc.,{}
1791,c736dd05,SUCCESS,4,Pointless having the version here given that it gets automatically put above it when building,{}
1792,9dbd8b35,SUCCESS,4,Added missing '@since 2.4' lines based on jardiff report,{}
1793,56d9bb88,SUCCESS,4,[LANG-407] StringUtils.length(String) returns null-safe length.,{}
1794,ec02f489,SUCCESS,4,Remove extraneous exec properties,{}
1795,3e316255,SUCCESS,4,"Applying my patch from LANG-379, based on Robert Scholte's patch adding the 'getFragment' family of methods",{}
1796,fbb02741,SUCCESS,4,Fixing the expected exception so the test doesn't fail (see LANG-180),{}
1797,e8600d35,SUCCESS,4,"Applying my modified version of Chris Hyzer's patch from LANG-180 - adding a replaceEach(String, String[], String[]) and replaceRepeatedly(String, String[], String[]) pair of methods. The internal code to the private replaceEach method has not been fully reviewed yet - I wanted to get more eyes focused on the algorithm",{}
1798,821e452e,SUCCESS,4,javadoc correction,{}
1799,054f5be6,SUCCESS,4,LANG-404 Add Calendar flavour format methods to DateFormatUtils,{}
1800,c41078f6,SUCCESS,4,Apply sebb's suggestion.,{}
1801,5d559650,SUCCESS,4,update m1 & m2 builds,{}
1802,12bafe73,SUCCESS,4,Add missing license files,{}
1803,27d31df8,SUCCESS,5,"Applying my patch from LANG-298, based on Tomasz Blachowicz's original patch, and adds getPackageCanonicalName and getShortCanonicalName sets of methods",{}
1804,670fa671,SUCCESS,4,Remove dependency on Java 1.4.2. Stick with Java 1.3.1.,{}
1805,d22a7081,SUCCESS,4,Fix javadoc warning.,{}
1806,ed402f89,SUCCESS,4,"Applying my patch from LANG-257, adding Cameron Whitehead's desired splitByWholeSeparatorPreserveAllTokens methods. In addition to the patch, I've added @since 2.4 tags to the javadoc",{}
1807,dd5996b3,SUCCESS,4,Fix Javadoc copyright year once and for all.,{}
1808,35ae1d62,SUCCESS,4,upgrade to commons-parent-7,{}
1809,eb8f74ef,SUCCESS,5,Applying my patch from LANG-393; EqualsBuilder uses compareTo for BigDecimal and not equals,{}
1810,3cea4b2a,SUCCESS,4,[LANG-192] API improvements,{}
1811,ff818fc3,SUCCESS,4,add'l splitByCharacterType tests for single trailing characters,{}
1812,0268232d,SUCCESS,4,[LANG-192] addSplitByCharacterType and camelCase variant,{}
1813,a59fd293,SUCCESS,4,Adding missing javadoc param,{}
1814,da291d73,SUCCESS,4,"Deprecating add(Date, int, int) as there is no value in it being public",{}
1815,e9ececbf,SUCCESS,4,Marking @since 2.4 on the new methods from LANG-383,{}
1816,e2e5b8ec,SUCCESS,4,Applying the Date.setXxx replacement methods that use Calendar as supplied by Travis Meisenheimer in LANG-383,{}
1817,6b6b867c,SUCCESS,4,LANG-399 - Javadoc fixes,{}
1818,90f98c9d,SUCCESS,3,Updating copyright,{}
1819,c9175aaa,SUCCESS,3,Upgrade to commons-parent version 6 release,{}
1820,7e32b6e4,SUCCESS,4,Updating my email address,{}
1821,3fc83662,SUCCESS,4,"Applying third patch from LANG-381. Fixes the minimum(float[]) type methods to correctly return NaN when it is in the array, and adds an IEEE754rUtils class that obeys the IEEE 754r update in which NaN in min/max methods should be ignored unless all values are NaN.",{}
1822,1d3907bd,SUCCESS,4,"Applying my patch from LANG-374 that adds an unescape method. It stays true to the spec and considers ""foo.bar"" to unescape as ""foo.bar"", ie) no unescaping, because ""foo.bar"" is illegal output from the escape method spec-wise.",{}
1823,8f8e9be8,SUCCESS,4,Removing this as it is an unnecessary and not up to date file nowadays,{}
1824,99a3807d,SUCCESS,4,Removing action items,{}
1825,b9dbbd2d,SUCCESS,4,Updating the build instructions to fix Sebb's reported problems in LANG-385,{}
1826,cf3597cb,SUCCESS,4,Fixing the javadoc as per Tomasz Bartczak's report in LANG-384,{}
1827,e7268e11,SUCCESS,4,disable toPattern() assertions pre JDK 1.4,{}
1828,2a645614,SUCCESS,4,account for unavailability of NumberFormat.getIntegerInstance(...) pre JDK 1.4,{}
1829,dda41041,SUCCESS,4,account for unavailability of NumberFormat.getIntegerInstance(...) pre JDK 1.4,{}
1830,6cf70f31,SUCCESS,4,"no (String, Locale) constructor on MessageFormat pre JDK 1.4",{}
1831,80958195,SUCCESS,4,account for unavailability of NumberFormat.getIntegerInstance(...) pre JDK 1.4,{}
1832,7ee33f6e,SUCCESS,3,add note about toPattern() differences pre JDK 1.4,{}
1833,2ca58f3e,SUCCESS,4,build on JDK 1.3,{}
1834,0ac772a4,SUCCESS,4,[LANG-380],{}
1835,39050718,SUCCESS,4,[LANG-380] tests,{}
1836,e4b58afe,SUCCESS,4,undo a little formatting mayhem,{}
1837,9d5837bf,SUCCESS,4,[LANG-362] checkstyle; javadoc; extended testing which necessitated some refactorings,{}
1838,7e51285c,SUCCESS,4,remove unused variables,{}
1839,dcdea66e,SUCCESS,4,[LANG-380] return when either arg == 0 plus early return when either == 1,{}
1840,7f89bd48,SUCCESS,4,checkstyle,{}
1841,c15bc6b2,SUCCESS,4,Fixing the @see->@link bit so it doesn't have @link,{}
1842,844f763f,SUCCESS,4,Adding return tag info,{}
1843,8c4335a7,SUCCESS,4,Fixing checkstyle issue - lack of braces after an if,{}
1844,25cec7ac,SUCCESS,4,"Replacing the escaped quote with CSV_QUOTE, and changing the non-Writer version to reuse the Writer version - See: LANG-374",{}
1845,5e6f1b83,SUCCESS,3,Removed cobertura report - has GPL artifacts,{}
1846,dfe23c10,SUCCESS,3,Adjust indentation.,{}
1847,4bdc5d86,SUCCESS,4,LANG-377 Add containsAny() methods to StringUtils,{}
1848,29a7fd5e,SUCCESS,4,LANG-374 - implement Sebb's improvement to use StringUtils.containsNone(),{}
1849,32051662,SUCCESS,4,Adding Vista as per LANG-375,{}
1850,4fc64e0d,SUCCESS,4,Removing testWTF as per LANG-376,{}
1851,5a756bb1,SUCCESS,4,Current state of release notes,{}
1852,74b2da45,SUCCESS,4,"Add comment on the ""JDK source"" config for javadoc generation and use the source configuration property",{}
1853,cfd18564,SUCCESS,4,Javadoc changes only,{}
1854,ce182bf2,SUCCESS,4,LANG-374 - Add escaping for CSV columns to StringEscapeUtils,{}
1855,ab1c1643,SUCCESS,4,Update m2 build,{}
1856,a3b332ef,SUCCESS,4,- force Locale.US for tests,{}
1857,8688d118,SUCCESS,4,Applying the truncateNicely patch from LANG-338 as abbreviate. I've added it to WordUtils rather than StringUtils; it feels like a better fit there to me,{}
1858,ea2db053,SUCCESS,4,Array->array,{}
1859,68ae1aa3,SUCCESS,4,Moved toClass from ArrayUtils to ClassUtils as per Joerg's comment in LANG-333,{}
1860,41c95a21,SUCCESS,4,Fixing broken build due to JDK 1.5 Class.getSimpleName. Now uses ClassUtils.getShortClassName - LANG-333,{}
1861,c0d8b951,SUCCESS,4,Adding @since tags to the two new methods,{}
1862,f6018b2d,SUCCESS,4,Fixing javadoc,{}
1863,b0bd2583,SUCCESS,4,Applying Scott Johnson's great work in LANG-269,{}
1864,47cdc3cf,SUCCESS,4,Adding @since 2.4 tags to the new methods,{}
1865,21a6fa5d,SUCCESS,4,Applying Dave Meikle's patch to LANG-333; adding a toClass(Object[]);Class[] method to ArrayUtils,{}
1866,883ffeef,SUCCESS,4,Attaching Johann's fix to LANG-322 (via Ben's patch),{}
1867,46f35068,SUCCESS,4,Applying Ben's patch of Brian Egge's improvement in LANG-321,{}
1868,c6ed6958,SUCCESS,3,Committing Bjorn's unit test as per LANG-372 to show that this is indeed an issue; and is expected,{}
1869,6d00ce44,SUCCESS,4,Adding javadoc to note that the ToStringStyle HAS to be the same (LANG-372),{}
1870,a0ecd1af,SUCCESS,4,Applying my second patch from LANG-360 - it seems to do what Stephane/Paul and I are consensing on,{}
1871,60f7d2e8,SUCCESS,4,- force javadoc to source 1.4 so it'll work on >= 1.5,{}
1872,0f3beda5,SUCCESS,4,Applying the synchronization from LANG-369,{}
1873,d858cda2,SUCCESS,4,Applying the suggested change in use to the unit test as per LANG-353,{}
1874,0200b993,SUCCESS,4,Fixing javadoc - it's != and not ==. Returning false because two objects have the same class is dumb. This was my dumb typing for LANG-353,{}
1875,7d2e7015,SUCCESS,4,Turning on findbugs,{}
1876,47299265,SUCCESS,4,"Applying Scott Bassin's patch from LANG-371, adding unit tests that follow the approach of his previous patch to the documentation",{}
1877,72bf1fbb,SUCCESS,4,svn keywords,{}
1878,b2bba86c,SUCCESS,4,set svn keywords,{}
1879,783f8b9c,SUCCESS,4,remove accidental use of 1.5+ method,{}
1880,9f9b97e5,SUCCESS,4,Applying Scott Bassin's patch from LANG-371 - improving the documentation for ToStringStyle as per Paul's report,{}
1881,e23ae0f6,SUCCESS,4,Deleting the package-private comment as it freaks out xref,{}
1882,b48ccf7b,SUCCESS,3,Fixed minor javadoc errors (as per checkstyle),{}
1883,14d7ebd3,SUCCESS,3,Making the HashMaps final as per LANG-367,{}
1884,659ef247,SUCCESS,4,Applying Sebb's test and fix from LANG-368 - fixing it so that FastDateFormat getDateInstance and getDateTimeInstance continue to work if Locale.getDefault() changes,{}
1885,b2f1757b,SUCCESS,4,[LANG-362] Add ExtendedMessageFormat,{}
1886,66cb4e51,SUCCESS,4,[LANG-366] Add MultiFormat,{}
1887,a5589b39,SUCCESS,4,Applying Sebb's test and fix for LANG-365,{}
1888,3b46d611,SUCCESS,4,Applying the javadoc sample usage change from LANG-353 as reported by Christoph Kutzinski,{}
1889,868f6976,SUCCESS,4,Applying Scott Bassin's fix and test from LANG-363,{}
1890,5209cefa,SUCCESS,4,Applying Scott Bassin's javadoc fix from LANG-364,{}
1891,e96b0142,SUCCESS,3,Applying Corey Tripp's javadoc fix from LANG-361,{}
1892,e805467d,SUCCESS,3,simplify testcase compat. w/ rev 587243,{}
1893,ddf79790,SUCCESS,4,"add convenience isMatch(char[] buffer, int pos) that delegates using the entire buffer as bounds",{}
1894,10496897,SUCCESS,4,javadoc sp,{}
1895,07d096dc,SUCCESS,4,[LANG-351] Extension to ClassUtils: Obtain the primitive class from a wrapper. Using @since 2.4.,{}
1896,f8361250,SUCCESS,4,Organize imports.,{}
1897,c47ca89e,SUCCESS,4,Organize imports.,{}
1898,d92bc2fc,SUCCESS,3,Organize imports.,{}
1899,fcb4a29d,SUCCESS,4,Organize imports.,{}
1900,17db4fc9,SUCCESS,4,Remove unused imports.,{}
1901,055e793e,SUCCESS,4,Order imports.,{}
1902,7cc2f262,SUCCESS,4,Order imports.,{}
1903,6c904553,SUCCESS,4,Order imports.,{}
1904,e9c32e20,SUCCESS,4,The import java.util.Date was never used.,{}
1905,2bada2fa,SUCCESS,3,Remove unused imports. Order imports.,{}
1906,15619466,SUCCESS,4,The import java.util.Date was never used.,{}
1907,824c583f,SUCCESS,4,"Fix source inconsistencies: Some methods used both ""foo"" and ""this.foo"" for ivar references; made it all ""this.foo"".",{}
1908,b4cc5d2c,SUCCESS,4,[LANG-356] Add getStartTime to StopWatch.,{}
1909,c41b8c8c,SUCCESS,4,Applying Jason Madden's patch from LANG-334 to provide enums.Enum with optimized thread safety. As Jason's used this in production I think it's fair to use it rather than the simpler Collections.synchronizedMap(..). I've also applied the patch to the enum.Enum,{}
1910,71e98186,SUCCESS,4,Bringing over minor edits and a thrown ClassCastException from enums.Enum,{}
1911,41cbaea8,SUCCESS,4,Changing name to 'Commons Xxx',{}
1912,d1f2d47b,SUCCESS,3,Changed the scm connection scheme to http (no s).,{}
1913,38575666,SUCCESS,4,Updated commons parent version to 4.,{}
1914,a5fa2b8f,SUCCESS,5,Altering the if/else logic of HashCodeBuilder.append(Object) as per LANG-345 to get 20->40% speed improvements. This is because the code no longer uses Class.isArray() on every invocation. Many thanks to Venkatesh Prasad Ranganath for offering this improvement.,{}
1915,28943c32,SUCCESS,3,Adding non-javadoc note as per LANG-342,{}
1916,b604968a,SUCCESS,4,I suspect the next version will be 2.4,{}
1917,d3b11630,SUCCESS,4,Applying the fix and the test patches from LANG-346 - fixes bugs in DateUtils.round() for minutes and seconds. Patch from Dave Meikle,{}
1918,b6f7a8a8,SUCCESS,4,"Commons TLP: directory ""dist/jakarta/commons"" has moved to ""dist/commons"" for both ""www.apache.org"" and ""archive.apache.org""",{}
1919,ef57ecce,SUCCESS,4,Apache Apache,{}
1920,9b047142,SUCCESS,4,Apache Apache,{}
1921,feb94b8f,SUCCESS,4,Apache Apache,{}
1922,bbabfb8a,SUCCESS,4,Move Commons TLP changes,{}
1923,a54159bd,SUCCESS,4,Fixing svn locations after TLP move,{}
1924,885a8825,SUCCESS,4,TLP related blanket changes:,{}
1925,1095cc28,SUCCESS,3,TLP changes,{}
1926,fe083bb5,SUCCESS,4,Moving to a css on the Commons site,{}
1927,bb2ca1df,SUCCESS,4,Fixing email addresses,{}
1928,1f9aa2d6,SUCCESS,4,Moving to TLP,{}
1929,b9697dde,SUCCESS,4,Moving back :),{}
1930,547e9ab0,SUCCESS,4,Moving to TLP,{}
1931,65d40b88,SUCCESS,4,Updating to reflect website change,{}
1932,46db26e4,SUCCESS,4,Remove jakarta references from m1 and m2 builds,{}
1933,589666b8,SUCCESS,4,"Builder.com indicates this was written in 2002, not 2003",{}
1934,c745cdf5,SUCCESS,4,Sadly the Chinese translation has followed the German translation into 404ity. Removing that link,{}
1935,1161a577,SUCCESS,4,Upgrading to the parent v3 (and testing commit after karma changes),{}
1936,123836ed,FAIL,3,Update NOTICE files in trunks-proper in light of TLP move (and add component names to NOTICEs where missing).,{}
1937,0bf26e0d,FAIL,2,LANG-326 - StringUtils: startsWith / endsWith / startsWithIgnoreCase / endsWithIgnoreCase / removeStartIgnoreCase / removeEndIgnoreCase methods,{}
1938,0a938058,FAIL,2,Adding 'Deprecated' to tests which are testing deprecated methods and moving CharSetUtils from the deprecated evaluateSet method to a new getInstance(String[]) method. This does mean that getInstance(null) is no longer going to compile for people - they'll need to cast the null.,{}
1939,e89e8d62,FAIL,3,Applying unit test/fix for LANG-328,{}
1940,5ccddb3f,FAIL,2,removed pointless synchronized,{}
1941,dc55ab26,FAIL,3,removed pointless synchronized,{}
1942,e45459cb,FAIL,3,Updating with the correct version number,{}
1943,cb7405fa,FAIL,2,A feeble attempt at a (personal) anti-spam measure.,{}
1944,9fc0f0ce,FAIL,3,Making the build work again. No email received from the nightly build :(,{}
1945,28391dec,FAIL,3,Intentionally breaking the build to test the nightly build. Will fix tomorrow.,{}
1946,51521393,FAIL,2,"Fixing LANG-320. I modified the tests to only check that the listed languages and countries are contained in the result, not that they exactly equal the result",{}
1947,efe7954b,FAIL,3,Fixing javadoc,{}
1948,65b5fec7,FAIL,3,Marking release date for 2.3,{}
1949,6dea2437,FAIL,2,Moving to the next version - which I'm claiming will be 3.0,{}
1950,e50666b0,FAIL,3,Include pom.xml in the src dist,{}
1951,df3058df,FAIL,2,Setting version to 2.3,{}
1952,73bde974,FAIL,3,"Commenting out the unit test for LANG-312. It's not resolved yet, so failure will happen",{}
1953,3384a3df,FAIL,3,And clean up so they don't end up in other things,{}
1954,f6a4be2c,FAIL,2,Include the license/notice in the source/javadoc jars,{}
1955,d006605c,FAIL,3,Rolling back version until release is done,{}
1956,6543e1f3,FAIL,3,Switching the JDK test to a warning as we can't control the JDK,{}
1957,ae299ffa,FAIL,2,Preparing for release candidate,{}
1958,9e254e1b,FAIL,3,Adding LANG-315 to the release notes,{}
1959,3ef8a796,FAIL,3,Applying test and fix for LANG-315,{}
1960,d8c22b8e,FAIL,2,"Oops, javadoc typo",{}
1961,6e5791f2,FAIL,3,Fixing javadoc warnings from checkstyle,{}
1962,f30eb524,FAIL,3,sources/javadoc jars are included in the binary zip,{}
1963,90d9746b,FAIL,2,Don't include the proposal in the src build,{}
1964,fd9ffffe,FAIL,3,Switching last two methods to use 'str' rather than 'string',{}
1965,62b9e942,FAIL,2,Replacing the optimisation for LANG-287.,{}
1966,8ebd0ad0,FAIL,3,"I don't know why we declared new escape(StringWriter, String) methods. I've removed these and inlined their code into the escape(String, String) type methods",{}
1967,f362073e,FAIL,3,"Improved private method name, newStringWriter to createStringWriter. newStringWriter is too close to new StringWriter",{}
1968,bfeac15f,FAIL,2,Removing unused imports,{}
1969,4659dc00,FAIL,3,Removing an extra scm:svn,{}
1970,e7723a93,FAIL,3,Rolling back to 2.3-SNAPSHOT,{}
1971,c572e165,FAIL,2,Rolling back to 2.3-SNAPSHOT,{}
1972,01f4dcd9,FAIL,3,Setting version to 2.3 prior to creating an RC,{}
1973,f4908b1b,FAIL,3,Adding LANG-314 to the release notes,{}
1974,1157aea6,FAIL,2,Applying my fix from LANG-314,{}
1975,5141fc96,FAIL,3,Pushing the release history table out to its own page and rolling the frontpage back (somewhat),{}
1976,3220ab74,FAIL,3,Fixing missing 'for's,{}
1977,94fac69b,FAIL,2,Moving Documentation back above Releases,{}
1978,0f3e043f,FAIL,3,Fixing & messup that I reintroduced,{}
1979,fefc0cff,FAIL,2,Upgrading release notes here too,{}
1980,8cdfbd28,FAIL,2,Fixed up release notes,{}
1981,8ef5603f,FAIL,3,Fixed indentation/tabs. Eclipse wasn't setup right I guess,{}
1982,43b2a5b6,FAIL,2,Applying a modified version of Maarten Coene's patch for #LANG-69. All unit tests pass; opinions would be very welcome though.,{}
1983,b3da7e46,FAIL,3,Adding a unit test to show that LANG-313 is not a problem in the current trunk,{}
1984,2df183fc,FAIL,3,Change the assertion failure messages to provide more info,{}
1985,2f2a4caf,FAIL,2,Also test the JDK,{}
1986,4bdce995,FAIL,3,"Adding test for LANG-312. It passes for me, so I'm interested in whether it fails for anybody else.",{}
1987,5d1313c3,FAIL,3,Remove release2_0.xml as it duplicates upgradeto2_0.xml,{}
1988,4dbec898,FAIL,2,Rename releasenotes to release to match [collections] and fix text within,{}
1989,767abda8,FAIL,3,Fix javadoc example,{}
1990,f4fed389,FAIL,3,"LANG-275 - StringUtils substringsBetween, implemented by Dave Meikle",{}
1991,1f3866ae,FAIL,2,Add since tags,{}
1992,d4a707c8,FAIL,3,LANG-306 - StrBuilder appendln/appendAll/appendSeparator,{}
1993,3b2dfcaf,FAIL,2,LANG-310 - BooleanUtils isNotTrue/isNotFalse,{}
1994,f9cfa7f1,FAIL,3,Formatting changes only,{}
1995,414ee804,FAIL,3,Formatting changes only,{}
1996,ac22f42d,FAIL,2,LANG-102 was fixed,{}
1997,b20cc5eb,FAIL,3,Fixing version number in nav,{}
1998,97f7346b,FAIL,2,"Putting Cobertura back, hadn't known we still had it hooked up",{}
1999,6fe5ce7d,FAIL,2,Updating the site prior to a 2.3 release,{}
2000,87520c24,FAIL,3,"Removed the tasks page and put the two enhancements there into JIRA, losing the other two (build improvement and creation of an example site)",{}
2001,9e4b1b70,FAIL,2,"Don't get the point of 'dist' and 'dist-build' being separate, so merging them",{}
2002,35a4bcc8,FAIL,3,jardiff/clirr passes for 2.2->2.3. No new deprecations in 2.3,{}
2003,3c153e5a,FAIL,2,Fixed incorrect JDK API link.,{}
2004,bc565217,FAIL,3,[LANG-102] [lang] Refactor Entities methods. http://issues.apache.org/jira/browse/LANG-102. Refactored escape and unescape methods to remove code duplication.,{}
2005,9dccbe87,FAIL,3,Statement unnecessarily nested within else clause. The corresponding then clause does not complete normally.,{}
2006,3f4471f6,FAIL,2,Statement unnecessarily nested within else clause. The corresponding then clause does not complete normally.,{}
2007,2e7752df,FAIL,3,Statement unnecessarily nested within else clause. The corresponding then clause does not complete normally.,{}
2008,7e709206,FAIL,3,Statement unnecessarily nested within else clause. The corresponding then clause does not complete normally.,{}
2009,d723b49c,FAIL,2,Statement unnecessarily nested within else clause. The corresponding then clause does not complete normally.,{}
2010,0c8db63e,FAIL,3,Update Copyright for 2007.,{}
2011,604e4679,FAIL,2,Add missing Javadoc tags.,{}
2012,9d8691be,FAIL,3,Adding bugfixes and improvements from JIRA,{}
2013,01651dd0,FAIL,3,Rolling back r467482 as the methods are already in java.util.Arrays. These were added as a part of #LANG-238.,{}
2014,baaeaea4,FAIL,2,Rolling back r490355 - StrBuilder implements Cloneable again,{}
2015,7b751c91,FAIL,3,LANG-301 - Document cloneReset(),{}
2016,06588334,FAIL,3,Fix javadoc link,{}
2017,e2082821,FAIL,2,Avoid new Boolean() via BooleanUtils,{}
2018,4cd27dd7,FAIL,3,"LANG-291 - Move min/max methods above inner class, add javadoc and format",{}
2019,aae6f4f3,FAIL,2,Improved #LANG-303 test to prove the formatting works on each side of the serializing,{}
2020,672e3a8e,FAIL,3,"Applying test for #LANG-303, and a fix.",{}
2021,7d1b54b3,FAIL,3,Removed some commented out reports; added a commented out findbugs report,{}
2022,56023dcd,FAIL,2,Starting on Lang 2.3 release notes,{}
2023,a99e5dd3,FAIL,3,StrBuilder no longer implements Cloneable. #LANG-302,{}
2024,3ea67520,FAIL,2,Rolling back r489734 - Boolean.valueOf(boolean) only available from JDK 1.4 onwards,{}
2025,bbd990b8,FAIL,3,Applying test for LANG-304 and fix to LocaleUtils,{}
2026,c7137304,FAIL,3,Fixed import. Also optimised list.toArray(..) to use new Token[list.size()] so that the passed in array is used and not reflection. Latter reported by FindBugs,{}
2027,9f53f86c,FAIL,2,new Boolean -> Boolean.valueOf. (Reported by FindBugs),{}
2028,9fbf2168,FAIL,3,"Removing the Serializable implements. As far as I can tell, Number has been serializable since at the least Java 1.2. (Reported by FindBugs)",{}
2029,450e063d,FAIL,3,Added a test for the under a day range in formatPeriod,{}
2030,8b609ba5,FAIL,2,"More tests, more bugfixes (aka rewrite of the guts).",{}
2031,2efaf852,FAIL,3,Added new tests (failing) in comments. Improved output for debugging brute force tests.,{}
2032,640655ce,FAIL,2,Updated comment,{}
2033,1fd45a4f,FAIL,3,Fixing LANG-300 (reported by Jeremy Lemaire) - 1L to 9L incorrectly throw exceptions when passed into NumberUtils.createNumber. Fixed in both the math.NumbersUtils and the deprecated NumberUtils classes.,{}
2034,8185a5f6,FAIL,3,Let a few tab characters slip in - Eclipse wasn't configured yet. Replacing with spaces.,{}
2035,fddba95d,FAIL,2,"More unit tests and bugfixes. The currently failing test is commented out, so more bugfixes to come.",{}
2036,c04cd233,FAIL,3,Applying a unit test for LANG-299 and the fix that Francisco Benavent suggests.,{}
2037,38f8bcc6,FAIL,2,Setting the maven repo - apologies if this borks anything,{}
2038,a4086b9d,FAIL,2,More tests added to DurationFormatUtilsTest and discovered bugs fixed in the DurationFormatUtils.formatPeriod method.,{}
2039,67316926,FAIL,3,Added javadoc to explain the quandry in how to count month/day differences,{}
2040,78ee101f,FAIL,2,Match groupIds for m1 and m2. We should account for the fact that its relatively easier to deploy snaps with m2 (such as IO was last night) and we shouldn't spray component artifacts in two different places (without relocation).,{}
2041,8e8443b8,FAIL,3,Missing props on various m2 poms.,{}
2042,53657a62,FAIL,3,Applying max/min for Comparables as supplied by David Karlsen in LANG-291,{}
2043,0bc4df18,FAIL,2,"Bit of an odd unit test, causes trouble under maven-2. So fixing it to make it more like the other tests",{}
2044,a3ae44e9,FAIL,3,Hooking to the newly released v1 commons-parent pom,{}
2045,634ba58b,FAIL,1,"Adding M2 pom for Lang. Two tests in Enums fail (well, 2 copies of the same one). Will dig into understanding why - I guess m2 classloading is different from m1",{}
2046,5ac897ad,FAIL,1,removing unnecessary part of the pom; no xml files in lang's test directory,{}
2047,ffc73854,FAIL,1,"Missing SVN properties, possibly some large diffs, no functional change.",{}
2048,42cfa373,FAIL,1,Removing @author query,{}
2049,8a114878,FAIL,2,Removing my @author tags,{}
2050,a8203b65,FAIL,1,"Fixng LANG-295 - thisBuf.length calls. There were two of the calls, so I've committed a unit test showing things are broken and a fix in both cases.",{}
2051,88c76d20,FAIL,1,Fixing #LANG-294. The indexOf method did not take into account the size variable that limited the amount of the buffer that should be looked at.,{}
2052,1313a65c,FAIL,1,Applying unit test and fix for #LANG-292. Also fixes a couple of problems with the unescape(Writer..) overload that came up,{}
2053,cb7bfbc0,FAIL,1,"Adding equals(int[], int[]) style methods to NumberUtils as requested by Paul Benedict in LANG-238",{}
2054,a605843c,FAIL,2,Adding NumberUtils.max(byte[]) and NumberUtils.min(byte[]) as noted in LANG-289,{}
2055,6e68a8bd,FAIL,1,Adding in Holger and Stepan's names. I guess I should be doing this each time I apply a patch,{}
2056,c488d399,FAIL,2,Applying optimisation from LANG-287. Thanks to Stepan Koltsov and Holger Hoffstatte.,{}
2057,6b5e9560,FAIL,1,Taking a stab at adding information on a Lang and Java 5.0 enum comparison,{}
2058,73fa5aa7,FAIL,1,Adding note that using switch is not type-safe,{}
2059,5cb2bf0a,FAIL,2,Refactored duration tests to make it simpler to add new ones. Added a few edge cases to test the replacement for the += 31 code,{}
2060,8cc894c0,FAIL,1,formetted to formatted - typo fix,{}
2061,0695c3f7,FAIL,1,Adding a unit test for #LANG-281 and a fix. The fix involves removing the reduceAndCorrect method. It appears that this method was doing sod all - which is worrying as it used to be important. I'm guessing that it was a bad fix for a bug that was then subsequently fixed with other code. I'll create a JIRA issue to create more tests to test out the +31 block of code.,{}
2062,3333dcc1,FAIL,1,Adding details of 2.2 release,{}
2063,4c9c3a11,FAIL,1,// comments.,{}
2064,b8a3272c,FAIL,2,Applying patch from Will Pugh in #LANG-268 - Addition of new variants of the join method.,{}
2065,f67b5d82,FAIL,1,Merging r451373 over from the https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/branches/LANG_2_2_X:  Removing sourceModifications block as it does not appear to be doing anything for us. Also removing the aspect and integration tags as they are also unused.,{}
2066,0972e926,FAIL,1,Merging r450528 from https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/branches/LANG_2_2_X - roll back the cobertura plugin,{}
2067,097783ed,FAIL,1,Merging 450521 over from https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/branches/LANG_2_2_X - urls added for the jira keys in the upgrade notes,{}
2068,a61cf000,FAIL,1,Applying -r449108:449370 from the LANG_2_2_X branch to the trunk,{}
2069,d04e816e,FAIL,2,Folding r448470 in from the LANG_2_2_X release branch - builds javadoc/sources jars,{}
2070,b28d26ac,FAIL,1,Folding r448432 in from the LANG_2_2_X release branch,{}
2071,3c9d0901,FAIL,2,The parameter object is hiding a field from type ToStringBuilder.,{}
2072,b8551b90,FAIL,1,Removing dumb mistake,{}
2073,412c9606,FAIL,1,Tagging 2.2-rc1,{}
2074,9b42b084,FAIL,2,"Applied the optimisations to the join(Iterator, x) methods that Stepan Koltsov included in his patch for #LANG-266.",{}
2075,e1c4df4d,FAIL,1,"Appying the wished for join(Collection, x) method from Stepan Koltsov in #LANG-266",{}
2076,9068a30c,FAIL,2,Removing a few lines ending with whitespace. Very trivial commit,{}
2077,a6478c39,FAIL,1,HashCodeBuilder throws java.lang.StackOverflowError when an object contains a cycle. https://issues.apache.org/jira/browse/LANG-279,{}
2078,c34849d5,FAIL,1,Applying requested fix from Neil Redway in #LANG-262,{}
