id,commit,build,exec_time,comment,fix,lastFix
1463,583972a2,SUCCESS,15.0,Add a method for collapsing unions.,{},
1464,dabc838a,SUCCESS,15.0,Improve the parsing speed of the default externs.,{},
1465,bf832941,SUCCESS,15.0,"Don't run ""replaceIdGenerators"" in simple mode.",{},
1466,01250e65,SUCCESS,14.0,"Moves Chrome TTS API externs to the global Chrome externs file, where they belong.",{},
1467,d34e8be0,SUCCESS,14.0,Ant: support <define/> replacements Contributed by jhansche Fixes issue 567,{},
1468,a6d559b9,SUCCESS,15.0,"add some missing externs declarations, as pointed out on closure-compiler-discuss",{},
1469,9a10c240,SUCCESS,14.0,"define a natural ordering of symbols, for when order matters",{},
1470,2316d525,SUCCESS,14.0,Add IE-specific CSS extensions,{},
1471,c42af073,SUCCESS,14.0,fix a compiler crash in a rare case,{},
1472,57ed289a,SUCCESS,14.0,Original change by tylerg on 2011/10/05 14:37:35.,{},
1473,974e91b9,SUCCESS,15.0,"Allow ""ReplaceIdGenerators"" to be turned off.",{},
1474,0a58c69e,SUCCESS,14.0,Avoid creating an unnecesary temporary object.,{},
1475,eb72c7e4,SUCCESS,14.0,Remove jsloader.,{},
1476,5909c3db,SUCCESS,14.0,numbers are hard! fixes issue 569,{},
1477,d7907296,SUCCESS,14.0,Remove an obsolete and unreferenced CompilerOption (inferTypesInGlobalScope).,{},
1478,febdacb3,SUCCESS,14.0,"speed up type analysis a bunch, and fix some bugs in record types",{},
1479,3c1c9eab,SUCCESS,14.0,fix up some subtype tests,{},
1480,f69da88d,SUCCESS,15.0,Replace @inheritDoc with @override,{},
1481,bde7a3e5,SUCCESS,14.0,Restrict the missing requires warning so that it no longer complains when an inner class is referenced but only an outerclass is required.,{},
1482,8b7e4f65,SUCCESS,14.0,"Refactor CodingConvention to use a decorate-based api rather than a subclass-based api. Discourage people from subclassing DefaultCodingConvention by deleting it, and writing documentation that they should be subclassing CodingConventions.Proxy.",{},
1483,b9ccef88,SUCCESS,15.0,"Remove tracers on prepareAst: these run once on every source file, and logging it is not that useful (because it's already covered by the parseAst tracer) Bump up the logging level so that tracers show up under default logging level",{},
1484,396a730d,SUCCESS,14.0,For the open source compiler running with WarningLevel. QUIET skip the passes that can't report anything.,{},
1485,134beca5,SUCCESS,14.0,Don't run the strict mode checks if there we aren't going to report anything.,{},
1486,138f9dec,SUCCESS,14.0,more symbol table improvements,{},
1487,e77e3659,SUCCESS,14.0,open-source api/gadgets externs,{},
1488,a6c34163,SUCCESS,15.0,Changing the return type of the built-in eval() function from {Object} to {*} in the standard es3.js externs file.,{},
1489,0dd9da7c,SUCCESS,15.0,Add UNPACK_PREMULTIPLY_ALPHA_WEBGL from the WebGL spec to WebGLRenderingContext.,{},
1490,ecfbb807,SUCCESS,14.0,the command-line Closure Compiler can now take a vararg number of inputs in addition to those specified by a --js argument.,{},
1491,d27d5031,SUCCESS,14.0,Cleanup Associated Node reference from JSDocInfo which is holding to the old AST.,{},
1492,6db92d59,SUCCESS,14.0,Clean old FunctionAnalysisResult nodes during hot swap.,{},
1493,b8086ea9,SUCCESS,14.0,"Record the source file in params, so that they get proper source info",{},
1494,fc2d5f76,SUCCESS,14.0,ProxyObjectType should delegate subtype/supertype as they may have custom implementations different from JSType or ObjectType,{},
1495,dc58965f,SUCCESS,15.0,"Original change by tylerg@tylerg-jsdev on 2011/09/22 16:26:04. Cannibalizes a small piece of tyler's change, which surfaced an ambiguity in the function type lattice. We try to resolve this ambiguity by normalizing how structural functions are handled in union types.",{},
1496,3235d9f2,SUCCESS,14.0,simplify JSType -> Symbol lookup,{},
1497,f7d78ef0,SUCCESS,14.0,pick up some externs that got dropped. fixes issue 566,{},
1498,afc8fd66,SUCCESS,14.0,handle fileoverviews in the symbol table,{},
1499,2427228f,SUCCESS,14.0,Give declaration nodes to locally qualified names,{},
1500,457e7323,SUCCESS,15.0,Fixes issue 544. Release a version of Base64VLQ.java with the BSD license.,{},
1501,dff730a3,SUCCESS,14.0,"Break out basic function analysis into a separate pass, rather than trying to do it as we go. There should be no functional change, but this should make it a lot easier to move things around in the future.",{},
1502,ab9150f5,SUCCESS,14.0,special-handling for resolving bottom types (like ActiveXObject),{},
1503,b375f944,SUCCESS,14.0,JSDocInfo nodes need to be cleared from Types defined in a file on incremental compiles as they can be stale.,{},
1504,c7d0809d,SUCCESS,15.0,Create NodeUtil methods for making decisions about tokens,{},
1505,0e8919a1,SUCCESS,15.0,"Fix the set of externs pushed to ""contrib""",{},
1506,67316ef8,SUCCESS,14.0,Create references for parameter names in jsdoc,{},
1507,97d1367b,SUCCESS,14.0,Eliminate a warning by depending on a factory rather than a specific Impl.,{},
1508,56ece351,SUCCESS,15.0,Add a new placeholder for module wrappers,{},
1509,07c4afb5,SUCCESS,14.0,Wipe GlobalNamespace out during incremental compile.,{},
1510,27d9224e,SUCCESS,14.0,start indexing jsdoc asts,{},
1511,953e4eba,SUCCESS,14.0,fixed error in dropping prototypeSlot,{},
1512,faa5f672,SUCCESS,14.0,fixed FieldCleanupPass to cover all cases we are currently aware of and added corresponding unit-tests,{},
1513,2f883c37,SUCCESS,14.0,Externs for Maps API v3.6.4.,{},
1514,bdc49872,SUCCESS,15.0,Add more w3c externs to the set of open source default externs and setup to push out all the public externs.,{},
1515,b21033c3,SUCCESS,14.0,Properly remove references to the original CompilerInput after the hot-swap is done.,{},
1516,6d68dd0a,SUCCESS,14.0,Add webkit specific setFillColor/setStroke color to the canvas API,{},
1517,87a4a3c2,SUCCESS,14.0,"""Global This"" is not being kept in sync with Global Scope",{},
1518,29b30f79,SUCCESS,14.0,Adding initTouchEvent to iphone externs and updating documentation links.,{},
1519,ff67789e,SUCCESS,14.0,"Fix a bunch of bugs in marker generation, and add lots of inline assertions to prevent this from regressing. Right now, Grok has a bunch of checks to work around these bugs, and we would like to get rid of them.",{},
1520,7ec5703f,SUCCESS,15.0,fixed FieldCleanupPass to work for un-named objects too,{},
1521,f431fc78,SUCCESS,14.0,Added some properties for IDBRequest that were missing.,{},
1522,7dc66e4e,SUCCESS,14.0,fix an infinite loop caused by the new proxy-boxing api,{},
1523,861e8947,SUCCESS,15.0,fix a minor bug in prototype resetting,{},
1524,fbb886a9,SUCCESS,14.0,"If the source node for a FunctionType is cleared, also clear the prototypeSlot as it will have stale information.",{},
1525,3b6534f1,SUCCESS,14.0,fill in attachEvent externs,{},
1526,263efb01,SUCCESS,14.0,"Create a real symbol for all references to ""this""",{},
1527,9b0cdf51,SUCCESS,14.0,fix up jsdoc refs to primitive types,{},
1528,9959716b,SUCCESS,14.0,Fix edge case in InlineObjectLiteral. Fixes issue 545,{},
1529,4adf024b,SUCCESS,14.0,add xtb-based translation to the Closure Compiler command-line api,{},
1530,1c4c4fca,SUCCESS,14.0,true -> !0 causes a preformance regression.  Consider reenabling this once Chrome 15 is the stable release.,{},
1531,d550a222,SUCCESS,15.0,Automated g4 rollback of changelist 23669577.,{},
1532,9dcaf037,SUCCESS,14.0,Add an indexer for type references in jsdoc tags,{},
1533,6e85a911,SUCCESS,14.0,"open-source Xtb-based translation as it turns out, this is an open data format http://cldr.unicode.org/development/development-process/design-proposals/xmb",{},
1534,a69d5521,SUCCESS,14.0,better property checks on union types,{},
1535,b52343f5,SUCCESS,14.0,"I've heard people argue that it's best practice to specify the 'this' type even if you don't use it. I kind of agree. Once we have template types rolled out, then it might make sense to turn this warning on. But while they're not rolled out, we can't really expect people to do what this warning asks, and it's making the rollout a lot harder.",{},
1536,daa75e6d,SUCCESS,14.0,"Fix up isNominalConstructor, and add proper tests for it",{},
1537,5c695ce6,SUCCESS,14.0,Proper source information for function prototypes,{},
1538,565e46cc,SUCCESS,14.0,Externs for Maps API v3.6.3.,{},
1539,c8c11a46,SUCCESS,14.0,Update GeolocationCoordinates to include heading and speed.,{},
1540,96901078,SUCCESS,13.0,Better type info for String.prototype.match Fixes issue 547 try #2,{},
1541,1f1d9e2f,SUCCESS,15.0,Fill references to 'this' in the symbol table.,{},
1542,e87f3b74,SUCCESS,13.0,Adds html5 head accessor to Document.,{},
1543,18a6a1d0,SUCCESS,14.0,Compiler Memory reference leak Fix in MemeoizedScopeCreator for incremental builds. the test also finds other reference leaks so can't be submitted yet.,{},
1544,ab37a119,SUCCESS,14.0,Extend --export_test_functions so that it properly exports test methods defined on objects.,{},
1545,257f8326,SUCCESS,14.0,Automated g4 rollback.,{},
1546,a925e595,SUCCESS,13.0,Automated g4 rollback.,{},
1547,46bf0702,SUCCESS,15.0,Make InstanceObjectType package-private There's not really any reason to use this class directly.,{},
1548,dc451bca,SUCCESS,14.0,Better type info for String.prototype.match Fixes issue 547,{},
1549,3395eb68,SUCCESS,14.0,Collect aliases before collecting usages Fixes issue 548,{},
1550,6b825fb7,SUCCESS,14.0,"In IDE mode, allow partial parsing",{},
1551,1bfafcc7,SUCCESS,14.0,Fix missed @suppress in CheckAccessControl,{},
1552,6a2b233c,SUCCESS,14.0,Redeclare native types in the externs. This ensures that source links point to the right place,{},
1553,cf66e1e1,SUCCESS,15.0,Enable statement reordering,{},
1554,24e8a196,SUCCESS,14.0,Work around for generated AST not having file info and failing aggressive var check.,{},
1555,d4fd1cb4,SUCCESS,14.0,"Retool error reporting for the DisambiguateProperties pass. Instead of having a global on/off we now report invalidation errors only certain specified properties. This helps the case where dead code removal can strip 10k of ""toObject"" methods as long as that property is valid, but we have tens of thousands of other errors we don't care about.",{},
1556,7b28f67d,SUCCESS,15.0,Fixed type of parameter to Marker's getAnimation in v3.5 externs.,{},
1557,72842985,SUCCESS,14.0,Fixed type of parameter to Marker's setAnimation in v3.5 externs.,{},
1558,38ff9f58,SUCCESS,15.0,The FormData ctor accepts an optional form Element.,{},
1559,ffd701db,SUCCESS,14.0,"Make start position and length information consistent for named function nodes by moving start position to beginning of 'function' token, rather than the first position of the function's name token.  tests updated accordingly.",{},
1560,7e9b8336,SUCCESS,14.0,Support chrome-team's style of defining prototypes. Fixes issue 537,{},
1561,fc307189,SUCCESS,14.0,"Make sure ""global this"" properties get declared even for built-in types.",{},
1562,a2dd1662,SUCCESS,15.0,"Do much better at ""this"" inference.",{},
1563,1a196b77,SUCCESS,15.0,"fix a bug where unknown types were leaking into type inference, and poisoning qualified names",{},
1564,35f51274,SUCCESS,15.0,Fix up CheckAccessControls for methods defined with GETELEM,{},
1565,d9ccf7ea,SUCCESS,15.0,Add @define constants in Ant task Contributed by jhansche Fixes issue 533,{},
1566,e2182d4e,SUCCESS,14.0,Add @define constants in Ant task Contributed by jhansche Fixes issue 533,{},
1567,6990a652,SUCCESS,14.0,Fix edge case in UnreachableCodeElimination that causes infinite loop in optimization loop.,{},
1568,9857524d,SUCCESS,14.0,toExponential has an optional digit parameter Fixes issue 542 Fixes issue 543,{},
1569,1464bbbe,SUCCESS,14.0,New pattern for ExtractPrototypeMemberDeclarations,{},
1570,2e48f3ae,SUCCESS,14.0,added proper null-check to isEquivalentTo for union and function types,{},
1571,97dd801b,SUCCESS,14.0,Add type properties to the symbol table.,{},
1572,5fa514be,SUCCESS,15.0,"Change how Function prototypes are represented in the type system.  This fixes lots of bugs when an anonymous object is the prototype, and will make life a lot easier for IDEs.",{},
1573,e8f11e38,SUCCESS,14.0,Make constant expression reordering a peephole optimization.,{},
1574,1cc7020e,SUCCESS,14.0,Fix source map section constructors.,{},
1575,c343b71e,SUCCESS,14.0,Add an option to enable more aggressive function inlining.,{},
1576,1edd85b8,SUCCESS,13.0,don't recursively pretty-print anonymous objects,{},
1577,58a7ca6c,SUCCESS,14.0,"tweak the variable count formula. i checked a few more binaries, and didn't see any larger than this",{},
1578,f2c0cb1f,SUCCESS,15.0,Don't attempt to rewrite object literal get/set definitions. Fixes issue 538.,{},
1579,1d13eac7,SUCCESS,15.0,"Add setters for inline variable, inline functions, and remove unused variables.",{},
1580,0afccba8,SUCCESS,13.0,Remove unused function inlining compiler options,{},
1581,66ceadf2,SUCCESS,14.0,"Some properties have no defined source node (ex: ""prototype"" on built in types).  Better not to throw NPEs on cleanup for those. If we don't konw where the property was defined, we assume it was NOT the class we are incrementally compiling.",{},
1582,de20cf30,SUCCESS,15.0,"Add an inliner option to inline function without considering whether ""capture"" of variables. Traditionally, we have avoiding inlining function with closure into scope (because they might capture unintended values) or inline functions that require temporaries into scopes that contain closures (because the temps might leak into the closure scopes). This CL does not include a means of enabling the option.",{},
1583,e06986e0,SUCCESS,15.0,Correct parameter aliasing when inlining of function with inner functions.,{},
1584,615db36c,SUCCESS,14.0,Add support for Path element in sources Code review at: http://codereview.appspot.com/4942047,{},
1585,64bb3721,SUCCESS,14.0,"Throw exceptions when duplicated MF or bundle file names are passed to JSCompiler, to avoid JSCompiler flags blowing up.",{},
1586,6c2efacb,SUCCESS,13.0,Turn off data-flow based variable analysis for pathological cases Fixes issue 534 Fixes issue 446,{},
1587,9e921fa9,SUCCESS,16.0,"When getting a line from the source code according to the line number, if it happens to be the last line, and '\n' character is missing in the end of the file, we should still return the last line.",{},
1588,f791e3a7,SUCCESS,14.0,Don't inline function with inner function into loops.,{},
1589,1aaaaa9f,SUCCESS,14.0,Simplify how the prototype prop is stored,{},
1590,dc8e6273,SUCCESS,14.0,enforce the 'new' keyword correctly,{},
1591,251c3aa6,SUCCESS,14.0,Start working type information into the symbol table,{},
1592,869c65d5,SUCCESS,14.0,Automated g4 rollback.,{},
1593,bd9c7b62,SUCCESS,15.0,Add toMaybeFunctionType/toMaybeEnumElementType. try #2. the bugs in jstestc were fixed. this cl is exactly the same as the original,{},
1594,1e1ae505,SUCCESS,14.0,Updated IndexedDB extern file to match the current specification.,{},
1595,d18ce345,SUCCESS,14.0,Add HTMLVideoElement to canvas drawimage. Fixes issue 517,{},
1596,01d1238a,SUCCESS,14.0,Automated g4 rollback.,{},
1597,fc079804,SUCCESS,14.0,"Add toMaybeFunctionType/toMaybeEnumElementType. wow, nullability is annoying!",{},
1598,5ac633a4,SUCCESS,14.0,"Add a toUnionType method. I think this should be a lot more correct and easier for clients to use, because it will resolve typedefs of UnionTypes better. I will probably do this for all other instanceof checks if we agree that this is the way we want to go.",{},
1599,4d05d82c,SUCCESS,14.0,"Properly inline functions with implicit returns when the call site is within a loop and embedded it is within an ""complex"" expression.",{},
1600,7bf1eacc,SUCCESS,15.0,Correct parameter name.,{},
1601,039551b3,SUCCESS,14.0,"Protect ""toJSON"" if the browser native JSON libraries are being used. Fixes issue 532",{},
1602,365110ae,SUCCESS,14.0,"As it turns out, symbols cannot be uniquely identified by their declaration node, because sometimes we have two symbols at the same node",{},
1603,f759f431,SUCCESS,15.0,Handle bad goog.require/goog.provide calls more gracefully. Fixes issue 530.,{},
1604,2d3b9a6c,SUCCESS,14.0,Cosmetic change: put the proper name of the associate js file in the source maps when building without modules.,{},
1605,02edf8c3,SUCCESS,15.0,nodeps target needs to include jarjar'd rhino,{},
1606,7ab44a5f,SUCCESS,15.0,Add compiler support for the new style for defining delegate methods.,{},
1607,cbe5eb50,SUCCESS,13.0,"Add ""map"" support to index maps.",{},
1608,1787218d,SUCCESS,14.0,"When there's no output_manifest files are specified in the commandline, output_manifest filename is set as empty string """". It should be filtered out when being passed to the Compiler. Otherwise unexpected exceptions would be thrown, resulted by the change in CL 22845327.",{},
1609,c30caa7b,SUCCESS,15.0,Allow access to the Node of a JSError so absolute position and length information may be derrived by consuming applications.,{},
1610,27cda975,SUCCESS,14.0,Wrote code to reverse the sourcemap; lookups from source to target mappings are now O(1) instead of O(n).,{},
1611,f640b5de,SUCCESS,14.0,Allow expressions on LHS of for-in loops. Fixes issue 528.,{},
1612,7876ab2f,SUCCESS,14.0,Copy list to avoid ConcurrentModificationExceptions resulting from changing membership of the list during for-each loop (since JSTypeRegistry does not copy the list it returns).,{},
1613,eaf501ca,SUCCESS,14.0,fix up copyInformationFrom in response to comments made on http://cl/23058796 after submission,{},
1614,5d1678d8,SUCCESS,14.0,Propose new API for sourceinfo copying,{},
1615,43cece8c,SUCCESS,14.0,Automated g4 rollback.,{},
1616,0b05c26e,SUCCESS,15.0,"Tweaks to function inlining: - an unnamed function expression containing a inner unnamed function expression should not be disallow because the names are the same. - a caller that only contains the function definition to be inlined should not consider the candidate to be a capturing function. - allow inlining a function containing an inner function that references arguments. - disallow inlining a function into a function containing eval. - when inlining a function containing a function declaration, rewrite it a var declarations and function expressions to avoid introducing function declaraions into contexts disallowed by ES5 strict.",{},
1617,9a66dcbe,SUCCESS,14.0,Add symbol table references for closure primitives,{},
1618,6cb44b72,SUCCESS,13.0,"Add Reorder constant expression ex. ""x === 0"" => ""0 === x"", check the new gzip size.",{},
1619,ca553439,SUCCESS,14.0,"Using exec paths, instead of root relative paths, in the JSCompile bundle files.",{},
1620,b294be00,SUCCESS,14.0,Add a way to record references to things that are removed during preprocessing,{},
1621,3dc40c89,SUCCESS,15.0,Output the input name and escape it when requested for input seperators.,{},
1622,521e1da4,SUCCESS,15.0,Add FieldCleanupPass Implementatation and supporting class changes.,{},
1623,a6a7e400,SUCCESS,14.0,Workaround for StripCode breakage,{},
1624,1b8156d4,SUCCESS,15.0,"Part 4, source name/input id split: Require an InputId to lookup a CompilerInput.",{},
1625,0af94b21,SUCCESS,14.0,"Part 3, source name/input id split: Change the construction of JSDocInfo to allow the determination of the source type (extern or not) without requiring the source to be looked up by name.",{},
1626,e58030c4,SUCCESS,15.0,"First crack at a new js indexer. Only about 10% of the tests pass, but that's 10 better than 0 woohoo!",{},
1627,1003a7e9,SUCCESS,14.0,Revise the --mf_map flag,{},
1628,f203be41,SUCCESS,14.0,Part 2: source name/input id splitting. Require an input id on all AST classes and SCRIPT nodes.,{},
1629,49cc33fc,SUCCESS,13.0,Add FlumeJava + other changes.,{},
1630,a5205c2a,SUCCESS,15.0,Remove the build directory from svn,{},
1631,44293eb5,SUCCESS,14.0,Changed to Node necessary to prepare for the split in input ids.,{},
1632,ce53ac0e,SUCCESS,14.0,better error messaging in ReplaceCssNames,{},
1633,41ecd65c,SUCCESS,15.0,Better warnings for fixing DisambiguateProperties ignores.,{},
1634,89441fcc,SUCCESS,14.0,Don't try to fold array literal accesses that are acting as a assignment target. Fixes issue 522.,{},
1635,dffa868e,SUCCESS,14.0,Remove WITH checks in es5 strict mode. We already warn about this by default,{},
1636,a552292e,SUCCESS,15.0,Fill in references to namespaces,{},
1637,5912a2fb,SUCCESS,15.0,Handle locally defined constructors more gracefully,{},
1638,945d662b,SUCCESS,14.0,"Fix an API bug in the symbol table. We need GlobalNamespace's getName() to point to the full name, not the base name, to be consistent with the other symbol tables",{},
1639,8c8fd802,SUCCESS,15.0,Disable conditional code warning for consistentIdGenerator functions,{},
1640,98d9c2b6,SUCCESS,13.0,Enable consistentIdGenerator outside of global scope.,{},
1641,5e58d4e0,SUCCESS,15.0,Wiring of new Cleanup passconfig & basic unit test.,{},
1642,175e9982,SUCCESS,14.0,"Add --mf_map flag for JSCompiler, which reads a file that gives root path for each input file",{},
1643,336a54f3,SUCCESS,14.0,Move getSourceOffset into Nodes,{},
1644,fa08f09b,SUCCESS,15.0,Add first cleanup pass to JSCompiler for Hot Swap compilation cleanup.,{},
1645,76abdf11,SUCCESS,14.0,Make our build warnings free.,{},
1646,c1585321,SUCCESS,14.0,Add annotation to old compiler versions.,{},
1647,5200a1c2,SUCCESS,15.0,Cleanup rhino_ast warnings.,{},
1648,8ef31dd3,SUCCESS,15.0,Id Generator Annotations.,{},
1649,02b68944,SUCCESS,14.0,Mix references from ReferenceCollector into the symbol table,{},
1650,5b2dd4b6,SUCCESS,15.0,"Make @suppress {duplicate} a real diagnostic group, so that it can be suppressed at the fileoverview level",{},
1651,749d75cc,SUCCESS,14.0,Point to a slightly better node when checking index types,{},
1652,86b3e89e,SUCCESS,14.0,ugh,{},
1653,79c373c2,SUCCESS,14.0,"As per email/IM conversations, this CL raises the maximum number of alternate types tracked by the UnionTypeBuilder during property checking. This prevents methods that appear on more than 20 types from always being reported as being a property of ?",{},
1654,c9855bee,SUCCESS,15.0,"remove a TODO, now that it's satisfied",{},
1655,49b4ef31,SUCCESS,15.0,Fix order of operations of GLOBAL_THIS options. Fixes issue 521,{},
1656,5331b915,SUCCESS,15.0,Add public setters for CompilerOptions that should be private,{},
1657,42af8df2,SUCCESS,13.0,"Fixed add/remove of ""{SyntheticVarsDeclar}"" extern input. This was added/removed in inputsByName but the change was not reflect in externs list.",{},
1658,5b7831be,SUCCESS,14.0,dereference arrays appropriately when checking index types,{},
1659,541c3abd,SUCCESS,13.0,Fixed the visibility of SourceMap.LocationMapping class.,{},
1660,841090b6,SUCCESS,14.0,Process Extens in GlobalVarReferencesMap so that we can deal with the newly supported reference collecting in Externs added in other places in the compiler.,{},
1661,cdba7e0f,SUCCESS,14.0,Manual sync to get MOE on track.,{},
1662,c67efc20,SUCCESS,14.0,"Tell Eclipse that we jarjar rhino, so the only way it's going to find the classpath is if it looks in our build artifacts",{},
1663,6736f3bb,SUCCESS,13.0,"Added a way to get the reverse mapping info out of source maps. Added an interface so you can know when source maps are reversable, and two new methods on reversable source maps.",{},
1664,663a6830,SUCCESS,15.0,"Some simple performance cleanups, use Map.Entry/Arrays.asList/etc",{},
1665,ca637c97,SUCCESS,14.0,2nd try at upgrading to protobuf 2.4.1,{},
1666,09f31f94,SUCCESS,15.0,Types were wrong on 3 WebGLRenderingContext functions in externs.,{},
1667,000c57ca,SUCCESS,14.0,Automated g4 rollback.,{},
1668,86e26932,FAIL,6,Bump closure-compiler opensource definitions to refer to protobuf 2.4.1,{'lastFix': 'OnlyRebuild'},
1669,8b9b9a44,SUCCESS,15.0,A better heuristic to determine if a type is declared or not,{},
1670,d39f3fa8,SUCCESS,14.0,Automated g4 rollback.,{},
1671,ae5ae60f,SUCCESS,14.0,A symbol table for third-party clients,{},
1672,abc28cea,SUCCESS,14.0,"On second thought, I don't think we want to re-use the implicit prototype on enums. It seems like we're overloading implicit prototypes for things it's not designed to handle. Instead, DisambiguateProperties should unpack the Enum manually, just like it does with UnionType objects",{},
1673,de684ba3,SUCCESS,14.0,"dereference all qualified names, not just simple ones Fixes issue 483",{},
1674,b3f276d6,SUCCESS,14.0,Patch for specifying additional annotation names contributed by klaus Fixes Issue 514.,{},
1675,792e37c5,SUCCESS,15.0,'undefined' can mean something else. Should be undeclared instead.,{},
1676,2130492f,SUCCESS,14.0,update window.frames externs to allow lookup by index or name,{},
1677,d4823487,SUCCESS,14.0,Fix property disambiguation for enum of objects.,{},
1678,94192f9b,SUCCESS,14.0,Automated g4 rollback.,{},
1679,18e92629,SUCCESS,14.0,"The infimum() relation on enum types is deeply disturbing, because now you can have subsets of enums. wow.",{},
1680,7647d956,SUCCESS,14.0,Add an options for transforming source map file locations,{},
1681,d001a8dd,SUCCESS,15.0,Make it possible to change the output directory.,{},
1682,4aa490cc,SUCCESS,14.0,Changing the definition for chrome.tabs.captureVisibleTab.,{},
1683,75875dff,SUCCESS,14.0,Enable debug information by default in the closure compiler build.,{},
1684,9433e71b,SUCCESS,15.0,Add some nosideeffects annotations,{},
1685,48a32150,SUCCESS,14.0,add a getDeclaration() method to all StaticSlots,{},
1686,aeae02fb,SUCCESS,14.0,Add DOMElement.classList.* to externs.,{},
1687,2a7d1ab7,SUCCESS,14.0,Add WebKitPoint.,{},
1688,a8f44dca,SUCCESS,14.0,Change leftBound/rightBound to lowerBound/upperBound. This is why I hate adding unapproved draft specs to the common externs. Fixes issue 510,{},
1689,30774e43,SUCCESS,14.0,Add optional callback to openDatabase Fixes issue 509,{},
1690,c4fd3fc0,SUCCESS,15.0,"Add ""--source_map_format"" to the open source command-line so users can still use Closure Inspector and experiment with the V3 format.",{},
1691,21e7b4eb,SUCCESS,13.0,Fixup some comments.,{},
1692,df632b1e,SUCCESS,14.0,Add length to Node in IDE mode,{},
1693,a07ce4c8,SUCCESS,14.0,Better error messaging about operators whose result is unused.,{},
1694,fbaadc73,SUCCESS,14.0,fix a mishandling of the void keyword also fix a bunch of apis fixes issue 504,{},
1695,042b972a,SUCCESS,14.0,Automated g4 rollback.,{},
1696,ed28ddf3,SUCCESS,14.0,Improve output_bundle flag,{},
1697,8d4d6cd2,SUCCESS,14.0,Only leave the finally blocks if try body blocks are empty. Fixes issue 503.,{},
1698,9d1fbeb4,SUCCESS,15.0,ES5 Strict changes: * demote ES5 checks from errors to warnings by default. * enable ES5 checks by default * depreciate the compiler option and command-line flag in favor of the diagnostic group. * promote the ES5 strict checks to errors when running in the * ES5_STRICT language mode.,{},
1699,ceaae6ff,SUCCESS,14.0,onwards to a unified symbol table api,{},
1700,03ce555b,SUCCESS,14.0,Simplify the type system a bit by pulling extern info off the nodes,{},
1701,923cb70a,SUCCESS,14.0,Don't inline aliases if there is a modification on something that is copy-by-value.,{},
1702,5a70e1a1,SUCCESS,14.0,add better helpers and diagnostics for tests,{},
1703,3ff13317,SUCCESS,14.0,"Almost at all instances GearsHttpRequest and XMLHttpRequest are used synonymously. However, method 'open' has different signature for both the object and results in WARNING during compilation: --- javascript/closure/net/xhrio.js:481: WARNING - Function this.xhr_.open: called with 3 argument(s). Function requires at least 2 argument(s) and no more than 2 argument(s). this.xhr_.open(method, url, true);  // Always async! --- Some team has started defining their own externs that fixes this warning for them. This changelist adds an optional parameter, which should be taken care this difference.",{},
1704,9320feca,SUCCESS,14.0,Make StaticSourceFile a property of Node,{},
1705,7fb0551b,SUCCESS,13.0,Don't inline a caught exception into a function.,{},
1706,33d99d84,SUCCESS,15.0,"Don't assume that all Math functions are side-effect free, but leave one little hack in. Fixes issue 501",{},
1707,522f1833,SUCCESS,13.0,Add a new function (isContextLost) from the WebGL spec to WebGL externs.,{},
1708,4859a081,SUCCESS,15.0,Automated g4 rollback.,{},
1709,46ac4064,SUCCESS,14.0,Make sure split optimization happens late. Fixes issue 491.,{},
1710,22c4ea0d,SUCCESS,14.0,Implement a configuration Environment for JSAnalyzer,{},
1711,25738b0b,SUCCESS,14.0,Recognise a direct call to Function.prototype.bind as well.,{},
1712,2ba05c5c,SUCCESS,14.0,Create an ES5 strict diagnostic group.,{},
1713,251c596a,SUCCESS,14.0,"The was being too aggressive about trying to preserve ""this"" for method calls and should a this point never try to do so.",{},
1714,34e4616a,SUCCESS,14.0,Automated g4 rollback.,{},
1715,bac71221,SUCCESS,14.0,Enable strict mode assumption for those using ecmascript 5.  I'm not really happy about doing the check here and am open to suggestions.,{},
1716,17089a64,SUCCESS,14.0,Remove undefined properties java api,{},
1717,e9a1cc9c,SUCCESS,13.0,Don't assume that all Math functions are side-effect free. Fixes issue 501,{},
1718,f5529dd0,SUCCESS,14.0,"--output_bundle flag patch: print an empty line after each source input file, to make it consistent with the old bundle files' format",{},
1719,b12d1d64,SUCCESS,14.0,Automated g4 rollback.,{},
1720,1e070472,SUCCESS,14.0,oops -- don't check in contents of build/ into svn,{},
1721,22a1fcd7,SUCCESS,14.0,Automated g4 rollback.,{},
1722,245362ac,SUCCESS,14.0,enable collapseObjectLiterals for the rest of the world.,{},
1723,8abd1d9e,SUCCESS,14.0,update the README to reflect what's going on with rhino,{},
1724,37b0e1b0,SUCCESS,14.0,Column-indicating caret can be in the end of a line. Fixes issue 487.,{},
1725,7deaed51,SUCCESS,14.0,build rhino as part of normal ant build,{},
1726,da5791ae,SUCCESS,11.0,Add jarjar to closure-compiler,{},
1727,1ad5e8de,SUCCESS,10.0,fix an NPE,{},
1728,c9b771aa,SUCCESS,11.0,fix a javadoc warning that was bugging me,{},
1729,01bf122e,SUCCESS,11.0,"Check and maintain the ""FREE_CALL"" attribute so we can verify we aren't using it incorrectly.",{},
1730,26dfe37d,SUCCESS,9.0,Automated g4 rollback.,{},
1731,9c33c915,SUCCESS,9.0,"In the parser token stream, If a string contains unicodes, and converted to a reserved keyword, we convert the last character back to unicode. Fixes issue 490.",{},
