id,commit,build,exec_time,comment,fix
2611,1eaea0b,SUCCESS,11.0,changed the localization mechanism for error messages. The new system is based on an enum rather than on duplicated string literals. JIRA: MATH-361,{}
2612,526cab3,SUCCESS,11.0,MATH-376,{}
2613,b4899f6,SUCCESS,10.0,Really make poissonConsistencyTest use a fixed seed.  Complete intent of r949613.,{}
2614,adc837a,SUCCESS,11.0,Partially fixing MATH-370 (full resolution is delayed to a major release).,{}
2615,006e834,SUCCESS,12.0,Added a setQRRankingThreshold method to Levenberg-Marquardt optimizer to improve robustness of rank determination. JIRA: MATH-352,{}
2616,aa6149b,SUCCESS,11.0,added a test derived from an invalid issue,{}
2617,c168b68,SUCCESS,11.0,Added @since tags.,{}
2618,f62b589,SUCCESS,10.0,reverting a change introduced by error in r949935,{}
2619,5f33585,SUCCESS,10.0,fixed an error message,{}
2620,f7f9886,SUCCESS,11.0,"Added sampling methods to the distribution classes, based on the random data generation methods in the random package. JIRA: MATH-310",{}
2621,160b650,SUCCESS,11.0,Moved 2.2 changes to correct location.,{}
2622,6c8a0cb,SUCCESS,11.0,Fixed javadoc typos.,{}
2623,1bc8da8,SUCCESS,11.0,Changed Poisson consistency test to use a fixed seed.,{}
2624,a42fd5f,SUCCESS,11.0,Fixed javadoc typo.,{}
2625,5908f8a,SUCCESS,11.0,Eliminated trailing spaces.,{}
2626,c7286af,SUCCESS,11.0,Added random data generation methods to RandomDataImpl for the remaining distributions in the distributions package.  Added a generic nextInversionDeviate method that takes a discrete or continuous distribution as argument and generates a random deviate from the distribution. JIRA: MATH-310,{}
2627,7974b57,SUCCESS,11.0,Added chisquare test assertion.,{}
2628,ac0ee45,SUCCESS,11.0,Fixed javadoc typo.,{}
2629,615ca9a,SUCCESS,11.0,"Fixed Levenberg-Marquardt optimizer that did not use the vectorial convergence checker. Now this optimizer can use either the general vectorial convergence checker or its own specialized convergence settings. Minor changes had to be introduced in the test data, they have been validated JIRA: MATH-362",{}
2630,103f123,SUCCESS,11.0,removed unnecessary imports,{}
2631,90dc5f6,SUCCESS,11.0,Fixed javadoc typo.,{}
2632,a2711c1,SUCCESS,10.0,Fixed loss of significance error in PersonsCorrelation p-value computation causing p-values smaller than the machine epsilon (~1E-16) to be reported as 0. JIRA: MATH-371 Reported and patched by Kevin Childs,{}
2633,7272826,SUCCESS,11.0,Fixed javadoc spelling error.,{}
2634,87097c6,SUCCESS,11.0,Formatting only.,{}
2635,720ecda,SUCCESS,11.0,Fixed javadoc error.,{}
2636,696375e,SUCCESS,11.0,Fix a problem with the default sparseIterator when an array has exactly one non-zero element Submitted by: Albert Huang (with some style tweeks) Issue: MATH-367,{}
2637,f680d9d,SUCCESS,12.0,document fix for MATH-368,{}
2638,c8fa333,SUCCESS,11.0,Correct the spelling of the getSparcity [sic] method. Issue: MATH-368,{}
2639,1c93d7e,SUCCESS,11.0,"Formatting, wording fixes.",{}
2640,f4000f2,SUCCESS,11.0,Fixed error in javadoc.,{}
2641,d3a28b2,SUCCESS,11.0,Eol-style fix,{}
2642,f41fcd8,SUCCESS,11.0,"Fix NullPointerException in BisectionSolver.solve(f, min, max, initial) JIRA: MATH-369",{}
2643,f184aeb,SUCCESS,11.0,Removed package part in class name links.,{}
2644,57dc658,SUCCESS,12.0,Removed package names in links.,{}
2645,4b9e8f7,SUCCESS,11.0,MATH-366,{}
2646,9ab5af6,SUCCESS,10.0,Had forgotten to set svn:eol-style.,{}
2647,fa7c12e,SUCCESS,11.0,Had forgotten to set the svn:keywords property.,{}
2648,9d8efd6,SUCCESS,11.0,MATH-365,{}
2649,9631f91,SUCCESS,11.0,"Generate custom Mailing List pages for components (using ""mvn commons:mail-page"") See http://commons.apache.org/commons-build-plugin/mail-page.html",{}
2650,6e3d43f,SUCCESS,10.0,Upgrade to commons-parent version 15,{}
2651,b4bbe34,SUCCESS,12.0,"improved javadoc, mainly explaining the underlying conventions with quaternions Jira: MATH-363",{}
2652,a07b560,SUCCESS,11.0,Removed obsolete files.,{}
2653,6903e37,SUCCESS,11.0,Updated to reflect 2.1 release.,{}
2654,fe62312,SUCCESS,11.0,Added files used in creating RCs.,{}
2655,f0d23ce,SUCCESS,11.0,removed wrong subscript,{}
2656,36debae,SUCCESS,10.0,removed wrong subscript,{}
2657,e792f2b,SUCCESS,11.0,Added 2.1 and snapshot javadoc links.,{}
2658,adec3ae,SUCCESS,11.0,"Moved mantissa, experimental sources to branches.",{}
2659,3cccd18,SUCCESS,11.0,Added download link to nav.,{}
2660,5baa816,SUCCESS,11.0,Make Checkstype happy.,{}
2661,e78c3d1,SUCCESS,11.0,removed references to compact SVD and truncated SVD,{}
2662,c23b7ab,SUCCESS,11.0,Bring DOAP up to date,{}
2663,50ffe74,SUCCESS,11.0,Update to 2010,{}
2664,4413f0f,SUCCESS,11.0,svn:eol-style native,{}
2665,4f87a2a,SUCCESS,11.0,Add missing AL header,{}
2666,44a3c8c,SUCCESS,11.0,Added MATH-360,{}
2667,094cbe6,SUCCESS,10.0,Update to v2.3 changes plugin,{}
2668,9c478ac,SUCCESS,11.0,JIRA: MATH-360 Fix use of wrong variable in SmoothingBicubicSplineInterpolatorTest.testPreconditions(),{}
2669,445ff58,SUCCESS,11.0,Oops - remove spurious bracket,{}
2670,54bbe2f,SUCCESS,11.0,Generate the same entries for Removes as for the other action types,{}
2671,bb31671,SUCCESS,10.0,Use properties from pom.xml rather than fixed values,{}
2672,dd0259d,SUCCESS,11.0,Replace deprecated issueLinkTemplate.,{}
2673,f5583b8,SUCCESS,11.0,Tab police,{}
2674,abc5ee0,SUCCESS,11.0,Suppress unused variable warnings,{}
2675,f773b18,SUCCESS,10.0,Unnecessary semi-colons,{}
2676,3115f16,SUCCESS,11.0,Unused import,{}
2677,6d3185a,SUCCESS,11.0,Translate double-space into new-line when generating release notes,{}
2678,b996bf7,SUCCESS,10.0,typo,{}
2679,89244b6,SUCCESS,11.0,Fix up project name,{}
2680,13b96de,SUCCESS,10.0,Re-arrange description to make it easier to paste into the generated release notes (It's also a bit easier to read in the source).,{}
2681,60a1acd,SUCCESS,11.0,Edited description of MATH-356.,{}
2682,1eb4b8a,SUCCESS,11.0,"Checkstyle fixes, @since tags.",{}
2683,bef2551,SUCCESS,11.0,Dropped trailing spaces.,{}
2684,9f2325d,SUCCESS,11.0,Updated to reflect recent bug fixes.,{}
2685,2ab781b,SUCCESS,10.0,Dropped broken report.,{}
2686,6537e18,SUCCESS,12.0,"Fixed an error in events handling in ODE solvers. In some rare cases, events occurring close to a step start were handled without truncating the step, making them appear as is they occurred close to the step end JIRA: MATH-358",{}
2687,fa959ca,SUCCESS,10.0,Add compatibility notes from changes.xml,{}
2688,5340227,SUCCESS,11.0,Bugzilla => JIRA; CVS => SVN,{}
2689,4fb38cb,SUCCESS,11.0,Issues 356 and 357.,{}
2690,ebac594,SUCCESS,11.0,Added better release description including summary of compatability breaks.,{}
2691,2253de7,SUCCESS,11.0,"Updated release notes, download page.",{}
2692,778baa2,SUCCESS,11.0,Added description for 2.1 release.,{}
2693,3e72e3a,SUCCESS,11.0,Prepare for 2.1 release.,{}
2694,473f7f5,SUCCESS,11.0,Dropped pmd report (plugin incompatibility problems),{}
2695,8ffa1a5,SUCCESS,11.0,Made inverse cum accuracy configurable for remaining continuous distributions.,{}
2696,9cb8e5f,SUCCESS,11.0,Fixed javadoc typo.,{}
2697,77a17f9,SUCCESS,10.0,Corrected an error in sample code.  The example did not illustrate the technique being described.,{}
2698,79ba48e,SUCCESS,11.0,Eliminated references to factory methods dropped in math 2.0.,{}
2699,7e65c5d,SUCCESS,11.0,Added @since tags.,{}
2700,f4bc01f,SUCCESS,11.0,Added @since tags.,{}
2701,0387c81,SUCCESS,11.0,Added @since tags.,{}
2702,7c4c349,SUCCESS,11.0,"* Added density functions to remaining continuous distributions (F, T, Weibull, Cauchy). * Deprecated HasDensity interface. * Added density tests. * Made Brent Solver (inverse cum) absolute accuracy configurable for all continuous distributions.",{}
2703,1ea4c42,SUCCESS,11.0,Removed trailing space.,{}
2704,233fb22,SUCCESS,11.0,Removed tabs and trailing spaces.,{}
2705,f604a9e,SUCCESS,10.0,Removed tabs and trailing spaces.,{}
2706,939f6a3,SUCCESS,11.0,Upgrade to commons-parent-14 (and maven-javadoc-plugin 2.5 when specified),{}
2707,f81ca44,SUCCESS,12.0,Update components to point to the new download pages,{}
2708,bb92ef0,SUCCESS,11.0,Raw types documentation,{}
2709,dc190c3,SUCCESS,10.0,Recent fixed JIRAs,{}
2710,7a01d51,SUCCESS,11.0,MATH-335 Fraction.hashCode() inconsistent with Fraction.equals() Change hashCode() to use fields directly,{}
2711,416ed79,SUCCESS,11.0,MATH-336 Unnecessary null checks in equals methods,{}
2712,3729fba,SUCCESS,11.0,MATH-337 Equals methods rely on catching ClassCastException rather than using instanceof check,{}
2713,279f080,SUCCESS,12.0,Make some private fields final,{}
2714,cf766c0,SUCCESS,11.0,Make some private fields final,{}
2715,9b80ac1,SUCCESS,11.0,Make some private fields final,{}
2716,dade0f9,SUCCESS,11.0,"Added Wiebull, Gamma, F, ChiSquare verification tests, added density test for exponential.",{}
2717,ed42d25,SUCCESS,11.0,Added T Distribution verification tests.,{}
2718,2e96379,SUCCESS,12.0,Increased precision.,{}
2719,5f3aad8,SUCCESS,11.0,"Increased precision, fixed failing tests.",{}
2720,582967f,SUCCESS,11.0,Added cauchy and pascal verification tests.,{}
2721,c4f7de9,SUCCESS,11.0,Added Cauchy distribution verification tests.,{}
2722,8f04892,SUCCESS,12.0,Increased precision and added density validation.,{}
2723,30304de,SUCCESS,12.0,Issues   https://issues.apache.org/jira/browse/MATH-348   https://issues.apache.org/jira/browse/MATH-349,{}
2724,fcabfb5,SUCCESS,11.0,"Resolved multiple problems leading to inaccuracy and/or failure to compute Normal, ChiSquare and Poisson probabilities, Erf and Gamma functions.",{}
2725,46af818,SUCCESS,11.0,Re-generate the download pages using the new commons-build-plugin .12 (via commons-parent version 13),{}
2726,1492aca,SUCCESS,11.0,Upgrade to version 13 of commons-parent,{}
2727,dddb898,SUCCESS,12.0,fixed wrong subscript,{}
2728,3181126,SUCCESS,9.0,"improved documentation of ODE package, including the new jacobians part",{}
2729,2c281e0,SUCCESS,10.0,"separated ODEWithJacobians from ParameterizedODE: when jacobians are already available, there is no need to have a setParameter method",{}
2730,90f8b1a,SUCCESS,9.0,suppressed a warning for unused constructor the constructor is called only by externalization,{}
2731,78ad153,SUCCESS,10.0,fixed findbugs errors,{}
2732,c09c944,SUCCESS,9.0,fixed javadoc errors,{}
2733,b25bec3,SUCCESS,10.0,added event handling to ODE integrators with jacobians,{}
2734,5d16b13,SUCCESS,10.0,"added miscellaneous methods to get some feedback on the integration process (step start, step size, number of evaluations ...)",{}
2735,1161903,SUCCESS,11.0,Set up a named Wrapper inner class to map state plus jacobians into compound state for ODE integration with added variational equations,{}
2736,87ccced,SUCCESS,9.0,improved test coverage,{}
2737,da4756a,SUCCESS,9.0,fixed handling of the time-derivatives of jacobians simplified copy and serialization,{}
2738,b283304,SUCCESS,10.0,Fixed a problem with getInterpolatedDerivatives returning zero derivatives when an ODE step handler is configured to not use interpolation. It now returns a constant but non-zero value consistent with at least one point inside the step,{}
2739,389154b,SUCCESS,9.0,typos,{}
2740,556c577,SUCCESS,9.0,explained test rationale,{}
2741,6caf529,SUCCESS,10.0,added package.html for ode.jacobians,{}
2742,4ff18cd,SUCCESS,9.0,fixed an index error in dy/dy0 computation,{}
2743,31c3cf3,SUCCESS,10.0,Simplified names of ODE with Jacobians integration classes Added step handling for this feature,{}
2744,5147ff5,SUCCESS,10.0,Fixed too stringent interval check in Brent solver: initial guess is now allowed to be at either interval end JIRA: MATH-347,{}
2745,f11ad9c,SUCCESS,10.0,"Added a way to compute both the final state in an Initial Value Problem (IVP) for Ordinary Differential Equations (ODE) and its derivatives with respect to initial state and with respect to some problem parameters. This allows wrapping ODE solvers into optimization or root finding algorithms, which in turn can be used to solve Boundary Value Problems (BVP). There are no implementations (yet) of BVP solvers in the library.",{}
2746,5d891d7,SUCCESS,9.0,updated an exclusion filter for findbugs after recent changes in eigen decomposition,{}
2747,78b3cfa,SUCCESS,9.0,fixed a checkstyle warning concerning extra parentheses,{}
2748,0dd8d61,SUCCESS,10.0,fixed variables declaration order to match checkstyle rules,{}
2749,9fd985e,SUCCESS,10.0,removed tab,{}
2750,b16a088,SUCCESS,9.0,fixed javadoc,{}
2751,ab2336b,SUCCESS,10.0,Removed trailing spaces.,{}
2752,bc7e7de,SUCCESS,10.0,Removed trailing spaces.,{}
2753,61da52d,SUCCESS,9.0,removed personal webpages URL,{}
2754,384a216,SUCCESS,10.0,added a test that was used some time ago while looking at MATH-341,{}
2755,68c6b9e,SUCCESS,10.0,removed a compilation warning about unused variable,{}
2756,356cec4,SUCCESS,9.0,removed unreachable code JIRA: MATH-343,{}
2757,aa09ac7,SUCCESS,9.0,Fixed wrong return values when enpoints are roots in Brent solver with a user provided initial guess JIRA: MATH-344,{}
2758,29c3b75,SUCCESS,10.0,Fixed a missing bracketing check of initial interval in Brent solver JIRA: MATH-343,{}
2759,1687372,SUCCESS,9.0,MATH-432 fixed,{}
2760,af0580f,SUCCESS,10.0,Added test utility inadvertently omitted from r910264. JIRA: MATH-323.,{}
2761,7f328e3,SUCCESS,10.0,Dummy tests removed after revision 910475,{}
2762,1d98f1d,SUCCESS,10.0,MATH-333 fixed,{}
2763,01cb4ed,SUCCESS,9.0,Added SemiVariance. JIRA: MATH-323. Reported and patched by Larry Diamond.,{}
2764,ac33537,SUCCESS,10.0,Eliminated trailing spaces.,{}
2765,2c339bf,SUCCESS,9.0,Added a warning in the getCoefficients method documentation for PolynomialFunctionLagrangeForm. Computation may be ill-conditioned so this method should be used with care. JIRA: MATH-341,{}
2766,d69cc30,SUCCESS,9.0,Fixed an error in BigFraction multiplication for large numerators that don't fit in a primitive int.,{}
2767,098d6d5,SUCCESS,11.0,fixed a spurious exception in EigenDecompositionImpl when a 3x3 block had two identical eigenvalues,{}
2768,01bc6a7,SUCCESS,9.0,"added min/max getters for real vectors For compatibility reasons, these methods have been put in the topmost abstract class but not in the interface yet. It could be pushed to the interface when next major version will be released. JIRA: MATH-334",{}
2769,d06e7b7,SUCCESS,10.0,"Fixed automatic step initialization in embedded Runge-Kutta integrators. The relative tolerance setting was never used, only the absolute tolerance was used. JIRA: MATH-338",{}
2770,034b4d6,SUCCESS,9.0,removed unused import,{}
2771,af4ee07,SUCCESS,10.0,typos,{}
2772,8acd079,SUCCESS,10.0,added Eugene Kirpichov's patch to ignore zero weights in Loess interpolation JIRA: MATH-296,{}
2773,0fb1634,SUCCESS,10.0,Disabled testNextPoissonConsistency pending resolution of MATH-282.,{}
2774,a3b45ce,SUCCESS,9.0,Document why OK to suppress unchecked warning Move tag as close as possible to site of warning,{}
2775,d25a5b4,SUCCESS,9.0,Document why OK to suppress unchecked warning,{}
2776,aefdc2a,SUCCESS,9.0,Document why OK to suppress unchecked warning Move tag as close as possible to site of warning,{}
2777,09e3ca2,SUCCESS,9.0,Document why OK to suppress unchecked warning,{}
2778,79522bb,SUCCESS,10.0,Fix typo in copy() code,{}
2779,e14f74a,SUCCESS,9.0,Does not make sense for count variable to be public,{}
2780,f3f90a3,SUCCESS,10.0,Make private static fields final,{}
2781,3cf54d2,SUCCESS,10.0,Document field thread-safety,{}
2782,5d1db75,SUCCESS,10.0,Make private constant final,{}
2783,aecfd52,SUCCESS,9.0,Fix may be null warnings,{}
2784,01e82da,SUCCESS,10.0,FIx deprecation warnings,{}
2785,ff0352d,SUCCESS,10.0,Javadoc fixes,{}
2786,3081ee1,SUCCESS,10.0,Fix missing @Override and @Deprecated annotations,{}
2787,380b8f9,SUCCESS,10.0,Remove suite() methods,{}
2788,de33532,SUCCESS,10.0,Unused import,{}
2789,9c25f44,SUCCESS,10.0,Ignore lib/,{}
2790,ceb27fe,SUCCESS,10.0,Synch. with test cases listed in pom.xml,{}
2791,0dfd7e6,SUCCESS,9.0,fixed link typo,{}
2792,aab15d0,SUCCESS,10.0,improved javadoc,{}
2793,523df0c,SUCCESS,10.0,Fixed regression in Frequency.getPct(Object) introduced in 2.0. Cumulative percent was being returned for Object arguments in place of percent.,{}
2794,39e2ad8,SUCCESS,9.0,"Singular Value Decomposition now computes either the compact SVD (using only positive singular values) or truncated SVD (using a user-specified maximal number of singular values). Fixed Singular Value Decomposition solving of singular systems. JIRA: MATH-320, MATH-321",{}
2795,d607614,SUCCESS,9.0,Updated to reflect recent commits.,{}
2796,e62bb3b,SUCCESS,10.0,changed SVD to compute either compact SVD (using only positive singular values) or truncated SVD (using only singular values up to a user-specified max number) started fix of SVD solver that did not compute a least square solution the fix is not complete yet as it seems the solution does not really gives the smallest possible residuals. See for example the commented out parts of testMath320A in SingularValueSolverTest. JIRA: MATH-320,{}
2797,0fd871c,SUCCESS,10.0,"Added gcd(long, long), lcm(long, long) methods. JIRA: MATH-239.",{}
2798,b1408ff,SUCCESS,10.0,Added @since tags for new methods. JIRA: MATH-287,{}
2799,3962779,SUCCESS,9.0,Deprecated addValue(Integer). JIRA: MATH-260.,{}
2800,47c5f8a,SUCCESS,9.0,Changed weighted variance computational formula to use Chan-Golub method (consistent with unweighted version).,{}
2801,59cfef1,SUCCESS,10.0,Fixed type from r894472. JIRA: MATH-287,{}
2802,44492ac,SUCCESS,10.0,"Added WeightedEvaluation interface and added evaluate(values, weights) to weighted statistics implementations. JIRA: MATH-287.",{}
2803,977c576,SUCCESS,10.0,Fixed contributor alpha sort.,{}
2804,d6555de,SUCCESS,10.0,fixed a wrong implementation of the Linf vector norm JIRA: MATH-326,{}
2805,b30bff0,SUCCESS,10.0,fixed checkstyle warnings,{}
2806,0263d1f,SUCCESS,9.0,improved test coverage (now somewhere between 99% and 100%),{}
2807,8404231,SUCCESS,9.0,fixed a few remaining unnecessary copy added more constructors,{}
2808,340af23,SUCCESS,10.0,fixed a forgotten replacement of divide method JIRA: MATH-307,{}
2809,dc3d8e6,SUCCESS,9.0,adding rounding mode and scale as per 1.2 JIRA: MATH-307,{}
2810,8ea4ff3,SUCCESS,9.0,removed support for non-zero default values in OpenMapRealVector JIRA: MATH-312,{}
2811,c44b200,SUCCESS,9.0,"added tests showing that issues MATH-303 and MATH-304 are both invalid. Jira: MATH-303, MATH-304",{}
2812,a9ececc,SUCCESS,9.0,Fixed a convergence discrepancy with respect to theory in Gragg-Bulirsch-Stoer integrator. JIRA: MATH-324,{}
2813,663b053,SUCCESS,10.0,Fixed a wrong dimension check in SVD solver thanks to Dimitri for identifying and solving this,{}
2814,b704ce8,SUCCESS,10.0,Add an optimized dotProduct to OpenMapRealVector. Slightly modified from contribution by Jake Mannix. JIRA: MATH-317,{}
2815,dd7c8df,SUCCESS,10.0,"Removing the mapTo* metheds from OpenMapRealVector, and use the base class methods instead",{}
2816,136132c,SUCCESS,10.0,added composition features for real functions JIRA: MATH-313,{}
2817,7f94e85,SUCCESS,10.0,fixed checkstyle errors,{}
2818,4ae6314,SUCCESS,9.0,Initial fixes to the iterators.,{}
2819,26ca02d,SUCCESS,10.0,Added mapping and iteration methods to vectors. Provided a default implementation for the numerous simple methods in the RealVectorInterface.,{}
2820,9b6224b,SUCCESS,10.0,added UnivariateRealFunction type implementations of the java.lang.Math methods,{}
2821,1ceccd4,SUCCESS,10.0,removed trailing whitespace,{}
2822,822aec7,SUCCESS,9.0,Unnecessary casts,{}
2823,e577a60,SUCCESS,9.0,Unnecessary ;,{}
2824,dd273c5,SUCCESS,10.0,Tab police,{}
2825,e0da300,SUCCESS,9.0,Unnecessary casts; tab police,{}
2826,b3ed241,SUCCESS,10.0,Fixed an error in handling of very close events during ODE integration JIRA: MATH-322,{}
2827,cc7e3e7,SUCCESS,10.0,"Prevent NaN to occur for singular matrices Numerical inaccuracies in the underlying eigendecomposition could induce very small negative eigenvalues, so the square root produced NaNs. The eigenvalues really cannot be negative, so it is safe to replace the negative ones by 0. There are remaining problems with singular matrices:  - the singular vectors also contain NaNs  - the solver does not really work in least square sense and    complain about singular matrices JIRA: MATH-320",{}
2828,bd345d9,SUCCESS,9.0,"replaced duplicated strings by a single static string in many classes this will later allow enabling the MultipleStringLiterals rule in checkstyle (there are many other duplicated strings, so this cannot be enabled yet, I'll do another pass on it later on)",{}
2829,9ca7fb7,SUCCESS,10.0,fixed some NaN appearing in eigenvectors when null pivots occurred in dstqds or dqds algorithms this is a partial fix for MATH-297 but not a complete one as for example computing the eigendecomposition if identity leads to three times the same vector ... JIRA: MATH-297,{}
2830,788953e,SUCCESS,9.0,removed an unneeded constant,{}
2831,1e8de82,SUCCESS,10.0,added a test with a singular matrix updated class to Junit4,{}
2832,138baec,SUCCESS,9.0,Fixed an overflow error in MathUtils.distance that was causing KMeansPlusPlusClusterer to fail with a NullPointerException when component distances between points exceeded Integer.MAXVALUE. JIRA: MATH-305 Reported by Erik van Ingen,{}
2833,ca1ca92,SUCCESS,10.0,Added toString.,{}
2834,5835bcd,SUCCESS,9.0,Fixed test case for number of generations evolved.,{}
2835,6e24298,SUCCESS,10.0,Added generationsEvolved property to GeneticAlgorithm to track the number of generations evolved by the evolve() method before reaching the StoppingCondition. JIRA: MATH-315 Reported and patched by Mikkel Meyer Andersen,{}
2836,65b5040,SUCCESS,9.0,Added test includes to cover tests with nonstandard names in genetics package.,{}
2837,8e3d975,SUCCESS,10.0,"fixed yet another eigen decomposition bug identified, debugged and fixed by Dimitri! Many thanks to him.",{}
2838,3ced4f2,SUCCESS,10.0,"Fixed an index computation error in eigen decomposition. Once again, kudos to Dimitri for debugging this. JIRA: MATH-318",{}
2839,7d903ca,SUCCESS,9.0,fixed an ArrayIndexOutOfBoundsException Kudos to Dimitri who debugged this mess of fortran/java array indices translation JIRA: MATH-308,{}
2840,6e3ea68,SUCCESS,10.0,Fixed parameter test in RandomDataImpl#nextExponential. JIRA: MATH-309.,{}
2841,d620d8b,SUCCESS,9.0,fixed findbugs false positive,{}
2842,606a202,SUCCESS,10.0,fixed checkstyle errors,{}
2843,12968ff,SUCCESS,9.0,changed TWO_PI visibility to public,{}
2844,154551f,SUCCESS,9.0,"MATH-311.  Changed probability calculations for Binomial, Poisson, and Hypergeometric distributions to use Catherine Loader's saddle point approximations",{}
2845,051edd3,SUCCESS,9.0,"Removed dead code, improved test coverage.  Dead code pointed out in JIRA: MATH-306. Thanks to Joerg Huber.",{}
2846,d21aea4,SUCCESS,10.0,Update to commons-parent-12,{}
2847,0d171bc,SUCCESS,11.0,Javadoc only.  Dropped 'now defunct' from JAMA attribution.,{}
2848,e8799d2,SUCCESS,9.0,documenting change,{}
2849,d962ba0,SUCCESS,9.0,Fix for possible zero divide on an indefinite matrix,{}
2850,2e8a54f,SUCCESS,10.0,fixed typo,{}
2851,e61d2aa,SUCCESS,9.0,replaced custom linear solve computation by use of the linear package features,{}
2852,0905e8c,SUCCESS,9.0,tighten checkstyle rules: declaring multiple variables in one statement is now forbidden,{}
2853,9c04d14,SUCCESS,10.0,fixed a checkstyle warning,{}
2854,ec9f2c4,SUCCESS,10.0,removed a Math.min computation that could be avoided improved javadoc,{}
2855,bbef280,SUCCESS,10.0,"improved array structure in Romberg integrator since the integrator uses only two rows at a time, we allocate only two arrays and reuse them",{}
2856,5393962,SUCCESS,9.0,"tightened checkstyle rules catching top level exceptions (Exception, Throwable and RuntimeException) is now forbidden",{}
2857,1f1bc15,SUCCESS,9.0,fixed checkstyle warnings,{}
2858,e91dec7,SUCCESS,9.0,Implemented alternative algorithm for generating poisson deviates when the mean is large. JIRA: MATH-294.,{}
2859,c2b8c06,SUCCESS,10.0,Added (disabled) test case demonstrating MATH-282 impact on poisson distribution for large means.,{}
2860,43af48f,SUCCESS,9.0,"delay message build until really needed this allows not wasting time dealing with resources, strings and formatting when the exception is discarded and its message not used thanks to Gilles for the suggestion",{}
2861,3490c09,SUCCESS,10.0,fixed javadoc typo,{}
2862,ae23a7f,SUCCESS,10.0,fixed missing throw,{}
2863,dee14c0,SUCCESS,9.0,Dump expected/observed bin counts on poisson consistency test failure.,{}
2864,79c28fa,SUCCESS,9.0,added multidimensional interpolation using the microsphere algorithm. JIRA: MATH-300,{}
2865,1d10d02,SUCCESS,9.0,Added goodness of fit test for poisson deviates.,{}
2866,4812d09,SUCCESS,9.0,fixed checkstyle warning on missing javadoc,{}
2867,ba97018,SUCCESS,10.0,fixed wrong results in Loess interpolator also added a way to set weights for smoothing JIRA: MATH-296,{}
2868,87633a1,SUCCESS,9.0,Commit change inadvertenly omitted from r817128.  JIRA: MATH-298,{}
2869,14c336d,SUCCESS,10.0,Fixed implementation of EmpiricalDistributionImpl#getUpperBounds to match interface contract.  Added getGeneratorUpperBounds method to EmpiricalDistributionImpl providing previous behavior.,{}
2870,656f9a8,SUCCESS,9.0,cleaned up tests wrt Junit 4,{}
2871,be4cd67,SUCCESS,10.0,Fixed a OutOfBoundException in simplex solver when some constraints are tight JIRA: MATH-293,{}
2872,7c97e5c,SUCCESS,9.0,renamed a test after a change in the tested class,{}
2873,6f06aa0,SUCCESS,10.0,applied Andrea's patch to improve test JIRA: MATH-286,{}
2874,dd0ddef,SUCCESS,9.0,MATH-292 TestUtils.assertRelativelyEquals() generates misleading error on failure,{}
2875,b05f8dc,SUCCESS,9.0,applied Benjamin's patch from 2009-09-08 warning: I had to update the expected matrix in SimplexTableauTest.testdiscardArtificialVariables,{}
2876,71b3181,SUCCESS,9.0,added Benjamin's patch from 2009-09-07 JIRA: MATH-286,{}
2877,8c1d40b,SUCCESS,10.0,Clarify test failure messages,{}
2878,db9fb4e,SUCCESS,9.0,Clarify parse test messages,{}
2879,b631eb6,SUCCESS,9.0,removed unnecessary parentheses,{}
2880,292e891,SUCCESS,9.0,use standard declaration order rules,{}
2881,e837f7c,SUCCESS,10.0,tighten rules for public/private/abstract/final/... modifiers,{}
2882,fd5e4bf,SUCCESS,10.0,added checkstyle rule to forbid @authors authors should be listed in the pom file,{}
2883,39e7aea,SUCCESS,9.0,fixed checkstyle errors about utility classes constructors,{}
2884,337e3fd,SUCCESS,10.0,Added check for System.out.println stmts in code.,{}
2885,811d7fa,SUCCESS,10.0,Added check for newline at end of file.,{}
2886,26dac5a,SUCCESS,9.0,Removed trailing spaces.,{}
2887,6d7818c,SUCCESS,10.0,fixed misleading number formats in error messages for adaptive stepsize integrators JIRA: MATH-291,{}
2888,e200df3,SUCCESS,10.0,replaced a catch for Exception by a catch for NumberFormatException,{}
2889,62d4e33,SUCCESS,10.0,removed unused imports,{}
2890,d6beaea,SUCCESS,10.0,tighten checkstyle rules for hidden fields,{}
2891,4dea9e4,SUCCESS,9.0,handle an impossible case consistently with other parts of the library,{}
2892,a0943be,SUCCESS,10.0,tighten rules for constants naming conventions,{}
2893,966160f,SUCCESS,9.0,tighten checkstyle rules for switch statements,{}
2894,89dfffa,SUCCESS,10.0,Added a check for utility class constructor which must be private to prevent instantiation,{}
2895,d30c941,SUCCESS,10.0,tighten checkstyle rules for import statements,{}
2896,3dc75f4,SUCCESS,9.0,added missing javadoc parameter,{}
2897,900592f,SUCCESS,10.0,Added first batch of weighted statistics   * mean   * sum   * product   * variance JIRA: MATH-287 Thanks to Matthew Rowles,{}
2898,96287d3,SUCCESS,10.0,translated new messages and added variable part in format,{}
2899,3ef8840,SUCCESS,10.0,Added normalizeArray method to MathUtils.,{}
2900,e67c3a6,SUCCESS,10.0,Refer to simplex solver in issues related to this component.,{}
2901,e1ceab4,SUCCESS,9.0,removed unused import,{}
2902,8a1a916,SUCCESS,10.0,"added tests for both the <= and the >= versions of the constraints one leads to 0 as a solution, the other one leads to no feasible solution JIRA: MATH-290",{}
2903,31aad64,SUCCESS,10.0,removed an unused argument in a private method JIRA: MATH-289,{}
